run_id,sequence_accession,score,percent_identity,n_reads
DRR124511,NC_007572.1,1,90,1
DRR140160,NC_007572.1,2,84,1
DRR098345,NC_007572.1,1,100,2
DRR098348,NC_007572.1,1,100,2
DRR128841,NC_007572.1,1,100,1
DRR128843,NC_007572.1,1,100,1
ERR1097474,NC_007572.1,1,90,1
ERR1097476,NC_007572.1,33,79,41
ERR1363338,NC_007572.1,2,83,1
ERR1110334,NC_007572.1,1,94,1
ERR1110337,NC_007572.1,2,97,2
ERR1110340,NC_007572.1,2,97,2
ERR1352904,NC_007572.1,3,96,4
ERR1352906,NC_007572.1,3,96,4
ERR1352908,NC_007572.1,2,95,2
DRR032077,NC_007572.1,2,84,1
ERR1352910,NC_007572.1,2,95,6
ERR1356693,NC_007572.1,14,96,34
ERR1356695,NC_007572.1,7,96,12
ERR1356697,NC_007572.1,15,96,34
ERR1356699,NC_007572.1,8,96,14
ERR1396944,NC_007572.1,1,94,1
ERR1356701,NC_007572.1,9,96,20
ERR1356705,NC_007572.1,9,96,16
ERR1518717,NC_007572.1,2,83,1
ERR1356709,NC_007572.1,5,94,4
ERR1518732,NC_007572.1,2,84,1
ERR1300980,NC_007572.1,1,90,2
ERR1302663,NC_007572.1,9,81,8
ERR1300983,NC_007572.1,3,89,2
ERR1300984,NC_007572.1,1,90,2
ERR1300987,NC_007572.1,3,89,5
ERR1356721,NC_007572.1,2,96,4
ERR1301003,NC_007572.1,2,84,1
ERR1301005,NC_007572.1,1,88,1
ERR1356735,NC_007572.1,1,95,2
ERR1301682,NC_007572.1,1,90,3
ERR1301012,NC_007572.1,1,90,2
ERR1356737,NC_007572.1,1,95,2
ERR1352938,NC_007572.1,2,96,6
ERR1301687,NC_007572.1,1,88,2
ERR1301021,NC_007572.1,1,90,6
ERR2045085,NC_007572.1,2,87,1
ERR1352944,NC_007572.1,1,95,2
ERR1960624,NC_007572.1,10,96,12
ERR1960625,NC_007572.1,10,96,14
ERR2029782,NC_007572.1,2,82,1
ERR1960626,NC_007572.1,7,96,8
ERR1301059,NC_007572.1,2,87,3
ERR1301060,NC_007572.1,1,90,4
ERR1137929,NC_007572.1,1,100,1
ERR1744946,NC_007572.1,1,92,5
ERR2178838,NC_007572.1,4,100,12
ERR2178839,NC_007572.1,1,100,7
ERR2178840,NC_007572.1,4,100,11
ERR2178841,NC_007572.1,4,100,15
ERR2178842,NC_007572.1,4,100,10
ERR2178843,NC_007572.1,4,100,16
ERR2178844,NC_007572.1,4,100,50
ERR2045151,NC_007572.1,1,94,1
ERR2178845,NC_007572.1,4,100,44
ERR1301758,NC_007572.1,1,91,2
ERR2178846,NC_007572.1,1,100,7
ERR2178847,NC_007572.1,1,100,3
ERR2178848,NC_007572.1,1,100,6
ERR2178849,NC_007572.1,4,100,10
ERR2178850,NC_007572.1,4,100,14
ERR2178851,NC_007572.1,1,100,6
ERR2178852,NC_007572.1,1,100,3
DRR023778,NC_007572.1,1,100,1
DRR023780,NC_007572.1,1,100,1
ERR1301081,NC_007572.1,1,90,1
ERR1301084,NC_007572.1,1,90,1
ERR162235,NC_007572.1,1,96,1
ERR1301097,NC_007572.1,1,88,2
ERR257775,NC_007572.1,2,86,1
ERR162246,NC_007572.1,1,100,1
ERR1301107,NC_007572.1,2,83,2
ERR1110300,NC_007572.1,1,100,1
ERR2029857,NC_007572.1,1,88,1
DRR001893,NC_007572.1,1,96,1
ERR1301129,NC_007572.1,1,90,5
ERR1110302,NC_007572.1,1,98,1
ERR1302791,NC_007572.1,1,89,2
ERR2179420,NC_007572.1,5,91,80
ERR1137974,NC_007572.1,1,95,1
ERR2781887,NC_007572.1,2,83,1
ERR1301164,NC_007572.1,1,88,1
ERR2512381,NC_007572.1,1,93,1
ERR1302824,NC_007572.1,7,82,14
ERR1301171,NC_007572.1,1,90,1
ERR1302833,NC_007572.1,3,91,5
ERR1999768,NC_007572.1,2,99,3
ERR1302835,NC_007572.1,1,88,2
ERR1302836,NC_007572.1,1,90,2
ERR1999769,NC_007572.1,2,100,2
ERR1999770,NC_007572.1,1,100,2
ERR1999771,NC_007572.1,1,100,1
ERR1999772,NC_007572.1,2,98,8
ERR1999773,NC_007572.1,1,95,2
ERR1999775,NC_007572.1,1,99,2
ERR1999776,NC_007572.1,1,100,1
ERR1999777,NC_007572.1,1,90,1
ERR1999778,NC_007572.1,2,100,4
