run_id,sequence_accession,score,percent_identity,n_reads
DRR065944,NC_007549.1,1,100,3
DRR204701,NC_007549.1,1,100,1
ERR1547354,NC_007549.1,1,100,1
ERR1560098,NC_007549.1,1,100,1
ERR034495,NC_007549.1,1,100,1
ERR1739836,NC_007549.1,1,100,1
ERR1869561,NC_007549.1,1,100,1
ERR1988080,NC_007549.1,1,100,1
ERR1740129,NC_007549.1,1,97,1
ERR1302769,NC_007549.1,2,81,2
ERR1302770,NC_007549.1,2,85,2
ERR1302771,NC_007549.1,5,82,6
ERR1302772,NC_007549.1,2,83,4
ERR1726546,NC_007549.1,1,100,2
ERR1302792,NC_007549.1,2,80,1
ERR2179420,NC_007549.1,2,85,4
ERR1302817,NC_007549.1,2,84,2
ERR2238484,NC_007549.1,1,100,1
ERR1302858,NC_007549.1,3,84,8
ERR1302859,NC_007549.1,2,80,4
ERR1302860,NC_007549.1,2,81,2
ERR1302861,NC_007549.1,2,83,4
ERR1302883,NC_007549.1,2,85,2
ERR2756794,NC_007549.1,3,83,4
ERR2756796,NC_007549.1,2,80,4
ERR2955739,NC_007549.1,1,100,1
ERR1302906,NC_007549.1,1,88,2
ERR2867808,NC_007549.1,1,92,1
ERR2019929,NC_007549.1,1,97,1
ERR1711894,NC_007549.1,1,100,1
ERR3499107,NC_007549.1,1,100,3
ERR2809048,NC_007549.1,2,82,1
ERR1711940,NC_007549.1,1,97,2
ERR1726653,NC_007549.1,1,95,1
ERR3890398,NC_007549.1,1,100,1
ERR538171,NC_007549.1,1,95,1
ERR538177,NC_007549.1,1,95,1
ERR3697254,NC_007549.1,1,100,1
ERR538184,NC_007549.1,1,97,2
ERR762451,NC_007549.1,1,100,1
SRR10124077,NC_007549.1,1,100,1
ERR844296,NC_007549.1,1,100,1
SRR042277,NC_007549.1,1,96,1
ERR2815193,NC_007549.1,2,83,1
SRR10347740,NC_007549.1,1,100,1
SRR10256948,NC_007549.1,1,100,1
SRR10396879,NC_007549.1,1,100,5
SRR1045018,NC_007549.1,1,96,1
ERR1726748,NC_007549.1,1,97,2
ERR1726757,NC_007549.1,1,100,1
ERR923277,NC_007549.1,2,77,1
SRR10060953,NC_007549.1,1,100,1
SRR10752133,NC_007549.1,1,100,2
SRR10752134,NC_007549.1,1,100,1
SRR10752136,NC_007549.1,1,100,2
SRR10841458,NC_007549.1,1,100,1
SRR10192668,NC_007549.1,1,100,1
ERR1302442,NC_007549.1,8,80,8
SRR1047464,NC_007549.1,1,100,3
SRR10603335,NC_007549.1,1,100,1
SRR10603342,NC_007549.1,1,100,1
SRR10533737,NC_007549.1,1,100,4
SRR10269921,NC_007549.1,1,100,2
SRR10842915,NC_007549.1,4,96,17
SRR1044405,NC_007549.1,1,100,1
ERR1302522,NC_007549.1,10,79,10
SRR10972806,NC_007549.1,30,81,173
SRR10972807,NC_007549.1,27,80,84
SRR10972808,NC_007549.1,33,80,209
SRR10916742,NC_007549.1,1,100,1
SRR10972809,NC_007549.1,39,80,533
