run_id,sequence_accession,score,percent_identity,n_reads
ERR146942,NC_004220.1,2,86,1
ERR1110295,NC_004220.1,1,97,1
ERR1110317,NC_004220.1,2,100,2
ERR1137985,NC_004220.1,1,100,1
ERR411602,NC_004220.1,1,100,1
ERR1726687,NC_004220.1,1,100,1
ERR589645,NC_004220.1,1,100,1
ERR732697,NC_004220.1,1,97,1
ERR732902,NC_004220.1,1,89,1
ERR969462,NC_004220.1,4,100,4
ERR969489,NC_004220.1,1,100,1
ERR969494,NC_004220.1,2,99,2
SRR10256948,NC_004220.1,1,100,4
ERR969498,NC_004220.1,5,100,6
ERR969508,NC_004220.1,2,100,2
SRR10348726,NC_004220.1,1,100,1
SRR10340976,NC_004220.1,1,100,4
SRR10897115,NC_004220.1,1,100,1
SRR10587810,NC_004220.1,1,100,1
SRR10603336,NC_004220.1,1,100,3
SRR10401490,NC_004220.1,1,100,2
SRR10401497,NC_004220.1,1,100,2
SRR10401503,NC_004220.1,1,100,1
SRR10733848,NC_004220.1,1,100,1
SRR032337,NC_004220.1,1,96,1
SRR11113475,NC_004220.1,1,100,1
SRR1055720,NC_004220.1,1,93,1
SRR10894944,NC_004220.1,1,100,2
SRR10894945,NC_004220.1,1,100,1
SRR10668800,NC_004220.1,1,100,2
ERR1726838,NC_004220.1,1,100,2
SRR11276881,NC_004220.1,1,100,1
SRR1039874,NC_004220.1,1,88,1
SRR11276882,NC_004220.1,1,100,1
SRR10585845,NC_004220.1,1,97,1
SRR10401531,NC_004220.1,1,100,2
SRR10338102,NC_004220.1,1,100,4
SRR10401535,NC_004220.1,1,100,4
SRR10401546,NC_004220.1,1,100,2
SRR1145070,NC_004220.1,1,96,1
SRR11193451,NC_004220.1,1,100,3
SRR10401583,NC_004220.1,1,100,2
SRR11928513,NC_004220.1,39,92,150
SRR10668869,NC_004220.1,1,100,2
SRR10668870,NC_004220.1,1,100,2
SRR10668871,NC_004220.1,1,100,1
SRR11614700,NC_004220.1,1,100,1
SRR10668875,NC_004220.1,1,100,1
SRR10668876,NC_004220.1,1,100,1
SRR10668877,NC_004220.1,1,100,1
SRR11365075,NC_004220.1,1,100,1
SRR10401633,NC_004220.1,1,96,1
SRR10401641,NC_004220.1,1,100,2
SRR10401642,NC_004220.1,1,100,6
SRR10401650,NC_004220.1,1,100,1
SRR10401744,NC_004220.1,1,100,1
SRR11126304,NC_004220.1,1,100,1
SRR11589474,NC_004220.1,1,100,1
SRR1276205,NC_004220.1,1,100,2
SRR1276208,NC_004220.1,1,100,1
SRR11185243,NC_004220.1,1,100,1
SRR1922536,NC_004220.1,1,97,1
SRR11185263,NC_004220.1,1,100,1
SRR2086256,NC_004220.1,1,93,1
SRR037948,NC_004220.1,2,82,1
SRR2226714,NC_004220.1,1,89,1
SRR2029384,NC_004220.1,14,85,34
SRR2029386,NC_004220.1,8,86,14
SRR1621162,NC_004220.1,1,89,1
ERR1136750,NC_004220.1,2,99,12
ERR1136751,NC_004220.1,2,99,4
ERR1136752,NC_004220.1,8,99,48
ERR1136753,NC_004220.1,2,99,2
ERR1136754,NC_004220.1,8,99,44
SRR2099886,NC_004220.1,2,77,1
ERR1136755,NC_004220.1,8,99,24
ERR1136756,NC_004220.1,13,99,138
SRR2070550,NC_004220.1,1,100,1
SRR2352158,NC_004220.1,1,91,1
SRR3400834,NC_004220.1,13,85,26
SRR3400838,NC_004220.1,11,86,23
SRR3400839,NC_004220.1,4,82,3
SRR3401072,NC_004220.1,58,86,42969
SRR3401144,NC_004220.1,8,86,16
SRR3401357,NC_004220.1,1,88,4
SRR3423017,NC_004220.1,1,97,1
SRR3730317,NC_004220.1,1,100,1
SRR3144636,NC_004220.1,1,100,1
SRR1736486,NC_004220.1,1,89,1
SRR3202636,NC_004220.1,1,97,1
SRR2889842,NC_004220.1,1,94,1
SRR2889843,NC_004220.1,1,100,1
SRR2889844,NC_004220.1,1,100,1
SRR4408701,NC_004220.1,1,89,1
SRR1239515,NC_004220.1,1,89,1
SRR5137195,NC_004220.1,4,97,35
SRR4249006,NC_004220.1,1,88,1
SRR5002239,NC_004220.1,1,89,1
SRR5060355,NC_004220.1,1,97,1
SRR5002240,NC_004220.1,1,89,1
SRR5002241,NC_004220.1,1,89,1
SRR5002242,NC_004220.1,1,89,1
SRR5195144,NC_004220.1,2,84,1
SRR5002243,NC_004220.1,1,89,1
SRR5002244,NC_004220.1,1,89,1
SRR5195146,NC_004220.1,1,89,1
SRR5195148,NC_004220.1,1,89,2
SRR5206616,NC_004220.1,2,83,1
SRR3996605,NC_004220.1,1,96,1
SRR5204493,NC_004220.1,1,97,1
SRR5195109,NC_004220.1,4,82,6
SRR3713846,NC_004220.1,1,97,1
SRR5588037,NC_004220.1,1,91,1
SRR5195138,NC_004220.1,3,86,3
SRR5839345,NC_004220.1,1,92,6
SRR5420749,NC_004220.1,1,100,1
SRR5010993,NC_004220.1,1,96,1
SRR653967,NC_004220.1,1,88,1
SRR5490484,NC_004220.1,1,93,1
SRR6671635,NC_004220.1,1,97,1
SRR6994234,NC_004220.1,1,100,1
SRR6829379,NC_004220.1,1,100,1
SRR6994607,NC_004220.1,54,98,176
SRR7299139,NC_004220.1,1,94,1
SRR7863637,NC_004220.1,1,100,3
SRR7792926,NC_004220.1,1,91,1
SRR772099,NC_004220.1,1,94,1
SRR765654,NC_004220.1,1,97,1
SRR797554,NC_004220.1,1,97,1
SRR7611060,NC_004220.1,1,100,1
SRR8236754,NC_004220.1,1,89,1
SRR8608816,NC_004220.1,1,100,1
SRR7827224,NC_004220.1,1,100,1
SRR8524960,NC_004220.1,1,100,1
SRR7827242,NC_004220.1,1,100,2
SRR7827245,NC_004220.1,1,100,1
SRR7827310,NC_004220.1,1,100,1
SRR7827420,NC_004220.1,1,100,1
SRR7827496,NC_004220.1,1,100,1
SRR8638181,NC_004220.1,1,100,1
SRR8715431,NC_004220.1,1,97,1
SRR7827631,NC_004220.1,1,100,1
SRR7827736,NC_004220.1,1,100,1
SRR7827792,NC_004220.1,1,100,1
SRR8927997,NC_004220.1,2,82,1
SRR7827899,NC_004220.1,1,100,4
SRR8615845,NC_004220.1,1,91,1
SRR9051002,NC_004220.1,1,100,1
SRR952919,NC_004220.1,1,96,1
SRR9598533,NC_004220.1,1,100,1
SRR9661659,NC_004220.1,1,100,2
SRR9649730,NC_004220.1,1,100,1
SRR9649732,NC_004220.1,1,100,1
