run_id,sequence_accession,score,percent_identity,n_reads
DRR140171,NC_009539.1,18,97,91
DRR084304,NC_009539.1,1,100,6
DRR084283,NC_009539.1,1,100,2
DRR084284,NC_009539.1,1,100,4
DRR084285,NC_009539.1,4,100,15
DRR084286,NC_009539.1,4,100,18
DRR084287,NC_009539.1,1,100,3
DRR084288,NC_009539.1,4,100,9
DRR084289,NC_009539.1,1,100,7
DRR084290,NC_009539.1,1,100,7
DRR084291,NC_009539.1,4,100,13
DRR084292,NC_009539.1,1,99,5
DRR084293,NC_009539.1,4,100,12
DRR084294,NC_009539.1,4,100,9
DRR084295,NC_009539.1,4,100,11
DRR084296,NC_009539.1,1,100,4
DRR084297,NC_009539.1,4,100,13
DRR084298,NC_009539.1,4,100,8
DRR084299,NC_009539.1,4,100,11
DRR084300,NC_009539.1,1,100,4
DRR084301,NC_009539.1,1,100,2
DRR084302,NC_009539.1,4,100,9
DRR084303,NC_009539.1,4,100,9
DRR084305,NC_009539.1,4,100,11
DRR084306,NC_009539.1,1,100,1
DRR084307,NC_009539.1,1,100,4
DRR084308,NC_009539.1,4,99,8
DRR084309,NC_009539.1,1,100,5
DRR075376,NC_009539.1,1,100,1
DRR061026,NC_009539.1,1,100,2
DRR195406,NC_009539.1,1,100,1
DRR093572,NC_009539.1,1,93,1
DRR075858,NC_009539.1,1,100,1
ERR1173314,NC_009539.1,1,94,1
DRR093574,NC_009539.1,1,93,1
DRR093575,NC_009539.1,1,93,3
DRR031697,NC_009539.1,1,93,1
ERR022145,NC_009539.1,1,100,1
ERR022152,NC_009539.1,1,100,1
ERR022162,NC_009539.1,1,100,1
ERR022171,NC_009539.1,1,100,1
DRR001151,NC_009539.1,1,93,1
ERR1410194,NC_009539.1,1,89,1
DRR001152,NC_009539.1,1,93,3
ERR1147629,NC_009539.1,2,87,1
ERR1464136,NC_009539.1,1,100,1
ERR1755092,NC_009539.1,1,96,1
ERR1406263,NC_009539.1,1,90,1
ERR1135178,NC_009539.1,1,100,1
ERR1135181,NC_009539.1,1,100,1
ERR1135184,NC_009539.1,1,100,1
ERR1300980,NC_009539.1,2,84,6
ERR1095845,NC_009539.1,1,100,1
ERR1018251,NC_009539.1,1,96,1
ERR1823502,NC_009539.1,2,77,1
ERR036349,NC_009539.1,1,100,1
ERR2188070,NC_009539.1,1,94,1
ERR1399351,NC_009539.1,1,93,6
ERR037676,NC_009539.1,1,100,1
DRR084259,NC_009539.1,1,100,7
DRR084260,NC_009539.1,1,100,5
DRR084261,NC_009539.1,1,100,6
DRR084263,NC_009539.1,1,100,7
DRR084264,NC_009539.1,1,100,7
DRR084266,NC_009539.1,1,100,2
DRR084267,NC_009539.1,4,100,12
DRR084265,NC_009539.1,1,100,3
DRR084268,NC_009539.1,1,100,2
DRR084269,NC_009539.1,4,100,10
DRR084270,NC_009539.1,1,100,7
DRR084271,NC_009539.1,4,100,9
DRR084272,NC_009539.1,1,100,6
DRR084273,NC_009539.1,1,100,6
DRR084274,NC_009539.1,4,100,20
DRR084275,NC_009539.1,1,100,4
DRR084276,NC_009539.1,4,100,9
DRR084277,NC_009539.1,4,100,9
DRR084278,NC_009539.1,1,100,7
DRR084279,NC_009539.1,1,100,5
DRR084280,NC_009539.1,1,100,7
DRR084281,NC_009539.1,1,100,6
DRR084282,NC_009539.1,4,100,9
ERR1472931,NC_009539.1,2,99,2
ERR1414244,NC_009539.1,1,100,4
ERR1726533,NC_009539.1,1,100,2
ERR135914,NC_009539.1,1,100,1
ERR135916,NC_009539.1,1,100,1
ERR1360083,NC_009539.1,1,93,6
DRR170770,NC_009539.1,1,100,1
ERR2155294,NC_009539.1,2,82,1
ERR1301118,NC_009539.1,100,98,1615
ERR2004835,NC_009539.1,1,100,1
ERR1712139,NC_009539.1,1,100,1
ERR219198,NC_009539.1,1,89,1
ERR2004837,NC_009539.1,1,100,1
ERR2004841,NC_009539.1,2,100,2
ERR1712141,NC_009539.1,1,100,1
ERR2235030,NC_009539.1,5,90,43
ERR2235036,NC_009539.1,2,83,2
ERR2367301,NC_009539.1,1,99,1
ERR2235037,NC_009539.1,2,83,2
ERR2235038,NC_009539.1,1,93,2
ERR2235039,NC_009539.1,2,85,2
ERR2321910,NC_009539.1,1,100,1
ERR1301131,NC_009539.1,1,96,2
ERR2512012,NC_009539.1,1,100,1
ERR2512013,NC_009539.1,1,100,1
ERR1663191,NC_009539.1,1,89,1
ERR2019368,NC_009539.1,1,91,1
ERR209508,NC_009539.1,1,100,2
ERR2205779,NC_009539.1,1,100,1
ERR209903,NC_009539.1,1,96,1
ERR2367369,NC_009539.1,100,98,426
ERR2367371,NC_009539.1,2,100,3
ERR2368424,NC_009539.1,1,93,1
ERR2722707,NC_009539.1,1,100,1
ERR1759725,NC_009539.1,2,78,1
ERR1301180,NC_009539.1,100,98,1708
ERR2503177,NC_009539.1,1,96,1
ERR2798117,NC_009539.1,1,89,1
ERR2798114,NC_009539.1,2,86,2
ERR2798116,NC_009539.1,1,97,1
ERR2798118,NC_009539.1,2,82,1
ERR2798119,NC_009539.1,7,84,13
ERR2798123,NC_009539.1,2,86,3
ERR1726573,NC_009539.1,1,97,1
ERR2503180,NC_009539.1,2,95,2
ERR2798126,NC_009539.1,1,90,4
ERR2503182,NC_009539.1,1,96,1
ERR1301193,NC_009539.1,1,100,2
ERR1301195,NC_009539.1,2,97,2
ERR2367425,NC_009539.1,1,95,1
ERR2587190,NC_009539.1,1,91,1
ERR1301208,NC_009539.1,2,99,2
ERR1700758,NC_009539.1,6,99,8
ERR2367470,NC_009539.1,4,95,3
ERR210557,NC_009539.1,1,93,1
ERR2217853,NC_009539.1,3,95,6
ERR1711780,NC_009539.1,1,96,1
ERR2019421,NC_009539.1,1,100,1
ERR1993145,NC_009539.1,1,100,1
ERR2953245,NC_009539.1,1,100,1
ERR3273276,NC_009539.1,2,100,2
ERR2592250,NC_009539.1,2,99,2
ERR3273300,NC_009539.1,100,98,308
ERR2238808,NC_009539.1,1,92,1
ERR1301247,NC_009539.1,100,98,677
ERR3273315,NC_009539.1,2,95,2
ERR1725978,NC_009539.1,2,100,2
ERR3220181,NC_009539.1,1,91,1
ERR2367549,NC_009539.1,1,98,1
ERR2217945,NC_009539.1,2,98,2
ERR2217948,NC_009539.1,1,100,2
ERR2756984,NC_009539.1,1,100,1
ERR236975,NC_009539.1,1,89,1
ERR3094277,NC_009539.1,1,96,1
ERR2607403,NC_009539.1,2,99,2
ERR2367582,NC_009539.1,1,95,1
ERR2539113,NC_009539.1,2,79,1
ERR2898153,NC_009539.1,2,85,1
ERR2738195,NC_009539.1,1,99,2
ERR2992490,NC_009539.1,2,100,4
ERR3299413,NC_009539.1,1,100,1
ERR2607412,NC_009539.1,2,99,2
ERR2001217,NC_009539.1,1,95,2
ERR1713342,NC_009539.1,1,99,4
ERR2607414,NC_009539.1,1,99,4
ERR3299443,NC_009539.1,1,100,1
ERR1301305,NC_009539.1,100,98,640
ERR1726630,NC_009539.1,1,100,1
ERR3224576,NC_009539.1,1,91,1
ERR1713346,NC_009539.1,1,100,4
ERR3551041,NC_009539.1,100,96,3234
ERR1725995,NC_009539.1,2,98,6
ERR3224584,NC_009539.1,1,91,2
ERR3835349,NC_009539.1,2,79,1
ERR2592277,NC_009539.1,4,97,4
ERR338419,NC_009539.1,1,100,1
ERR3551078,NC_009539.1,1,92,2
ERR3551085,NC_009539.1,5,90,4
ERR3224592,NC_009539.1,1,91,1
ERR2898443,NC_009539.1,2,80,1
ERR3551125,NC_009539.1,7,91,10
ERR3273243,NC_009539.1,2,95,2
ERR2592282,NC_009539.1,11,97,16
ERR2848458,NC_009539.1,2,87,1
ERR2835332,NC_009539.1,1,93,4
ERR2367740,NC_009539.1,21,98,36
ERR2607427,NC_009539.1,1,100,4
ERR2835334,NC_009539.1,1,93,4
ERR3525314,NC_009539.1,1,91,1
ERR1713358,NC_009539.1,2,99,2
ERR2592329,NC_009539.1,2,99,2
ERR2835339,NC_009539.1,35,98,88
ERR3363666,NC_009539.1,2,98,6
ERR2367776,NC_009539.1,27,98,53
ERR1135341,NC_009539.1,1,94,1
ERR2750400,NC_009539.1,1,100,1
ERR1719435,NC_009539.1,1,100,1
ERR4027565,NC_009539.1,5,96,4
ERR4027567,NC_009539.1,1,100,2
DRR003622,NC_009539.1,6,99,6
DRR003625,NC_009539.1,13,99,22
DRR003628,NC_009539.1,15,100,30
ERR1726017,NC_009539.1,5,96,4
ERR2835370,NC_009539.1,1,93,4
ERR3180479,NC_009539.1,2,80,2
ERR4139486,NC_009539.1,2,98,2
ERR4139494,NC_009539.1,2,98,2
ERR1726018,NC_009539.1,2,100,4
ERR2835376,NC_009539.1,31,98,85
DRR003640,NC_009539.1,100,98,1067
ERR3180498,NC_009539.1,59,98,186
ERR3180499,NC_009539.1,100,98,754
ERR4139518,NC_009539.1,2,94,2
ERR3775121,NC_009539.1,28,99,63
DRR003642,NC_009539.1,100,98,34231
ERR3178451,NC_009539.1,19,98,54
ERR3775122,NC_009539.1,24,98,42
ERR3180511,NC_009539.1,3,90,2
ERR3775123,NC_009539.1,22,99,48
ERR716721,NC_009539.1,1,100,1
ERR2367889,NC_009539.1,1,98,1
ERR1713381,NC_009539.1,4,100,6
ERR3180522,NC_009539.1,100,98,3861
ERR3775124,NC_009539.1,2,99,2
ERR3180524,NC_009539.1,1,100,1
ERR3775125,NC_009539.1,16,99,38
ERR4139553,NC_009539.1,2,100,2
ERR3180528,NC_009539.1,15,85,28
ERR2367913,NC_009539.1,8,98,8
ERR3503307,NC_009539.1,1,98,2
ERR3180540,NC_009539.1,3,100,6
ERR3180541,NC_009539.1,2,87,2
ERR3503308,NC_009539.1,3,92,2
ERR405178,NC_009539.1,1,92,1
ERR346296,NC_009539.1,1,100,1
ERR3180560,NC_009539.1,1,100,2
ERR3178546,NC_009539.1,23,98,56
ERR3201894,NC_009539.1,1,100,2
ERR2607456,NC_009539.1,2,99,2
ERR3180583,NC_009539.1,100,98,785
ERR3180582,NC_009539.1,67,98,205
ERR4139603,NC_009539.1,19,99,36
ERR505204,NC_009539.1,4,99,38
ERR4229244,NC_009539.1,15,98,20
ERR3180593,NC_009539.1,1,100,2
ERR2835438,NC_009539.1,1,100,2
ERR2607464,NC_009539.1,2,100,2
ERR3180606,NC_009539.1,100,98,3966
ERR3178671,NC_009539.1,1,94,2
ERR3180607,NC_009539.1,2,83,2
ERR3180611,NC_009539.1,3,88,2
ERR3180612,NC_009539.1,15,84,22
ERR3674545,NC_009539.1,1,100,2
ERR1713401,NC_009539.1,3,96,6
ERR3180624,NC_009539.1,6,99,7
ERR412975,NC_009539.1,1,100,2
ERR412976,NC_009539.1,1,100,1
ERR2368055,NC_009539.1,39,97,129
