run_id,sequence_accession,score,percent_identity,n_reads
DRR065494,NC_001430.1,1,100,1
DRR118328,NC_001430.1,1,100,1
DRR118339,NC_001430.1,1,100,1
DRR140169,NC_001430.1,2,86,4
DRR140172,NC_001430.1,1,89,2
DRR100343,NC_001430.1,1,100,1
DRR046914,NC_001430.1,1,100,1
DRR050342,NC_001430.1,1,96,1
DRR213139,NC_001430.1,1,100,1
DRR075385,NC_001430.1,1,96,1
DRR086521,NC_001430.1,1,96,1
DRR140957,NC_001430.1,1,100,1
DRR140993,NC_001430.1,1,100,1
ERR1022503,NC_001430.1,1,92,1
DRR013816,NC_001430.1,1,96,2
ERR1022509,NC_001430.1,10,92,22
DRR013818,NC_001430.1,1,96,2
DRR075395,NC_001430.1,1,100,1
DRR147442,NC_001430.1,1,96,1
DRR147444,NC_001430.1,1,93,1
DRR075473,NC_001430.1,1,96,1
DRR028835,NC_001430.1,1,96,1
DRR061029,NC_001430.1,1,100,1
DRR097433,NC_001430.1,1,100,2
DRR097434,NC_001430.1,1,100,1
DRR152805,NC_001430.1,1,100,1
DRR028839,NC_001430.1,1,96,1
DRR075484,NC_001430.1,1,96,1
DRR051357,NC_001430.1,1,96,1
DRR089562,NC_001430.1,1,93,1
DRR155065,NC_001430.1,1,100,1
DRR155069,NC_001430.1,1,96,1
DRR027568,NC_001430.1,1,96,1
DRR031587,NC_001430.1,1,100,1
DRR013858,NC_001430.1,1,100,1
ERR1250822,NC_001430.1,1,96,1
DRR089577,NC_001430.1,1,100,1
ERR1250826,NC_001430.1,1,96,1
DRR089579,NC_001430.1,1,100,1
ERR1315792,NC_001430.1,1,100,1
ERR1250828,NC_001430.1,1,96,1
ERR1361052,NC_001430.1,1,97,1
DRR089588,NC_001430.1,1,100,2
DRR089590,NC_001430.1,1,96,1
DRR031697,NC_001430.1,1,96,2
DRR013946,NC_001430.1,1,96,1
DRR031699,NC_001430.1,1,96,6
DRR013947,NC_001430.1,1,96,1
DRR031700,NC_001430.1,1,96,2
DRR028863,NC_001430.1,1,96,1
DRR089596,NC_001430.1,1,100,1
DRR031701,NC_001430.1,1,96,1
DRR013949,NC_001430.1,1,96,1
DRR089598,NC_001430.1,1,100,1
DRR031702,NC_001430.1,1,96,2
DRR089605,NC_001430.1,1,100,1
