run_id,sequence_accession,score,percent_identity,n_reads
DRR065497,NC_001489.1,4,100,43
DRR117943,NC_001489.1,1,97,1
DRR071077,NC_001489.1,1,100,2
DRR071078,NC_001489.1,1,100,3
DRR071079,NC_001489.1,1,100,2
DRR071080,NC_001489.1,1,100,1
DRR071081,NC_001489.1,1,100,1
DRR071083,NC_001489.1,1,100,1
DRR071085,NC_001489.1,1,100,2
DRR035701,NC_001489.1,1,99,4
DRR076226,NC_001489.1,1,100,3
DRR076227,NC_001489.1,1,100,3
DRR076229,NC_001489.1,1,100,1
DRR076232,NC_001489.1,1,100,1
DRR035991,NC_001489.1,1,100,1
DRR139791,NC_001489.1,1,100,1
DRR076237,NC_001489.1,1,100,2
DRR076238,NC_001489.1,1,100,1
DRR035992,NC_001489.1,1,100,2
DRR076239,NC_001489.1,1,100,1
DRR035993,NC_001489.1,1,100,3
DRR035994,NC_001489.1,1,100,2
DRR076240,NC_001489.1,1,100,1
DRR076241,NC_001489.1,1,100,2
DRR035996,NC_001489.1,1,100,1
DRR076242,NC_001489.1,1,100,3
DRR035998,NC_001489.1,1,100,2
DRR036721,NC_001489.1,1,100,2
DRR049388,NC_001489.1,4,100,21
DRR049389,NC_001489.1,4,100,54
DRR049390,NC_001489.1,4,100,38
DRR049391,NC_001489.1,4,100,41
DRR049555,NC_001489.1,1,100,1
DRR076243,NC_001489.1,1,100,1
DRR076245,NC_001489.1,1,100,1
DRR076246,NC_001489.1,1,100,1
DRR076249,NC_001489.1,1,100,1
DRR063115,NC_001489.1,1,100,1
DRR063119,NC_001489.1,1,100,1
DRR076252,NC_001489.1,1,100,1
DRR207896,NC_001489.1,1,100,2
DRR207897,NC_001489.1,1,100,2
DRR207900,NC_001489.1,1,100,1
DRR207901,NC_001489.1,1,100,2
DRR207908,NC_001489.1,1,100,5
DRR207909,NC_001489.1,1,100,2
DRR207910,NC_001489.1,1,100,3
DRR207911,NC_001489.1,1,100,3
DRR076255,NC_001489.1,1,97,1
DRR036938,NC_001489.1,1,100,2
DRR076256,NC_001489.1,1,100,1
DRR036943,NC_001489.1,1,100,1
DRR036944,NC_001489.1,1,97,5
DRR036945,NC_001489.1,1,97,1
DRR096423,NC_001489.1,1,94,1
DRR096428,NC_001489.1,1,100,1
DRR096431,NC_001489.1,1,100,1
DRR124542,NC_001489.1,1,100,1
DRR091079,NC_001489.1,1,100,1
DRR076261,NC_001489.1,1,100,1
DRR076264,NC_001489.1,1,100,1
DRR076269,NC_001489.1,1,97,1
DRR111063,NC_001489.1,1,100,4
DRR111064,NC_001489.1,1,100,1
DRR076274,NC_001489.1,1,100,1
DRR111117,NC_001489.1,1,100,1
DRR076275,NC_001489.1,1,100,1
DRR111118,NC_001489.1,1,100,1
DRR076276,NC_001489.1,1,100,2
DRR092900,NC_001489.1,1,96,1
DRR092901,NC_001489.1,1,96,1
DRR213137,NC_001489.1,1,97,1
DRR131419,NC_001489.1,1,100,1
DRR131434,NC_001489.1,1,100,1
DRR131437,NC_001489.1,1,100,1
DRR131438,NC_001489.1,1,100,1
DRR075381,NC_001489.1,4,100,19
DRR146896,NC_001489.1,1,100,1
DRR075382,NC_001489.1,4,100,12
DRR075383,NC_001489.1,4,100,27
DRR075384,NC_001489.1,4,100,17
DRR075385,NC_001489.1,4,100,13
DRR075386,NC_001489.1,4,100,14
DRR075387,NC_001489.1,4,100,41
DRR075388,NC_001489.1,4,100,10
DRR075389,NC_001489.1,4,100,26
DRR075390,NC_001489.1,4,100,22
DRR075391,NC_001489.1,4,100,19
DRR075392,NC_001489.1,4,99,13
DRR075393,NC_001489.1,4,100,16
DRR111616,NC_001489.1,4,100,27
DRR075394,NC_001489.1,4,100,9
DRR075395,NC_001489.1,4,100,16
DRR075396,NC_001489.1,4,100,9
DRR077431,NC_001489.1,1,100,2
DRR075397,NC_001489.1,4,100,89
DRR141220,NC_001489.1,1,100,1
DRR094933,NC_001489.1,1,97,1
DRR111617,NC_001489.1,1,100,7
DRR111618,NC_001489.1,1,100,7
DRR111619,NC_001489.1,1,100,5
DRR075398,NC_001489.1,4,100,50
DRR128833,NC_001489.1,1,100,2
DRR075399,NC_001489.1,4,100,23
DRR075401,NC_001489.1,4,100,53
DRR075400,NC_001489.1,4,100,49
DRR075402,NC_001489.1,4,100,23
DRR048368,NC_001489.1,1,100,1
DRR075461,NC_001489.1,4,100,80
DRR109531,NC_001489.1,4,100,27
DRR109520,NC_001489.1,4,99,19
DRR109521,NC_001489.1,4,99,21
DRR109522,NC_001489.1,4,100,18
DRR109523,NC_001489.1,4,100,20
DRR109524,NC_001489.1,4,100,20
DRR109525,NC_001489.1,4,100,19
DRR109526,NC_001489.1,4,100,13
DRR109532,NC_001489.1,4,100,27
DRR109527,NC_001489.1,4,99,22
DRR109534,NC_001489.1,4,99,29
DRR109528,NC_001489.1,4,100,25
DRR109533,NC_001489.1,4,100,19
DRR109535,NC_001489.1,4,100,17
DRR109529,NC_001489.1,4,100,21
DRR109530,NC_001489.1,4,99,17
DRR068940,NC_001489.1,1,97,1
DRR068942,NC_001489.1,1,100,1
DRR068945,NC_001489.1,1,100,1
DRR068946,NC_001489.1,1,100,1
DRR041158,NC_001489.1,1,99,3
DRR041159,NC_001489.1,1,99,4
DRR068949,NC_001489.1,1,100,1
DRR075468,NC_001489.1,4,100,56
DRR068957,NC_001489.1,1,100,1
DRR068954,NC_001489.1,1,100,1
DRR041162,NC_001489.1,1,100,1
DRR068955,NC_001489.1,1,100,1
DRR041163,NC_001489.1,1,100,1
DRR068958,NC_001489.1,1,97,1
DRR068959,NC_001489.1,1,100,1
DRR109536,NC_001489.1,4,100,27
DRR041164,NC_001489.1,1,100,2
DRR109537,NC_001489.1,4,99,31
DRR068963,NC_001489.1,1,100,1
DRR129140,NC_001489.1,1,100,1
DRR041165,NC_001489.1,1,100,5
DRR041167,NC_001489.1,1,100,1
DRR041166,NC_001489.1,1,100,6
DRR109538,NC_001489.1,4,100,17
DRR068968,NC_001489.1,1,100,1
DRR041170,NC_001489.1,1,100,1
DRR109539,NC_001489.1,4,100,15
DRR109540,NC_001489.1,4,99,21
DRR041171,NC_001489.1,1,100,2
DRR075469,NC_001489.1,5,99,19
DRR041172,NC_001489.1,1,100,1
DRR041173,NC_001489.1,4,100,8
DRR109541,NC_001489.1,4,100,23
DRR075470,NC_001489.1,4,100,70
DRR041175,NC_001489.1,1,100,1
DRR109542,NC_001489.1,4,100,33
DRR075471,NC_001489.1,4,100,71
DRR041176,NC_001489.1,1,100,1
DRR041177,NC_001489.1,4,100,8
DRR109543,NC_001489.1,4,99,18
DRR109544,NC_001489.1,4,100,31
DRR041178,NC_001489.1,1,100,4
DRR075472,NC_001489.1,4,100,32
DRR109545,NC_001489.1,4,99,35
DRR075473,NC_001489.1,4,100,84
DRR109546,NC_001489.1,4,100,22
DRR109547,NC_001489.1,4,100,38
DRR068987,NC_001489.1,1,98,2
DRR075474,NC_001489.1,4,100,148
DRR109548,NC_001489.1,4,100,29
DRR109549,NC_001489.1,4,100,26
DRR068985,NC_001489.1,1,99,4
DRR068986,NC_001489.1,1,100,1
DRR068988,NC_001489.1,1,100,2
DRR129235,NC_001489.1,1,100,1
