run_id,sequence_accession,score,percent_identity,n_reads
DRR118321,NC_001479.1,1,100,1
DRR118324,NC_001479.1,2,100,2
DRR118327,NC_001479.1,1,99,2
DRR071072,NC_001479.1,1,100,1
DRR062409,NC_001479.1,12,99,237
DRR062410,NC_001479.1,13,99,154
DRR062411,NC_001479.1,12,99,207
DRR036721,NC_001479.1,3,100,4
DRR046631,NC_001479.1,1,100,4
DRR046645,NC_001479.1,2,99,6
DRR098278,NC_001479.1,1,100,3
DRR098282,NC_001479.1,1,98,2
DRR159341,NC_001479.1,1,100,3
DRR159343,NC_001479.1,2,98,5
DRR160901,NC_001479.1,8,98,20
DRR161040,NC_001479.1,9,100,144
DRR096596,NC_001479.1,2,99,9
DRR096597,NC_001479.1,8,98,34
DRR124546,NC_001479.1,12,100,4702
DRR096599,NC_001479.1,2,99,10
DRR161385,NC_001479.1,12,100,4427
DRR124547,NC_001479.1,12,100,12910
DRR161386,NC_001479.1,12,100,11717
DRR124548,NC_001479.1,2,96,3
DRR124676,NC_001479.1,5,99,15
DRR124677,NC_001479.1,1,100,1
DRR124678,NC_001479.1,3,100,8
DRR212340,NC_001479.1,12,100,2092
DRR088572,NC_001479.1,1,100,1
DRR216613,NC_001479.1,1,100,1
DRR216614,NC_001479.1,1,96,1
DRR212341,NC_001479.1,12,100,48213
DRR212342,NC_001479.1,12,99,6447
DRR124681,NC_001479.1,3,98,13
DRR046896,NC_001479.1,1,100,1
DRR124682,NC_001479.1,9,99,25
DRR212382,NC_001479.1,12,99,140
DRR124683,NC_001479.1,1,100,1
DRR124684,NC_001479.1,12,99,108298
DRR124685,NC_001479.1,12,99,90732
DRR124686,NC_001479.1,12,99,77516
DRR124687,NC_001479.1,12,99,95242
DRR086507,NC_001479.1,2,98,6
DRR189738,NC_001479.1,2,100,2
DRR047022,NC_001479.1,1,100,1
DRR198818,NC_001479.1,5,100,13
DRR198825,NC_001479.1,3,99,6
ERR1082753,NC_001479.1,12,99,170
ERR1082754,NC_001479.1,12,99,209
ERR1082755,NC_001479.1,12,99,135
ERR1082756,NC_001479.1,12,100,134
ERR1082757,NC_001479.1,12,99,83
ERR1082758,NC_001479.1,9,99,97
ERR1082765,NC_001479.1,12,99,200
ERR1082766,NC_001479.1,12,99,211
ERR1082767,NC_001479.1,12,99,117
ERR1082768,NC_001479.1,12,99,178
ERR1082769,NC_001479.1,12,99,56
ERR1082770,NC_001479.1,12,99,66
DRR198832,NC_001479.1,1,99,2
ERR1066904,NC_001479.1,1,100,2
ERR1066908,NC_001479.1,1,100,2
ERR1066920,NC_001479.1,2,97,2
ERR1066896,NC_001479.1,5,100,13
ERR1066968,NC_001479.1,6,100,26
ERR1066992,NC_001479.1,2,100,5
DRR013818,NC_001479.1,10,98,36
DRR047320,NC_001479.1,1,100,1
DRR047321,NC_001479.1,2,100,3
ERR1067004,NC_001479.1,2,100,6
ERR1067016,NC_001479.1,3,100,8
ERR1067028,NC_001479.1,2,99,2
ERR1067052,NC_001479.1,3,100,3
ERR1067055,NC_001479.1,1,100,2
DRR075397,NC_001479.1,5,100,12
ERR1067070,NC_001479.1,1,100,2
ERR1067071,NC_001479.1,1,99,2
ERR1067085,NC_001479.1,2,99,4
ERR1067086,NC_001479.1,2,99,4
ERR1067087,NC_001479.1,2,100,5
ERR1067089,NC_001479.1,2,100,3
ERR1067090,NC_001479.1,6,100,20
ERR1067091,NC_001479.1,1,98,2
ERR1067094,NC_001479.1,1,100,1
ERR1067095,NC_001479.1,1,99,1
ERR097975,NC_001479.1,12,99,436
ERR097972,NC_001479.1,13,99,310
ERR097973,NC_001479.1,13,98,337
ERR097974,NC_001479.1,12,99,223
ERR1067101,NC_001479.1,1,100,2
ERR1067105,NC_001479.1,1,100,2
DRR075398,NC_001479.1,5,100,17
DRR184354,NC_001479.1,12,99,4394
DRR075399,NC_001479.1,2,100,3
ERR1067137,NC_001479.1,1,98,1
DRR075401,NC_001479.1,9,99,288
DRR147416,NC_001479.1,12,100,6053
DRR075400,NC_001479.1,9,99,54
DRR147417,NC_001479.1,12,100,5370
DRR184355,NC_001479.1,12,99,490
DRR075402,NC_001479.1,6,100,16
DRR147418,NC_001479.1,12,100,98
DRR184356,NC_001479.1,12,99,41196
DRR147419,NC_001479.1,9,100,72
