run_id,sequence_accession,score,percent_identity,n_reads
DRR118309,NC_000898.1,8,100,20
DRR118310,NC_000898.1,5,100,16
DRR118311,NC_000898.1,5,100,25
DRR065944,NC_000898.1,1,100,1
DRR066264,NC_000898.1,1,100,1
DRR071079,NC_000898.1,1,100,1
DRR062578,NC_000898.1,1,100,3
DRR062579,NC_000898.1,1,100,2
DRR062580,NC_000898.1,1,100,2
DRR035699,NC_000898.1,5,93,35
DRR035700,NC_000898.1,5,94,78
DRR035701,NC_000898.1,5,91,74
DRR035702,NC_000898.1,5,91,118
DRR066658,NC_000898.1,1,100,1
DRR059016,NC_000898.1,1,90,1
DRR046629,NC_000898.1,1,91,1
DRR139985,NC_000898.1,1,100,1
DRR049389,NC_000898.1,1,94,1
DRR124497,NC_000898.1,1,96,1
DRR140133,NC_000898.1,95,99,362
DRR059039,NC_000898.1,1,94,1
DRR140138,NC_000898.1,1,97,2
DRR046637,NC_000898.1,1,100,2
DRR059296,NC_000898.1,1,92,3
DRR046639,NC_000898.1,1,100,1
DRR140153,NC_000898.1,11,99,24
DRR059297,NC_000898.1,1,90,2
DRR059298,NC_000898.1,1,92,4
DRR059299,NC_000898.1,2,79,3
DRR059300,NC_000898.1,1,90,1
DRR046646,NC_000898.1,1,100,1
DRR059301,NC_000898.1,1,91,2
DRR046648,NC_000898.1,1,100,1
DRR059302,NC_000898.1,1,88,7
DRR207896,NC_000898.1,1,100,1
DRR207900,NC_000898.1,1,100,1
DRR207908,NC_000898.1,1,96,1
DRR140160,NC_000898.1,1,99,2
DRR140161,NC_000898.1,15,97,30
DRR098285,NC_000898.1,1,94,1
DRR140162,NC_000898.1,28,96,87
DRR140163,NC_000898.1,31,97,76
DRR036945,NC_000898.1,1,97,1
DRR098291,NC_000898.1,1,100,1
DRR046818,NC_000898.1,3,91,8
DRR140166,NC_000898.1,2,87,3
DRR140167,NC_000898.1,24,98,60
DRR066973,NC_000898.1,2,77,1
DRR092728,NC_000898.1,2,84,2
DRR100293,NC_000898.1,4,88,12
DRR100294,NC_000898.1,8,87,22
DRR140168,NC_000898.1,6,98,11
DRR100295,NC_000898.1,12,89,30
DRR039893,NC_000898.1,1,91,1
DRR140170,NC_000898.1,24,98,122
ERR1077789,NC_000898.1,3,91,2
ERR1077790,NC_000898.1,1,100,1
ERR1077791,NC_000898.1,1,97,1
ERR1077793,NC_000898.1,1,100,1
ERR1077794,NC_000898.1,1,100,1
ERR1077797,NC_000898.1,1,100,2
ERR1077798,NC_000898.1,2,100,3
ERR1077800,NC_000898.1,1,100,1
ERR1077801,NC_000898.1,1,100,1
ERR1077802,NC_000898.1,1,100,1
DRR196679,NC_000898.1,2,78,1
DRR196680,NC_000898.1,1,94,1
DRR196683,NC_000898.1,1,94,1
DRR196684,NC_000898.1,1,89,1
DRR100296,NC_000898.1,7,90,19
DRR059689,NC_000898.1,1,97,1
DRR039897,NC_000898.1,2,96,2
DRR092810,NC_000898.1,1,95,2
DRR092812,NC_000898.1,5,95,9
DRR140171,NC_000898.1,32,97,112
DRR087978,NC_000898.1,1,97,2
DRR087980,NC_000898.1,1,97,1
DRR088466,NC_000898.1,2,76,1
DRR098846,NC_000898.1,1,88,1
DRR100299,NC_000898.1,3,88,10
DRR039898,NC_000898.1,2,83,1
DRR140172,NC_000898.1,1,98,4
DRR140173,NC_000898.1,4,97,10
DRR100341,NC_000898.1,1,89,1
DRR217145,NC_000898.1,1,91,1
DRR075373,NC_000898.1,1,97,1
DRR088583,NC_000898.1,1,94,1
DRR213116,NC_000898.1,5,92,68
DRR213117,NC_000898.1,5,92,22
DRR213118,NC_000898.1,5,92,21
DRR092900,NC_000898.1,1,93,1
DRR213119,NC_000898.1,5,92,67
DRR213120,NC_000898.1,5,93,14
DRR213121,NC_000898.1,5,92,20
DRR086507,NC_000898.1,2,76,2
DRR046998,NC_000898.1,1,94,2
DRR075378,NC_000898.1,1,100,1
ERR1075423,NC_000898.1,3,100,6
DRR197148,NC_000898.1,1,94,1
DRR050356,NC_000898.1,2,100,2
DRR067132,NC_000898.1,2,100,3
DRR059997,NC_000898.1,1,100,1
DRR039905,NC_000898.1,1,96,1
DRR050642,NC_000898.1,1,100,1
DRR067139,NC_000898.1,1,100,2
DRR086516,NC_000898.1,2,98,2
DRR088841,NC_000898.1,8,99,34
DRR131565,NC_000898.1,1,94,1
DRR088842,NC_000898.1,8,100,72
DRR190720,NC_000898.1,2,100,4
DRR146899,NC_000898.1,5,94,33
DRR201341,NC_000898.1,1,97,1
DRR201720,NC_000898.1,3,97,6
DRR190721,NC_000898.1,1,100,1
DRR091384,NC_000898.1,1,100,1
DRR075383,NC_000898.1,1,100,1
DRR047016,NC_000898.1,1,91,1
DRR146913,NC_000898.1,4,97,72
DRR146918,NC_000898.1,4,97,34
DRR050652,NC_000898.1,5,98,15
DRR039908,NC_000898.1,2,93,2
DRR146922,NC_000898.1,1,94,1
DRR088847,NC_000898.1,2,95,3
DRR050655,NC_000898.1,1,92,1
DRR088848,NC_000898.1,1,100,1
DRR088849,NC_000898.1,8,100,62
DRR050659,NC_000898.1,2,87,2
DRR182530,NC_000898.1,1,97,1
DRR146925,NC_000898.1,1,97,1
DRR146936,NC_000898.1,1,94,1
DRR171764,NC_000898.1,1,100,2
DRR050678,NC_000898.1,1,88,1
DRR146942,NC_000898.1,4,97,40
DRR053517,NC_000898.1,1,100,1
DRR128783,NC_000898.1,1,90,1
DRR068679,NC_000898.1,1,97,3
DRR100369,NC_000898.1,1,97,1
DRR146946,NC_000898.1,1,92,1
DRR146947,NC_000898.1,1,94,1
DRR076692,NC_000898.1,2,100,5
DRR146956,NC_000898.1,2,85,1
DRR053525,NC_000898.1,2,79,1
DRR092917,NC_000898.1,1,100,1
DRR075391,NC_000898.1,2,96,2
DRR013816,NC_000898.1,1,90,1
DRR076766,NC_000898.1,2,100,6
DRR092918,NC_000898.1,1,93,1
DRR151600,NC_000898.1,5,94,9
DRR053528,NC_000898.1,2,85,1
DRR050687,NC_000898.1,2,100,2
DRR151601,NC_000898.1,5,94,21
DRR171769,NC_000898.1,1,100,2
DRR050688,NC_000898.1,1,100,1
DRR099581,NC_000898.1,1,96,1
DRR151602,NC_000898.1,5,95,11
DRR161951,NC_000898.1,1,88,1
DRR161952,NC_000898.1,2,75,1
DRR141077,NC_000898.1,1,97,1
DRR060103,NC_000898.1,1,88,1
ERR1078300,NC_000898.1,2,79,1
DRR050693,NC_000898.1,2,100,3
DRR050695,NC_000898.1,1,88,1
DRR141079,NC_000898.1,1,100,1
ERR1158154,NC_000898.1,1,97,1
DRR050698,NC_000898.1,1,94,1
ERR1158176,NC_000898.1,1,100,1
DRR050700,NC_000898.1,1,100,1
ERR1046078,NC_000898.1,1,97,1
ERR1046088,NC_000898.1,1,91,1
DRR092921,NC_000898.1,1,93,1
DRR111616,NC_000898.1,1,100,1
DRR026801,NC_000898.1,1,94,2
DRR089007,NC_000898.1,2,84,3
DRR191197,NC_000898.1,1,100,1
DRR013819,NC_000898.1,1,92,1
DRR089008,NC_000898.1,1,88,1
DRR131607,NC_000898.1,1,100,2
