run_id,sequence_accession,score,percent_identity,n_reads
DRR013848,NC_007550.1,1,96,1
ERR1162938,NC_007550.1,1,100,1
DRR013858,NC_007550.1,1,96,1
DRR127731,NC_007550.1,1,100,2
DRR171937,NC_007550.1,1,100,2
ERR1095618,NC_007550.1,1,100,1
ERR1095739,NC_007550.1,1,93,1
ERR1191820,NC_007550.1,1,100,4
ERR1818696,NC_007550.1,1,100,1
ERR257766,NC_007550.1,1,90,1
ERR1193289,NC_007550.1,4,100,9
DRR029952,NC_007550.1,1,96,1
ERR1726566,NC_007550.1,1,100,1
ERR2899711,NC_007550.1,1,91,1
ERR209608,NC_007550.1,1,100,2
ERR209609,NC_007550.1,4,100,10
ERR1663336,NC_007550.1,1,94,1
ERR307576,NC_007550.1,1,96,1
ERR3089078,NC_007550.1,1,100,4
ERR3089079,NC_007550.1,5,100,19
ERR3089080,NC_007550.1,5,100,17
ERR3089081,NC_007550.1,2,100,5
ERR2588469,NC_007550.1,2,75,1
ERR1726617,NC_007550.1,1,100,1
ERR2897267,NC_007550.1,1,94,1
ERR3519570,NC_007550.1,1,97,1
ERR2896543,NC_007550.1,2,83,1
ERR2896674,NC_007550.1,2,80,1
ERR2835349,NC_007550.1,1,100,2
ERR2597448,NC_007550.1,1,97,1
ERR2835388,NC_007550.1,1,100,1
DRR003718,NC_007550.1,1,96,1
ERR3587041,NC_007550.1,4,100,10
ERR1135363,NC_007550.1,1,97,4
ERR1135371,NC_007550.1,1,97,1
ERR929723,NC_007550.1,1,100,1
ERR929724,NC_007550.1,1,100,1
ERR929725,NC_007550.1,1,100,3
ERR929726,NC_007550.1,1,100,1
ERR929727,NC_007550.1,1,100,1
ERR929728,NC_007550.1,1,100,6
ERR929731,NC_007550.1,1,100,6
ERR929733,NC_007550.1,1,100,1
ERR929735,NC_007550.1,1,100,3
ERR2835450,NC_007550.1,1,100,1
ERR2835452,NC_007550.1,1,100,1
ERR2597529,NC_007550.1,1,97,1
ERR2241841,NC_007550.1,1,97,1
ERR2835475,NC_007550.1,1,100,1
ERR3586938,NC_007550.1,4,100,10
ERR2835504,NC_007550.1,1,100,1
ERR4135138,NC_007550.1,1,100,1
SRR1003015,NC_007550.1,1,96,1
ERR2835513,NC_007550.1,1,100,2
SRR10103506,NC_007550.1,1,96,1
SRR10348725,NC_007550.1,1,100,1
ERR771148,NC_007550.1,1,91,1
ERR2835534,NC_007550.1,1,100,1
SRR1023803,NC_007550.1,1,96,1
ERR2835543,NC_007550.1,1,100,1
SRR10493485,NC_007550.1,2,79,1
ERR1135431,NC_007550.1,1,97,1
ERR2835557,NC_007550.1,1,100,2
ERR1135439,NC_007550.1,1,97,1
SRR10381478,NC_007550.1,1,100,1
ERR2227813,NC_007550.1,4,100,19
ERR2227814,NC_007550.1,4,100,8
SRR10357504,NC_007550.1,1,96,1
SRR10850848,NC_007550.1,1,96,1
SRR11113473,NC_007550.1,1,100,1
ERR2603887,NC_007550.1,2,79,1
SRR10575448,NC_007550.1,1,89,1
SRR11113477,NC_007550.1,1,100,1
ERR3405877,NC_007550.1,1,100,1
SRR11348439,NC_007550.1,1,100,1
SRR11113488,NC_007550.1,1,100,1
SRR10972806,NC_007550.1,2,83,3
SRR10972808,NC_007550.1,2,82,1
SRR1003843,NC_007550.1,2,85,1
SRR10972811,NC_007550.1,7,83,12
ERR637973,NC_007550.1,1,93,1
SRR10523148,NC_007550.1,1,96,1
SRR11491887,NC_007550.1,2,83,1
SRR10523168,NC_007550.1,1,96,1
SRR1197313,NC_007550.1,2,82,1
SRR10868426,NC_007550.1,1,100,1
SRR11811793,NC_007550.1,1,96,1
SRR11811794,NC_007550.1,1,96,1
SRR11574719,NC_007550.1,1,92,1
ERR599099,NC_007550.1,1,100,1
SRR10668873,NC_007550.1,1,100,1
SRR1283078,NC_007550.1,1,96,1
SRR11486721,NC_007550.1,2,82,1
SRR1947277,NC_007550.1,2,85,1
SRR1294749,NC_007550.1,1,100,1
SRR1514878,NC_007550.1,1,91,1
SRR2026332,NC_007550.1,1,96,1
SRR1206311,NC_007550.1,1,92,1
SRR1723323,NC_007550.1,1,96,1
SRR1462284,NC_007550.1,2,77,1
SRR2223577,NC_007550.1,1,91,1
SRR2249325,NC_007550.1,1,89,1
ERR3406272,NC_007550.1,1,100,1
SRR2051647,NC_007550.1,1,100,1
SRR2000479,NC_007550.1,2,87,1
SRR1217460,NC_007550.1,1,100,2
SRR1761683,NC_007550.1,1,100,2
SRR1598991,NC_007550.1,1,100,1
SRR1599276,NC_007550.1,1,97,1
SRR1553139,NC_007550.1,1,96,1
SRR2052179,NC_007550.1,1,100,1
SRR2912806,NC_007550.1,1,100,1
ERR599313,NC_007550.1,1,100,2
SRR309285,NC_007550.1,1,88,1
SRR3479831,NC_007550.1,1,96,4
SRR3479832,NC_007550.1,1,96,1
SRR3479840,NC_007550.1,1,96,1
SRR3190031,NC_007550.1,2,84,1
SRR1463329,NC_007550.1,1,91,1
SRR3195360,NC_007550.1,2,86,1
SRR2432815,NC_007550.1,1,91,1
SRR3949027,NC_007550.1,1,89,1
SRR1302030,NC_007550.1,1,100,1
SRR065240,NC_007550.1,1,96,1
SRR354205,NC_007550.1,1,91,1
SRR5081946,NC_007550.1,2,78,1
SRR2071921,NC_007550.1,2,86,1
SRR307000,NC_007550.1,1,96,1
SRR1535795,NC_007550.1,1,100,1
SRR1755597,NC_007550.1,1,100,2
SRR3191992,NC_007550.1,2,75,1
SRR4250295,NC_007550.1,1,100,1
SRR3181162,NC_007550.1,1,100,1
SRR4345987,NC_007550.1,1,97,1
SRR5041700,NC_007550.1,2,81,1
SRR4031376,NC_007550.1,1,97,1
