run_id,sequence_accession,score,percent_identity,n_reads
DRR071072,NC_011507.2,1,100,7
DRR062892,NC_011507.2,1,94,1
DRR049387,NC_011507.2,90,86,1482
DRR140160,NC_011507.2,100,84,2755
DRR140168,NC_011507.2,2,84,1
DRR140171,NC_011507.2,1,94,1
DRR140173,NC_011507.2,1,89,1
DRR013806,NC_011507.2,1,93,1
ERR1097474,NC_011507.2,3,84,2
DRR079289,NC_011507.2,24,87,38
DRR079290,NC_011507.2,20,87,21
DRR031594,NC_011507.2,1,97,1
ERR1352904,NC_011507.2,11,86,14
ERR1352906,NC_011507.2,12,87,22
ERR1201815,NC_011507.2,3,89,2
ERR1352908,NC_011507.2,11,87,14
ERR1352910,NC_011507.2,10,90,20
ERR1352912,NC_011507.2,9,87,12
ERR1352914,NC_011507.2,2,93,2
ERR1036312,NC_011507.2,1,88,1
ERR1301597,NC_011507.2,1,88,4
ERR1356693,NC_011507.2,36,88,70
ERR1356695,NC_011507.2,8,87,8
ERR1794059,NC_011507.2,4,77,2
ERR1301604,NC_011507.2,81,83,1510
ERR1356697,NC_011507.2,20,87,29
ERR1352920,NC_011507.2,3,91,4
ERR1300950,NC_011507.2,6,87,8
ERR1356699,NC_011507.2,26,88,47
ERR1300951,NC_011507.2,15,87,18
ERR1301610,NC_011507.2,58,82,257
ERR1300952,NC_011507.2,81,85,6711
ERR1300953,NC_011507.2,32,87,77
ERR1300954,NC_011507.2,95,82,1021
ERR1300955,NC_011507.2,61,86,6939
ERR1356701,NC_011507.2,12,89,21
ERR1300956,NC_011507.2,7,88,11
ERR1300957,NC_011507.2,100,88,88973
ERR1300958,NC_011507.2,7,77,4
ERR1300959,NC_011507.2,11,85,16
ERR1356703,NC_011507.2,4,88,8
ERR1300960,NC_011507.2,7,89,8
ERR1301616,NC_011507.2,20,82,35
ERR1352924,NC_011507.2,12,87,22
ERR1300961,NC_011507.2,13,85,22
ERR1756646,NC_011507.2,1,89,1
ERR1300962,NC_011507.2,11,86,14
ERR1300963,NC_011507.2,100,88,93490
ERR1300964,NC_011507.2,7,88,9
ERR1356707,NC_011507.2,3,87,2
ERR1300965,NC_011507.2,2,86,2
ERR1300966,NC_011507.2,7,89,8
ERR1301621,NC_011507.2,14,86,21
ERR1301623,NC_011507.2,15,85,13
ERR1300967,NC_011507.2,16,85,14
ERR1356709,NC_011507.2,8,86,11
ERR1301624,NC_011507.2,3,87,4
ERR1301625,NC_011507.2,7,88,9
ERR1300968,NC_011507.2,100,89,2664
ERR1301626,NC_011507.2,8,87,9
ERR1301627,NC_011507.2,7,82,8
ERR1920890,NC_011507.2,1,100,2
ERR1300969,NC_011507.2,20,87,32
ERR1301628,NC_011507.2,5,86,8
ERR1301629,NC_011507.2,17,86,25
ERR1301630,NC_011507.2,4,89,6
ERR1352926,NC_011507.2,4,89,8
ERR1756674,NC_011507.2,3,88,2
ERR1756676,NC_011507.2,2,85,2
ERR1301631,NC_011507.2,11,86,12
ERR1300970,NC_011507.2,11,86,10
ERR1300971,NC_011507.2,16,88,28
ERR1301632,NC_011507.2,11,87,11
ERR1300972,NC_011507.2,8,87,8
ERR1301633,NC_011507.2,5,86,7
ERR1300973,NC_011507.2,50,85,846
ERR1301634,NC_011507.2,13,86,14
ERR1301635,NC_011507.2,8,87,8
ERR1300974,NC_011507.2,8,87,12
ERR1301636,NC_011507.2,2,86,2
ERR1300975,NC_011507.2,8,87,7
ERR1300976,NC_011507.2,100,86,7538
ERR1301637,NC_011507.2,5,86,3
ERR1300977,NC_011507.2,100,88,165608
ERR1301638,NC_011507.2,11,86,10
ERR1300978,NC_011507.2,65,89,14289
ERR1300979,NC_011507.2,5,86,8
ERR1300980,NC_011507.2,100,88,39156
ERR146959,NC_011507.2,2,85,1
ERR1356717,NC_011507.2,3,87,4
ERR1300981,NC_011507.2,6,86,6
ERR1300982,NC_011507.2,15,87,23
ERR1301640,NC_011507.2,1,90,2
ERR1356719,NC_011507.2,4,81,2
ERR1301641,NC_011507.2,2,86,2
ERR1301642,NC_011507.2,5,85,4
ERR1301643,NC_011507.2,11,87,12
DRR090556,NC_011507.2,3,86,2
DRR090557,NC_011507.2,3,85,12
ERR1300983,NC_011507.2,100,87,243517
ERR1300984,NC_011507.2,100,88,207937
ERR1301644,NC_011507.2,4,88,5
ERR1300985,NC_011507.2,5,86,6
ERR1300986,NC_011507.2,9,88,14
ERR1352930,NC_011507.2,5,85,4
ERR1301645,NC_011507.2,5,85,6
ERR1301646,NC_011507.2,6,86,10
ERR1301647,NC_011507.2,10,89,17
ERR1300987,NC_011507.2,100,88,134549
ERR1301648,NC_011507.2,3,84,4
DRR023192,NC_011507.2,1,100,1
ERR1301649,NC_011507.2,100,87,80096
ERR1300988,NC_011507.2,10,88,13
ERR1300989,NC_011507.2,3,89,4
ERR1300990,NC_011507.2,7,88,7
ERR1300991,NC_011507.2,9,88,13
ERR1356723,NC_011507.2,1,91,2
ERR1300992,NC_011507.2,15,86,23
ERR1301650,NC_011507.2,2,86,1
ERR1301651,NC_011507.2,3,88,4
ERR1301652,NC_011507.2,10,88,10
ERR1356725,NC_011507.2,5,82,4
ERR1300993,NC_011507.2,43,83,59
ERR1301653,NC_011507.2,8,85,11
ERR1352932,NC_011507.2,3,90,4
ERR1301654,NC_011507.2,7,88,11
ERR1300994,NC_011507.2,17,87,24
ERR1301655,NC_011507.2,7,87,9
