run_id,sequence_accession,score,percent_identity,n_reads
ERR1097476,NC_007571.1,8,84,11
ERR1025347,NC_007571.1,1,100,1
DRR093573,NC_007571.1,1,93,1
DRR031699,NC_007571.1,1,100,1
ERR1363350,NC_007571.1,1,97,1
ERR1352906,NC_007571.1,1,97,4
ERR1352910,NC_007571.1,2,97,6
ERR1356695,NC_007571.1,4,98,4
ERR1356697,NC_007571.1,10,97,20
ERR1157054,NC_007571.1,1,93,1
ERR1356705,NC_007571.1,3,97,4
ERR1356709,NC_007571.1,4,95,4
ERR1920898,NC_007571.1,1,100,2
ERR1920891,NC_007571.1,1,100,1
ERR1920893,NC_007571.1,1,100,3
ERR1920895,NC_007571.1,1,100,7
ERR1920896,NC_007571.1,1,100,1
ERR1920897,NC_007571.1,1,100,5
ERR1302663,NC_007571.1,2,82,4
ERR1352932,NC_007571.1,1,98,2
ERR185976,NC_007571.1,1,100,1
ERR2232391,NC_007571.1,1,94,1
ERR1960509,NC_007571.1,1,100,1
ERR1960624,NC_007571.1,2,96,2
ERR1960625,NC_007571.1,5,95,4
ERR1960626,NC_007571.1,2,98,4
ERR2124429,NC_007571.1,1,89,1
ERR1302764,NC_007571.1,1,93,6
ERR1110294,NC_007571.1,1,100,1
ERR1110295,NC_007571.1,1,100,1
ERR2234857,NC_007571.1,1,92,1
ERR1302785,NC_007571.1,10,80,8
ERR1137961,NC_007571.1,1,98,1
ERR2179420,NC_007571.1,30,85,42
ERR1137972,NC_007571.1,1,100,1
ERR1137974,NC_007571.1,2,99,3
ERR1302824,NC_007571.1,2,87,2
ERR1137984,NC_007571.1,1,100,1
ERR1137989,NC_007571.1,1,100,1
ERR1302853,NC_007571.1,4,81,5
ERR1302856,NC_007571.1,2,83,2
ERR209177,NC_007571.1,1,100,1
ERR2860676,NC_007571.1,1,100,1
ERR2935126,NC_007571.1,1,100,1
ERR2539092,NC_007571.1,2,81,1
ERR1302913,NC_007571.1,3,84,4
ERR3293673,NC_007571.1,1,93,1
ERR3357565,NC_007571.1,1,96,1
ERR2809042,NC_007571.1,2,96,3
ERR2809045,NC_007571.1,8,96,11
ERR2001270,NC_007571.1,2,87,2
ERR2898501,NC_007571.1,1,89,1
ERR2809048,NC_007571.1,6,96,7
ERR1719411,NC_007571.1,1,100,1
ERR2809049,NC_007571.1,5,96,5
ERR3170091,NC_007571.1,1,98,1
ERR2809051,NC_007571.1,10,96,15
ERR2897664,NC_007571.1,1,94,1
ERR2809055,NC_007571.1,1,97,1
ERR2809057,NC_007571.1,17,95,38
ERR2809059,NC_007571.1,1,93,1
ERR2809062,NC_007571.1,19,95,31
ERR2809064,NC_007571.1,1,97,1
ERR2896741,NC_007571.1,2,81,1
DRR017593,NC_007571.1,2,95,2
ERR2809070,NC_007571.1,6,96,6
ERR2809071,NC_007571.1,18,96,40
ERR2809073,NC_007571.1,12,95,15
ERR2809078,NC_007571.1,4,94,4
ERR2809082,NC_007571.1,5,96,4
ERR2809083,NC_007571.1,20,95,39
ERR2809089,NC_007571.1,15,96,23
ERR2809090,NC_007571.1,1,96,1
ERR2809091,NC_007571.1,1,94,1
ERR2809092,NC_007571.1,1,96,1
ERR2809093,NC_007571.1,7,96,7
ERR973503,NC_007571.1,1,94,1
ERR3861788,NC_007571.1,1,100,6
ERR3861789,NC_007571.1,1,100,7
ERR3861790,NC_007571.1,4,100,13
ERR2809098,NC_007571.1,1,97,1
ERR2809099,NC_007571.1,16,96,23
ERR3861791,NC_007571.1,1,100,6
ERR3861792,NC_007571.1,4,100,10
ERR3861793,NC_007571.1,1,100,7
ERR3861794,NC_007571.1,4,100,9
ERR3861795,NC_007571.1,1,100,5
ERR2809101,NC_007571.1,9,96,11
ERR2809102,NC_007571.1,21,96,41
ERR538410,NC_007571.1,1,94,1
ERR538414,NC_007571.1,1,94,1
ERR538420,NC_007571.1,1,94,1
ERR538421,NC_007571.1,1,94,1
ERR2750559,NC_007571.1,1,100,1
ERR2809105,NC_007571.1,1,100,1
ERR2809106,NC_007571.1,1,95,1
ERR2809108,NC_007571.1,6,96,6
ERR3863670,NC_007571.1,4,100,10
ERR3863671,NC_007571.1,4,100,8
ERR2809109,NC_007571.1,19,95,38
ERR3863672,NC_007571.1,4,100,15
ERR3863673,NC_007571.1,4,100,16
