run_id,sequence_accession,score,percent_identity,n_reads
DRR072327,NC_002204.1,1,89,1
DRR100352,NC_002204.1,1,89,1
DRR089309,NC_002204.1,6,77,7
DRR089310,NC_002204.1,13,78,35
DRR089311,NC_002204.1,2,79,5
DRR089312,NC_002204.1,2,76,3
DRR089313,NC_002204.1,4,79,4
DRR089314,NC_002204.1,11,77,32
DRR089315,NC_002204.1,2,79,1
DRR089316,NC_002204.1,2,79,2
DRR089317,NC_002204.1,2,80,3
DRR089318,NC_002204.1,17,77,38
DRR089322,NC_002204.1,11,77,26
DRR089321,NC_002204.1,2,86,1
DRR089323,NC_002204.1,2,75,1
DRR089325,NC_002204.1,2,79,5
DRR089326,NC_002204.1,15,78,29
DRR089327,NC_002204.1,3,85,2
DRR089328,NC_002204.1,4,77,5
DRR089329,NC_002204.1,7,76,7
DRR089330,NC_002204.1,13,78,31
DRR089332,NC_002204.1,2,80,1
DRR089333,NC_002204.1,13,78,10
DRR089334,NC_002204.1,20,77,55
DRR089335,NC_002204.1,2,78,2
DRR089336,NC_002204.1,2,75,4
DRR089337,NC_002204.1,11,77,21
DRR205180,NC_002204.1,6,88,10
DRR089338,NC_002204.1,21,78,68
DRR205181,NC_002204.1,8,84,13
DRR205182,NC_002204.1,2,87,2
DRR089339,NC_002204.1,2,79,1
DRR089340,NC_002204.1,2,78,2
DRR205186,NC_002204.1,2,81,1
DRR205189,NC_002204.1,2,81,1
DRR013858,NC_002204.1,1,93,1
DRR042212,NC_002204.1,1,96,1
DRR092261,NC_002204.1,3,84,7
DRR092262,NC_002204.1,18,82,235
DRR092263,NC_002204.1,3,84,6
DRR092264,NC_002204.1,4,82,8
DRR092268,NC_002204.1,2,86,1
DRR092271,NC_002204.1,2,80,1
DRR092272,NC_002204.1,2,79,1
DRR092273,NC_002204.1,3,83,2
DRR092281,NC_002204.1,2,86,1
DRR086989,NC_002204.1,1,92,1
DRR028971,NC_002204.1,1,91,1
ERR1539229,NC_002204.1,1,96,1
ERR1717323,NC_002204.1,1,97,1
ERR1560094,NC_002204.1,1,100,1
ERR146941,NC_002204.1,1,94,1
ERR1692563,NC_002204.1,1,94,1
ERR1749787,NC_002204.1,8,92,9
ERR1749789,NC_002204.1,20,93,43
ERR035548,NC_002204.1,3,87,3
ERR1725803,NC_002204.1,2,99,2
ERR1817118,NC_002204.1,4,100,191
ERR1817119,NC_002204.1,4,100,483
ERR2143761,NC_002204.1,3,86,2
ERR2143763,NC_002204.1,8,90,14
ERR2143762,NC_002204.1,4,92,6
ERR2143764,NC_002204.1,51,91,135
ERR2143765,NC_002204.1,2,87,2
ERR2143767,NC_002204.1,88,92,398
ERR2143768,NC_002204.1,3,84,2
ERR2143770,NC_002204.1,3,87,2
ERR2143771,NC_002204.1,61,91,268
ERR2143772,NC_002204.1,39,90,288
ERR2143775,NC_002204.1,100,92,861
ERR2143776,NC_002204.1,10,88,9
ERR2143777,NC_002204.1,1,92,2
ERR2143779,NC_002204.1,100,92,5246
ERR2143780,NC_002204.1,9,91,15
ERR2143781,NC_002204.1,3,90,2
ERR2143782,NC_002204.1,43,90,97
ERR2143783,NC_002204.1,30,90,54
ERR2143785,NC_002204.1,1,92,2
ERR2143786,NC_002204.1,35,88,75
ERR2143787,NC_002204.1,5,92,7
ERR2143788,NC_002204.1,5,87,4
ERR2143790,NC_002204.1,14,90,18
ERR2234642,NC_002204.1,1,92,2
ERR2143792,NC_002204.1,40,91,115
ERR2143793,NC_002204.1,36,91,100
ERR2143795,NC_002204.1,1,89,2
ERR2143796,NC_002204.1,6,92,10
ERR2143797,NC_002204.1,3,88,6
ERR2238486,NC_002204.1,1,100,1
ERR2009122,NC_002204.1,1,94,1
ERR2697391,NC_002204.1,1,97,1
ERR232318,NC_002204.1,1,97,1
ERR1110317,NC_002204.1,2,94,2
ERR2722781,NC_002204.1,1,100,1
ERR3288636,NC_002204.1,1,100,1
ERR332391,NC_002204.1,1,89,1
ERR3333609,NC_002204.1,58,86,110
ERR3288730,NC_002204.1,1,100,1
ERR3180326,NC_002204.1,10,91,21
DRR031309,NC_002204.1,1,92,1
ERR3180366,NC_002204.1,1,95,2
ERR3180368,NC_002204.1,6,92,8
ERR3180376,NC_002204.1,3,92,4
ERR2814490,NC_002204.1,1,91,1
ERR3650316,NC_002204.1,2,84,1
ERR2899309,NC_002204.1,1,89,1
ERR3850003,NC_002204.1,1,94,1
ERR3180412,NC_002204.1,10,94,20
ERR3180440,NC_002204.1,1,96,2
ERR3180452,NC_002204.1,2,86,2
ERR3180454,NC_002204.1,5,92,10
ERR3180455,NC_002204.1,1,93,2
ERR3180462,NC_002204.1,5,91,14
ERR3180480,NC_002204.1,3,91,4
ERR3180481,NC_002204.1,4,90,4
ERR3180504,NC_002204.1,3,91,4
ERR491846,NC_002204.1,1,97,3
ERR491847,NC_002204.1,1,97,3
ERR491849,NC_002204.1,1,97,2
ERR491850,NC_002204.1,1,92,1
ERR491853,NC_002204.1,1,97,2
ERR491854,NC_002204.1,1,97,1
ERR491855,NC_002204.1,1,94,2
ERR3367691,NC_002204.1,1,91,1
ERR411519,NC_002204.1,2,95,2
ERR2592413,NC_002204.1,1,91,1
ERR476911,NC_002204.1,5,96,10
ERR476912,NC_002204.1,1,95,6
ERR476913,NC_002204.1,1,95,4
ERR476914,NC_002204.1,1,97,3
ERR476915,NC_002204.1,1,94,4
ERR476916,NC_002204.1,1,95,6
ERR476917,NC_002204.1,1,97,5
ERR476918,NC_002204.1,1,97,3
ERR476919,NC_002204.1,1,97,1
ERR476920,NC_002204.1,4,96,8
ERR476921,NC_002204.1,1,96,6
ERR476922,NC_002204.1,1,97,4
ERR476923,NC_002204.1,1,97,2
ERR476926,NC_002204.1,1,97,2
ERR476928,NC_002204.1,1,97,2
ERR3180564,NC_002204.1,3,91,4
ERR3180588,NC_002204.1,4,91,6
ERR2592483,NC_002204.1,1,89,1
ERR658088,NC_002204.1,1,100,1
ERR633401,NC_002204.1,1,89,1
ERR663170,NC_002204.1,1,91,1
ERR969462,NC_002204.1,3,99,3
ERR663182,NC_002204.1,1,97,1
ERR663196,NC_002204.1,1,89,1
ERR663198,NC_002204.1,1,89,1
ERR663211,NC_002204.1,1,97,1
ERR663212,NC_002204.1,1,97,2
ERR663213,NC_002204.1,1,93,1
ERR663220,NC_002204.1,1,93,1
ERR663226,NC_002204.1,1,97,1
ERR663236,NC_002204.1,1,92,1
SRR10346251,NC_002204.1,1,98,2
SRR10346252,NC_002204.1,2,98,9
ERR969489,NC_002204.1,1,90,1
ERR969490,NC_002204.1,3,92,2
SRR1017126,NC_002204.1,1,93,1
SRR1017127,NC_002204.1,1,93,1
ERR2592584,NC_002204.1,1,89,1
