run_id,sequence_accession,score,percent_identity,n_reads
DRR124498,NC_003243.1,1,96,1
DRR190499,NC_003243.1,1,90,1
DRR028814,NC_003243.1,1,100,1
ERR1000750,NC_003243.1,1,100,1
DRR053752,NC_003243.1,1,97,1
DRR132083,NC_003243.1,1,100,1
DRR013899,NC_003243.1,2,84,1
DRR133109,NC_003243.1,1,100,1
DRR133139,NC_003243.1,1,100,1
ERR1846288,NC_003243.1,1,100,1
DRR133377,NC_003243.1,1,100,1
ERR1560014,NC_003243.1,1,100,1
DRR133406,NC_003243.1,1,100,1
DRR122002,NC_003243.1,1,100,1
DRR122003,NC_003243.1,1,100,1
DRR122004,NC_003243.1,1,100,1
DRR122005,NC_003243.1,1,100,1
DRR055053,NC_003243.1,16,85,704
DRR055069,NC_003243.1,7,84,52
ERR1739841,NC_003243.1,1,97,1
ERR1739848,NC_003243.1,1,97,1
DRR014398,NC_003243.1,1,96,1
ERR037692,NC_003243.1,1,96,1
DRR133780,NC_003243.1,1,100,1
ERR2155119,NC_003243.1,1,100,1
ERR1712095,NC_003243.1,1,100,1
ERR1457214,NC_003243.1,1,94,1
ERR2074668,NC_003243.1,1,100,1
ERR1726525,NC_003243.1,1,100,1
ERR2168700,NC_003243.1,1,100,1
ERR1719194,NC_003243.1,1,97,2
ERR1740132,NC_003243.1,1,97,2
ERR1719201,NC_003243.1,1,97,2
DRR001817,NC_003243.1,1,93,1
ERR2019323,NC_003243.1,1,100,1
ERR2197829,NC_003243.1,1,100,1
ERR1719240,NC_003243.1,1,97,2
ERR2680401,NC_003243.1,1,100,2
ERR2680406,NC_003243.1,1,100,5
ERR2591783,NC_003243.1,1,100,1
ERR1719294,NC_003243.1,1,97,1
ERR2953240,NC_003243.1,1,100,1
ERR2756795,NC_003243.1,2,81,2
ERR2576420,NC_003243.1,1,94,1
ERR2955744,NC_003243.1,1,100,1
ERR3352236,NC_003243.1,1,100,2
ERR2019933,NC_003243.1,1,100,1
ERR2588528,NC_003243.1,1,94,1
DRR016805,NC_003243.1,2,97,2
ERR1719389,NC_003243.1,1,97,2
ERR1663425,NC_003243.1,1,91,1
ERR2206786,NC_003243.1,1,100,2
ERR3450336,NC_003243.1,1,100,1
ERR3499050,NC_003243.1,6,100,16
ERR3499107,NC_003243.1,3,100,3
ERR3499111,NC_003243.1,1,100,1
ERR1726650,NC_003243.1,1,92,1
ERR3586992,NC_003243.1,1,97,1
ERR1726659,NC_003243.1,1,100,3
ERR3500130,NC_003243.1,1,100,1
ERR3299316,NC_003243.1,1,96,1
ERR3500180,NC_003243.1,1,100,2
ERR3500469,NC_003243.1,1,100,5
ERR2097134,NC_003243.1,12,85,64
ERR2097135,NC_003243.1,12,88,75
ERR2097136,NC_003243.1,19,88,332
ERR2097137,NC_003243.1,12,87,63
ERR2097138,NC_003243.1,5,85,9
ERR2097139,NC_003243.1,35,83,103
ERR2097140,NC_003243.1,20,86,40
ERR2097141,NC_003243.1,7,81,11
ERR2097142,NC_003243.1,17,83,23
ERR2097143,NC_003243.1,34,84,106
ERR2097144,NC_003243.1,12,87,24
ERR2097145,NC_003243.1,3,90,7
ERR2097146,NC_003243.1,28,84,268
ERR2097147,NC_003243.1,13,84,59
ERR2097148,NC_003243.1,7,89,38
ERR2097149,NC_003243.1,7,88,21
ERR2097150,NC_003243.1,20,91,332
ERR2097152,NC_003243.1,17,89,96
ERR1711974,NC_003243.1,1,100,2
ERR1726676,NC_003243.1,1,94,1
ERR3587030,NC_003243.1,1,100,1
ERR2097153,NC_003243.1,58,84,463
ERR1719465,NC_003243.1,1,97,1
ERR2097155,NC_003243.1,12,90,135
ERR2097157,NC_003243.1,19,85,147
ERR2097158,NC_003243.1,10,84,27
ERR2097160,NC_003243.1,27,90,1883
ERR3994153,NC_003243.1,1,97,1
ERR2097161,NC_003243.1,17,86,375
ERR3994209,NC_003243.1,1,97,1
ERR3586780,NC_003243.1,1,100,2
ERR3586782,NC_003243.1,1,100,1
ERR3586783,NC_003243.1,1,100,1
ERR520381,NC_003243.1,1,100,1
ERR461939,NC_003243.1,1,92,1
ERR520540,NC_003243.1,1,100,1
ERR4007613,NC_003243.1,1,97,1
ERR527051,NC_003243.1,2,83,1
ERR2200477,NC_003243.1,1,94,1
ERR4008005,NC_003243.1,1,97,2
ERR3587097,NC_003243.1,1,97,1
SRR10042184,NC_003243.1,1,92,2
ERR3957873,NC_003243.1,1,100,1
ERR4013355,NC_003243.1,1,97,1
ERR3587106,NC_003243.1,4,97,26
SRR10298056,NC_003243.1,1,97,1
SRR10095965,NC_003243.1,1,100,2
ERR3761419,NC_003243.1,1,100,2
ERR3957900,NC_003243.1,1,100,1
SRR10095967,NC_003243.1,1,100,1
SRR1015160,NC_003243.1,2,87,1
ERR3586935,NC_003243.1,1,97,3
ERR844308,NC_003243.1,1,100,1
ERR3586946,NC_003243.1,1,97,6
SRR10224489,NC_003243.1,1,97,1
ERR3013332,NC_003243.1,2,84,2
SRR10216384,NC_003243.1,4,100,8
SRR10202893,NC_003243.1,24,87,5645
SRR10202895,NC_003243.1,27,88,12769
ERR588857,NC_003243.1,1,97,1
ERR1726755,NC_003243.1,1,100,1
SRR10353961,NC_003243.1,1,100,1
SRR10340958,NC_003243.1,1,100,1
ERR597353,NC_003243.1,2,85,1
SRR10123706,NC_003243.1,1,100,1
ERR668361,NC_003243.1,2,86,1
SRR10340969,NC_003243.1,4,100,21
ERR3562936,NC_003243.1,1,96,2
SRR10359942,NC_003243.1,1,100,1
SRR100209,NC_003243.1,1,100,1
ERR3587167,NC_003243.1,4,97,8
DRR006447,NC_003243.1,1,100,1
SRR10198444,NC_003243.1,1,100,1
SRR10145264,NC_003243.1,1,100,1
SRR10145266,NC_003243.1,1,100,1
ERR1726771,NC_003243.1,1,100,1
SRR10145267,NC_003243.1,1,100,1
SRR10792534,NC_003243.1,2,84,1
SRR10401465,NC_003243.1,1,100,1
SRR10397557,NC_003243.1,1,100,2
SRR10724704,NC_003243.1,4,100,8
ERR597476,NC_003243.1,1,97,1
ERR597477,NC_003243.1,2,85,1
SRR10764966,NC_003243.1,1,100,7
SRR10007978,NC_003243.1,1,100,1
SRR10007980,NC_003243.1,1,100,1
SRR10007981,NC_003243.1,1,100,1
ERR1726796,NC_003243.1,1,100,1
SRR10533736,NC_003243.1,1,100,1
SRR10787292,NC_003243.1,2,86,1
SRR11068418,NC_003243.1,1,100,3
SRR10545399,NC_003243.1,1,100,1
SRR11107301,NC_003243.1,1,100,1
SRR10805149,NC_003243.1,1,100,1
SRR10989447,NC_003243.1,1,100,1
SRR10401488,NC_003243.1,1,100,3
ERR598956,NC_003243.1,1,97,2
SRR081562,NC_003243.1,1,100,1
ERR598958,NC_003243.1,1,97,1
SRR1051558,NC_003243.1,1,100,1
SRR1047498,NC_003243.1,1,93,1
SRR10719887,NC_003243.1,1,100,1
SRR10401500,NC_003243.1,1,100,3
SRR10806517,NC_003243.1,1,100,1
SRR10668452,NC_003243.1,1,100,1
SRR10668453,NC_003243.1,1,100,1
ERR598975,NC_003243.1,1,97,4
SRR10806519,NC_003243.1,1,100,2
SRR10806520,NC_003243.1,1,100,1
SRR11113474,NC_003243.1,1,100,2
SRR1047623,NC_003243.1,1,100,1
ERR598983,NC_003243.1,1,97,2
SRR1047625,NC_003243.1,1,100,1
SRR10401511,NC_003243.1,1,100,4
ERR1726825,NC_003243.1,1,100,1
SRR1044403,NC_003243.1,1,100,1
SRR11009733,NC_003243.1,1,92,1
ERR868395,NC_003243.1,1,97,1
SRR10720685,NC_003243.1,1,100,2
SRR10401520,NC_003243.1,1,100,2
SRR11204712,NC_003243.1,1,92,1
ERR598998,NC_003243.1,1,98,3
SRR1055098,NC_003243.1,2,86,1
SRR11396171,NC_003243.1,1,100,7
SRR1047823,NC_003243.1,1,100,2
SRR1047825,NC_003243.1,1,100,1
SRR10545092,NC_003243.1,1,100,1
SRR10916645,NC_003243.1,2,100,7
SRR11357074,NC_003243.1,1,100,1
SRR1039879,NC_003243.1,1,100,2
SRR1039880,NC_003243.1,1,100,1
ERR1726842,NC_003243.1,1,100,1
SRR10885111,NC_003243.1,1,100,1
SRR11036031,NC_003243.1,1,100,1
SRR10401537,NC_003243.1,1,100,2
SRR10338110,NC_003243.1,4,100,21
SRR1122160,NC_003243.1,2,81,1
SRR11289320,NC_003243.1,1,100,1
SRR10338122,NC_003243.1,1,100,1
SRR11425306,NC_003243.1,1,100,1
SRR10545132,NC_003243.1,1,100,1
SRR10401549,NC_003243.1,1,100,1
SRR10545134,NC_003243.1,1,100,1
SRR062064,NC_003243.1,2,86,1
SRR10401551,NC_003243.1,1,100,4
SRR11402965,NC_003243.1,1,100,2
ERR599040,NC_003243.1,1,100,2
SRR10545147,NC_003243.1,1,100,3
SRR10983472,NC_003243.1,1,100,1
SRR10545154,NC_003243.1,1,100,1
SRR10545156,NC_003243.1,1,100,1
SRR10319947,NC_003243.1,2,100,2
SRR10668837,NC_003243.1,1,100,1
SRR10319948,NC_003243.1,1,100,4
SRR10668838,NC_003243.1,1,100,1
SRR10545164,NC_003243.1,1,100,1
SRR10319949,NC_003243.1,2,100,3
SRR10401566,NC_003243.1,1,100,1
SRR10668839,NC_003243.1,1,100,2
SRR10545167,NC_003243.1,1,100,1
SRR11073054,NC_003243.1,1,100,1
SRR10319950,NC_003243.1,2,100,3
SRR11362855,NC_003243.1,1,100,1
SRR10545171,NC_003243.1,1,100,1
SRR1058023,NC_003243.1,1,100,1
SRR11312053,NC_003243.1,1,100,1
SRR11362858,NC_003243.1,1,100,3
SRR11088636,NC_003243.1,1,100,4
ERR594298,NC_003243.1,2,98,6
SRR11362864,NC_003243.1,1,100,3
ERR599061,NC_003243.1,1,97,1
SRR1161765,NC_003243.1,1,100,1
SRR10401577,NC_003243.1,1,100,2
SRR10485873,NC_003243.1,1,100,1
SRR11393322,NC_003243.1,1,100,1
SRR10668847,NC_003243.1,1,100,1
SRR1162043,NC_003243.1,1,100,1
SRR10668849,NC_003243.1,1,100,1
SRR10668852,NC_003243.1,1,100,1
SRR11742304,NC_003243.1,2,100,2
SRR11574533,NC_003243.1,4,100,8
SRR1058041,NC_003243.1,1,100,2
SRR11794982,NC_003243.1,1,100,1
SRR11742305,NC_003243.1,1,100,4
SRR1162090,NC_003243.1,1,100,1
SRR11794985,NC_003243.1,2,100,3
SRR11410003,NC_003243.1,1,100,2
SRR11794986,NC_003243.1,1,100,2
SRR11410005,NC_003243.1,1,100,1
ERR594323,NC_003243.1,1,97,3
SRR11410006,NC_003243.1,1,100,1
SRR11729340,NC_003243.1,4,100,17
SRR11215574,NC_003243.1,1,100,1
SRR035253,NC_003243.1,1,96,1
ERR599097,NC_003243.1,1,97,2
SRR10868438,NC_003243.1,1,100,3
SRR11410012,NC_003243.1,1,100,2
SRR10918840,NC_003243.1,1,100,2
SRR10918839,NC_003243.1,1,100,2
SRR10918842,NC_003243.1,1,100,3
SRR11410013,NC_003243.1,1,100,2
SRR11614689,NC_003243.1,1,100,1
SRR1167492,NC_003243.1,1,91,1
SRR11410014,NC_003243.1,1,100,1
SRR11393374,NC_003243.1,1,100,1
SRR10868448,NC_003243.1,4,100,35
SRR10868450,NC_003243.1,1,100,1
ERR594335,NC_003243.1,1,97,1
ERR594336,NC_003243.1,1,98,2
ERR594337,NC_003243.1,1,97,2
SRR10868454,NC_003243.1,1,100,1
ERR599111,NC_003243.1,1,97,4
ERR1726908,NC_003243.1,1,97,1
SRR10668873,NC_003243.1,1,100,1
ERR599117,NC_003243.1,1,97,1
SRR1161887,NC_003243.1,1,100,1
ERR868439,NC_003243.1,1,97,1
SRR1067937,NC_003243.1,1,89,1
ERR599130,NC_003243.1,1,94,1
SRR10587791,NC_003243.1,1,88,1
SRR11357050,NC_003243.1,1,100,1
SRR10668885,NC_003243.1,1,100,3
ERR3563077,NC_003243.1,1,95,2
SRR10401644,NC_003243.1,1,100,1
SRR10668887,NC_003243.1,1,100,2
SRR10401646,NC_003243.1,1,96,4
SRR1265884,NC_003243.1,1,94,1
SRR1521465,NC_003243.1,1,97,1
SRR10668889,NC_003243.1,1,100,1
SRR1525412,NC_003243.1,1,100,1
SRR1265947,NC_003243.1,1,91,1
SRR11670495,NC_003243.1,1,100,3
SRR10668892,NC_003243.1,1,100,1
ERR594390,NC_003243.1,1,97,1
SRR10668893,NC_003243.1,1,100,1
