run_id,sequence_accession,score,percent_identity,n_reads
DRR049661,NC_004108.1,1,100,1
DRR039898,NC_004108.1,1,94,1
DRR039901,NC_004108.1,2,83,1
DRR025024,NC_004108.1,1,100,1
DRR026813,NC_004108.1,1,89,1
DRR106726,NC_004108.1,1,91,1
DRR051067,NC_004108.1,1,97,1
ERR1069055,NC_004108.1,1,91,1
DRR031697,NC_004108.1,1,91,1
DRR031700,NC_004108.1,1,91,1
DRR031747,NC_004108.1,1,100,1
ERR1512902,NC_004108.1,1,94,1
ERR1231412,NC_004108.1,1,91,1
DRR134426,NC_004108.1,1,100,1
ERR1368764,NC_004108.1,1,92,1
ERR1368766,NC_004108.1,1,88,1
ERR1368768,NC_004108.1,1,88,1
DRR022931,NC_004108.1,1,94,2
ERR1368769,NC_004108.1,1,88,1
ERR1368781,NC_004108.1,1,88,1
ERR1368784,NC_004108.1,1,88,1
ERR1368798,NC_004108.1,1,90,1
ERR1368808,NC_004108.1,1,91,1
DRR121761,NC_004108.1,1,88,1
DRR054443,NC_004108.1,1,88,1
DRR083404,NC_004108.1,1,95,2
ERR1518723,NC_004108.1,2,79,1
ERR1944692,NC_004108.1,1,98,4
DRR132568,NC_004108.1,1,100,1
ERR1719155,NC_004108.1,1,100,1
ERR2088955,NC_004108.1,2,78,1
ERR1663088,NC_004108.1,1,88,1
ERR198972,NC_004108.1,1,96,1
ERR198973,NC_004108.1,1,96,5
ERR198974,NC_004108.1,1,96,7
ERR198976,NC_004108.1,1,96,2
ERR198978,NC_004108.1,1,96,3
ERR198979,NC_004108.1,1,96,4
ERR198981,NC_004108.1,1,96,4
ERR198982,NC_004108.1,4,96,9
ERR198984,NC_004108.1,1,96,5
ERR198985,NC_004108.1,1,96,4
ERR198986,NC_004108.1,1,96,2
ERR198987,NC_004108.1,1,96,2
ERR198988,NC_004108.1,1,96,1
ERR198989,NC_004108.1,1,96,3
ERR198990,NC_004108.1,4,96,9
ERR198991,NC_004108.1,1,96,4
ERR198992,NC_004108.1,1,96,1
ERR198993,NC_004108.1,4,96,12
ERR198994,NC_004108.1,1,96,5
ERR198995,NC_004108.1,1,96,1
ERR198996,NC_004108.1,1,96,6
ERR198998,NC_004108.1,1,96,5
ERR199000,NC_004108.1,1,96,2
ERR199002,NC_004108.1,1,96,3
ERR199003,NC_004108.1,1,96,5
ERR199004,NC_004108.1,1,96,3
ERR199006,NC_004108.1,1,96,2
ERR199007,NC_004108.1,1,96,3
ERR199008,NC_004108.1,1,96,3
ERR199009,NC_004108.1,4,96,19
ERR199010,NC_004108.1,1,96,1
ERR199011,NC_004108.1,1,96,1
ERR199012,NC_004108.1,1,96,5
ERR199013,NC_004108.1,1,97,5
ERR198858,NC_004108.1,1,96,2
ERR198859,NC_004108.1,1,96,1
ERR198860,NC_004108.1,1,96,1
ERR198862,NC_004108.1,1,96,2
ERR198863,NC_004108.1,1,96,1
ERR198864,NC_004108.1,1,96,3
ERR198865,NC_004108.1,4,96,8
ERR198867,NC_004108.1,4,96,8
ERR198868,NC_004108.1,1,96,4
ERR198869,NC_004108.1,1,96,6
ERR198871,NC_004108.1,1,96,5
ERR198872,NC_004108.1,1,96,4
ERR198873,NC_004108.1,1,96,7
ERR198874,NC_004108.1,1,96,6
ERR198875,NC_004108.1,1,96,1
ERR198877,NC_004108.1,1,96,4
ERR198876,NC_004108.1,4,96,9
ERR198878,NC_004108.1,1,96,4
ERR198879,NC_004108.1,1,96,3
ERR198880,NC_004108.1,1,96,2
ERR198881,NC_004108.1,1,96,7
ERR198884,NC_004108.1,1,96,6
ERR198885,NC_004108.1,4,96,8
ERR198886,NC_004108.1,1,96,1
ERR198888,NC_004108.1,1,96,5
ERR198890,NC_004108.1,4,96,13
ERR198892,NC_004108.1,1,96,3
ERR198891,NC_004108.1,1,96,2
ERR198893,NC_004108.1,1,96,4
DRR001890,NC_004108.1,1,93,1
ERR198894,NC_004108.1,1,96,4
ERR198895,NC_004108.1,1,96,7
ERR198896,NC_004108.1,1,96,5
ERR198897,NC_004108.1,1,96,2
ERR198898,NC_004108.1,1,96,3
ERR198900,NC_004108.1,1,96,1
ERR198901,NC_004108.1,1,96,1
ERR198903,NC_004108.1,1,98,2
ERR198902,NC_004108.1,1,96,2
ERR198904,NC_004108.1,1,96,1
ERR198905,NC_004108.1,1,96,6
ERR198907,NC_004108.1,1,96,3
ERR198908,NC_004108.1,1,96,7
ERR198910,NC_004108.1,1,96,4
ERR198912,NC_004108.1,1,96,3
ERR198914,NC_004108.1,1,96,3
