run_id,sequence_accession,score,percent_identity,n_reads
DRR084317,NC_006312.2,1,97,2
DRR084323,NC_006312.2,1,97,4
DRR084324,NC_006312.2,1,97,3
DRR084325,NC_006312.2,1,97,3
DRR084326,NC_006312.2,1,96,7
DRR084327,NC_006312.2,1,97,3
DRR084328,NC_006312.2,4,97,18
DRR084329,NC_006312.2,1,97,4
DRR084330,NC_006312.2,4,97,13
DRR084331,NC_006312.2,1,97,3
DRR084332,NC_006312.2,1,97,6
DRR084333,NC_006312.2,1,97,2
ERR1046076,NC_006312.2,1,97,1
ERR022178,NC_006312.2,1,97,1
ERR1095666,NC_006312.2,1,100,1
ERR1095842,NC_006312.2,1,94,1
ERR1749787,NC_006312.2,6,98,9
ERR1749789,NC_006312.2,14,96,45
ERR1739845,NC_006312.2,1,100,2
ERR2017824,NC_006312.2,1,97,1
DRR014704,NC_006312.2,1,88,1
ERR225783,NC_006312.2,1,97,3
ERR162240,NC_006312.2,1,96,1
ERR227421,NC_006312.2,1,97,1
ERR1110296,NC_006312.2,1,93,1
ERR1110301,NC_006312.2,2,99,2
DRR029952,NC_006312.2,1,93,1
ERR1474679,NC_006312.2,1,97,4
ERR1474701,NC_006312.2,1,97,2
ERR3180230,NC_006312.2,28,98,82
ERR3180278,NC_006312.2,1,96,2
ERR1719391,NC_006312.2,1,100,1
ERR2897328,NC_006312.2,2,87,1
ERR579143,NC_006312.2,1,94,1
ERR565904,NC_006312.2,1,97,1
ERR3639903,NC_006312.2,1,97,1
ERR461937,NC_006312.2,1,97,1
SRR10022396,NC_006312.2,1,97,2
SRR1020025,NC_006312.2,1,100,1
ERR969462,NC_006312.2,1,100,3
SRR10346253,NC_006312.2,4,100,35
SRR10346254,NC_006312.2,4,100,41
ERR969497,NC_006312.2,2,100,3
ERR969498,NC_006312.2,5,100,10
ERR969503,NC_006312.2,1,100,1
ERR969504,NC_006312.2,1,100,1
ERR969508,NC_006312.2,1,100,1
SRR10099781,NC_006312.2,1,100,2
ERR3435930,NC_006312.2,1,100,1
ERR984486,NC_006312.2,1,94,1
SRR1036393,NC_006312.2,1,93,1
SRR10904469,NC_006312.2,33,98,111
SRR10904474,NC_006312.2,49,98,130
SRR11113479,NC_006312.2,1,96,1
SRR11113480,NC_006312.2,1,96,1
SRR11005935,NC_006312.2,1,97,1
SRR1030168,NC_006312.2,2,99,2
SRR10916643,NC_006312.2,1,100,3
ERR690507,NC_006312.2,2,93,2
SRR094428,NC_006312.2,1,100,1
SRR1145053,NC_006312.2,1,97,2
SRR1077209,NC_006312.2,2,83,1
SRR11517425,NC_006312.2,1,100,1
SRR11517426,NC_006312.2,1,100,1
SRR11510262,NC_006312.2,4,100,10
DRR012600,NC_006312.2,4,97,11
DRR012601,NC_006312.2,1,97,7
SRR10039222,NC_006312.2,1,100,1
DRR012602,NC_006312.2,1,97,1
DRR012603,NC_006312.2,4,97,8
DRR012604,NC_006312.2,1,97,5
DRR012605,NC_006312.2,1,97,2
SRR1124819,NC_006312.2,1,100,2
SRR1265791,NC_006312.2,2,81,1
ERR3180144,NC_006312.2,24,98,70
ERR1726946,NC_006312.2,1,100,1
SRR1233048,NC_006312.2,2,84,1
SRR1424751,NC_006312.2,1,94,1
SRR1769730,NC_006312.2,1,100,1
SRR2135581,NC_006312.2,1,96,1
SRR2940885,NC_006312.2,1,96,2
SRR2010685,NC_006312.2,11,97,14
SRR2669224,NC_006312.2,2,80,1
SRR1531400,NC_006312.2,1,100,1
SRR1765991,NC_006312.2,1,94,1
SRR1653136,NC_006312.2,1,100,1
SRR1383377,NC_006312.2,3,97,4
SRR1502168,NC_006312.2,1,100,1
