run_id,sequence_accession,score,percent_identity,n_reads
ERR1041190,NC_005081.1,1,91,1
ERR030860,NC_005081.1,2,83,1
ERR1427407,NC_005081.1,1,94,1
ERR1590072,NC_005081.1,1,100,1
ERR030870,NC_005081.1,2,87,1
DRR053835,NC_005081.1,1,100,1
DRR133452,NC_005081.1,1,100,1
ERR1527161,NC_005081.1,1,89,1
ERR1527162,NC_005081.1,1,95,1
ERR1527163,NC_005081.1,1,93,2
ERR1630355,NC_005081.1,1,100,1
ERR1712093,NC_005081.1,1,93,1
DRR001642,NC_005081.1,2,80,1
ERR1042551,NC_005081.1,1,100,1
ERR1137937,NC_005081.1,1,100,2
ERR1725803,NC_005081.1,2,99,4
ERR1137938,NC_005081.1,1,99,2
ERR1110294,NC_005081.1,1,100,1
ERR1110295,NC_005081.1,1,100,1
ERR1110296,NC_005081.1,2,100,5
ERR2763140,NC_005081.1,1,100,1
ERR1110300,NC_005081.1,1,100,2
ERR1137961,NC_005081.1,2,100,3
ERR1110301,NC_005081.1,2,100,2
ERR1110302,NC_005081.1,1,100,2
ERR1110313,NC_005081.1,1,98,1
ERR1137974,NC_005081.1,1,100,1
ERR1110316,NC_005081.1,4,99,8
ERR1110317,NC_005081.1,3,97,6
ERR1137978,NC_005081.1,1,100,1
ERR1137982,NC_005081.1,1,100,1
ERR2796228,NC_005081.1,1,100,1
ERR1137984,NC_005081.1,2,100,10
ERR1135273,NC_005081.1,1,100,1
ERR2752154,NC_005081.1,1,100,1
ERR1137989,NC_005081.1,1,100,1
ERR1137995,NC_005081.1,1,100,3
ERR2953243,NC_005081.1,1,100,2
DRR016171,NC_005081.1,2,87,1
ERR2576398,NC_005081.1,1,94,1
ERR2953246,NC_005081.1,1,100,1
ERR2955735,NC_005081.1,1,100,2
ERR2955738,NC_005081.1,1,100,1
ERR3288172,NC_005081.1,1,89,1
ERR3094272,NC_005081.1,4,100,28
ERR3094273,NC_005081.1,1,100,2
ERR3094274,NC_005081.1,4,100,12
ERR3094287,NC_005081.1,4,100,8
ERR3299370,NC_005081.1,1,100,1
ERR3094301,NC_005081.1,4,100,26
ERR335311,NC_005081.1,2,80,1
ERR3650310,NC_005081.1,1,100,1
ERR3500180,NC_005081.1,1,100,1
ERR3863695,NC_005081.1,1,100,1
ERR712366,NC_005081.1,2,86,1
SRR1020027,NC_005081.1,1,100,1
ERR969462,NC_005081.1,3,98,12
SRR1039476,NC_005081.1,1,96,1
SRR1039477,NC_005081.1,2,95,3
ERR969488,NC_005081.1,1,100,1
ERR969489,NC_005081.1,4,99,9
ERR969490,NC_005081.1,5,99,13
ERR969491,NC_005081.1,6,100,13
ERR969496,NC_005081.1,1,100,2
ERR969497,NC_005081.1,2,99,2
SRR10036131,NC_005081.1,1,100,1
ERR969498,NC_005081.1,6,99,20
ERR969501,NC_005081.1,1,99,3
ERR969503,NC_005081.1,1,99,4
ERR969504,NC_005081.1,1,98,1
SRR1045019,NC_005081.1,2,83,1
SRR10152585,NC_005081.1,1,97,1
ERR969506,NC_005081.1,1,100,1
ERR969507,NC_005081.1,1,98,1
ERR969508,NC_005081.1,2,99,4
SRR10341003,NC_005081.1,1,100,5
SRR10413267,NC_005081.1,1,91,1
SRR10581500,NC_005081.1,1,93,1
SRR1005425,NC_005081.1,1,90,1
SRR10724704,NC_005081.1,1,100,1
SRR10007976,NC_005081.1,1,100,2
SRR10401471,NC_005081.1,1,100,1
DRR006471,NC_005081.1,1,100,1
ERR598947,NC_005081.1,1,100,1
SRR1047485,NC_005081.1,1,93,1
SRR1047491,NC_005081.1,1,94,1
SRR1047492,NC_005081.1,1,93,1
SRR10603620,NC_005081.1,1,94,1
SRR10842914,NC_005081.1,1,98,5
SRR10962306,NC_005081.1,1,94,1
SRR10338073,NC_005081.1,1,100,5
SRR1044403,NC_005081.1,1,96,1
SRR11281996,NC_005081.1,1,94,1
SRR057937,NC_005081.1,1,89,1
SRR10416419,NC_005081.1,1,100,1
SRR11235442,NC_005081.1,1,100,1
SRR11396174,NC_005081.1,1,100,1
SRR11113486,NC_005081.1,1,100,1
SRR10951636,NC_005081.1,1,100,3
SRR11040635,NC_005081.1,1,100,2
SRR1138441,NC_005081.1,1,96,1
SRR11031289,NC_005081.1,1,100,2
DRR006620,NC_005081.1,2,82,1
SRR10545140,NC_005081.1,1,100,1
SRR10559974,NC_005081.1,1,100,1
SRR10401562,NC_005081.1,1,94,1
SRR10748523,NC_005081.1,1,100,1
SRR11312048,NC_005081.1,1,100,1
ERR1726869,NC_005081.1,1,100,1
SRR10748526,NC_005081.1,1,100,1
SRR1058019,NC_005081.1,1,100,1
SRR1058021,NC_005081.1,1,100,1
SRR11393298,NC_005081.1,1,100,1
SRR10319959,NC_005081.1,1,100,1
SRR11794981,NC_005081.1,1,100,3
SRR11574533,NC_005081.1,1,100,1
SRR11584114,NC_005081.1,1,100,1
SRR11584115,NC_005081.1,1,100,2
SRR11584116,NC_005081.1,1,100,1
SRR11584118,NC_005081.1,1,100,2
SRR11584119,NC_005081.1,1,100,1
SRR11584121,NC_005081.1,1,100,1
SRR11584120,NC_005081.1,1,100,3
SRR11742312,NC_005081.1,1,100,3
SRR11742313,NC_005081.1,1,100,4
SRR11048161,NC_005081.1,1,100,1
SRR1199208,NC_005081.1,1,96,1
SRR11614689,NC_005081.1,1,100,1
SRR1565900,NC_005081.1,1,96,1
SRR1220698,NC_005081.1,1,100,1
SRR062328,NC_005081.1,1,100,1
SRR1548813,NC_005081.1,1,90,1
SRR11933480,NC_005081.1,1,100,1
ERR653792,NC_005081.1,1,96,1
SRR11932835,NC_005081.1,1,100,1
SRR11393437,NC_005081.1,1,100,1
SRR1595807,NC_005081.1,2,87,1
SRR1595811,NC_005081.1,7,84,519
SRR1595814,NC_005081.1,7,83,32
SRR1595816,NC_005081.1,2,85,6
SRR1595825,NC_005081.1,7,84,230
SRR1595836,NC_005081.1,2,82,6
SRR1595841,NC_005081.1,6,85,28
SRR1595842,NC_005081.1,7,85,30
SRR11561881,NC_005081.1,1,100,2
SRR1595846,NC_005081.1,2,82,2
SRR1595848,NC_005081.1,2,83,7
SRR1595850,NC_005081.1,2,85,2
SRR1595851,NC_005081.1,7,84,258
