run_id,sequence_accession,score,percent_identity,n_reads
DRR066261,NC_004291.1,1,100,3
DRR066655,NC_004291.1,1,94,1
ERR1101629,NC_004291.1,8,85,16
ERR1101630,NC_004291.1,15,87,34
ERR1101631,NC_004291.1,18,87,48
ERR1101632,NC_004291.1,8,87,8
ERR1101637,NC_004291.1,9,86,8
DRR091572,NC_004291.1,1,100,1
ERR1101638,NC_004291.1,17,87,34
ERR1101639,NC_004291.1,20,86,34
ERR1101640,NC_004291.1,12,87,21
DRR075398,NC_004291.1,1,93,1
DRR013848,NC_004291.1,1,90,1
DRR027374,NC_004291.1,1,100,1
DRR013858,NC_004291.1,1,90,1
DRR027583,NC_004291.1,1,97,2
DRR027590,NC_004291.1,1,97,2
DRR091806,NC_004291.1,1,100,1
DRR083213,NC_004291.1,1,100,2
DRR093974,NC_004291.1,2,87,1
DRR021357,NC_004291.1,1,100,1
DRR031702,NC_004291.1,1,96,1
ERR1108202,NC_004291.1,1,96,1
ERR1424930,NC_004291.1,1,100,1
ERR030862,NC_004291.1,2,87,1
ERR030863,NC_004291.1,2,87,1
ERR1094820,NC_004291.1,8,85,16
ERR1094821,NC_004291.1,18,87,48
ERR1094822,NC_004291.1,8,87,8
ERR1094829,NC_004291.1,19,86,32
ERR1094828,NC_004291.1,9,86,8
ERR1094830,NC_004291.1,12,87,21
DRR029005,NC_004291.1,1,100,1
DRR087279,NC_004291.1,1,100,1
ERR1095598,NC_004291.1,1,96,1
DRR053838,NC_004291.1,1,91,1
DRR087282,NC_004291.1,1,100,1
ERR1146771,NC_004291.1,2,87,2
ERR1146780,NC_004291.1,2,86,3
ERR1146788,NC_004291.1,5,86,4
ERR1146797,NC_004291.1,23,87,34
ERR1146805,NC_004291.1,3,91,4
DRR001458,NC_004291.1,1,97,1
DRR023192,NC_004291.1,1,100,1
ERR1146844,NC_004291.1,7,88,10
ERR1146852,NC_004291.1,3,87,4
ERR1146865,NC_004291.1,6,88,13
ERR1146874,NC_004291.1,11,86,17
DRR023307,NC_004291.1,1,100,1
ERR1450598,NC_004291.1,1,96,1
ERR2107355,NC_004291.1,1,100,1
ERR2107362,NC_004291.1,1,100,1
ERR1712077,NC_004291.1,1,100,1
ERR2220851,NC_004291.1,1,100,1
ERR2220852,NC_004291.1,1,100,2
ERR1527365,NC_004291.1,1,100,1
ERR1255394,NC_004291.1,1,100,1
ERR2000665,NC_004291.1,1,100,2
ERR2000666,NC_004291.1,1,100,2
ERR2019282,NC_004291.1,1,100,1
ERR2019283,NC_004291.1,1,100,1
ERR2000683,NC_004291.1,1,100,2
ERR2000684,NC_004291.1,1,100,1
ERR2000687,NC_004291.1,1,100,1
ERR2000690,NC_004291.1,1,100,1
ERR1726539,NC_004291.1,1,100,1
ERR2612033,NC_004291.1,1,100,3
ERR2000702,NC_004291.1,1,100,1
ERR2000705,NC_004291.1,1,100,1
ERR2000715,NC_004291.1,1,100,1
ERR2000716,NC_004291.1,1,100,2
