run_id,sequence_accession,score,percent_identity,n_reads
DRR065497,NC_001699.1,1,100,1
DRR099207,NC_001699.1,2,86,6
DRR047017,NC_001699.1,1,100,1
ERR1101091,NC_001699.1,1,95,2
ERR1101092,NC_001699.1,2,86,4
ERR1101094,NC_001699.1,2,84,2
ERR1101100,NC_001699.1,2,86,2
ERR1101101,NC_001699.1,2,84,2
ERR1101102,NC_001699.1,1,93,2
ERR1101104,NC_001699.1,1,93,2
DRR162424,NC_001699.1,2,98,2
DRR109531,NC_001699.1,1,97,1
DRR109537,NC_001699.1,1,97,1
DRR109544,NC_001699.1,1,97,1
DRR109545,NC_001699.1,1,97,1
DRR106727,NC_001699.1,1,100,1
DRR109555,NC_001699.1,1,97,1
DRR109562,NC_001699.1,1,97,1
DRR109567,NC_001699.1,1,97,1
DRR108521,NC_001699.1,1,97,1
DRR108527,NC_001699.1,1,97,1
DRR108538,NC_001699.1,1,97,1
DRR107749,NC_001699.1,1,97,1
DRR108544,NC_001699.1,1,97,1
DRR061042,NC_001699.1,5,95,8
DRR061043,NC_001699.1,2,94,4
DRR075490,NC_001699.1,1,100,1
DRR108557,NC_001699.1,1,97,2
DRR171820,NC_001699.1,4,97,4
DRR051489,NC_001699.1,1,96,1
DRR109588,NC_001699.1,1,97,1
ERR1084815,NC_001699.1,1,97,1
DRR108568,NC_001699.1,1,97,1
ERR1173212,NC_001699.1,1,97,3
DRR028846,NC_001699.1,1,100,1
ERR1190894,NC_001699.1,5,97,8
ERR1025351,NC_001699.1,1,100,4
ERR1346069,NC_001699.1,1,98,1
ERR1346065,NC_001699.1,1,99,1
DRR053775,NC_001699.1,1,100,1
DRR109626,NC_001699.1,1,97,1
DRR134196,NC_001699.1,1,100,1
DRR031698,NC_001699.1,1,96,1
DRR108622,NC_001699.1,1,97,1
ERR1275009,NC_001699.1,2,86,2
ERR1147475,NC_001699.1,1,97,1
DRR109650,NC_001699.1,1,97,1
ERR1224340,NC_001699.1,14,92,22
ERR1198915,NC_001699.1,76,97,231
ERR1275010,NC_001699.1,2,85,2
ERR1145749,NC_001699.1,2,86,2
ERR1145750,NC_001699.1,2,86,4
DRR108640,NC_001699.1,1,97,1
ERR1224341,NC_001699.1,6,99,10
