run_id,sequence_accession,score,percent_identity,n_reads
DRR035702,NC_001401.2,1,100,1
DRR098286,NC_001401.2,2,97,3
DRR098289,NC_001401.2,5,100,13
DRR142799,NC_001401.2,1,100,2
DRR084286,NC_001401.2,1,100,1
ERR1075423,NC_001401.2,4,100,4
DRR151600,NC_001401.2,1,100,1
DRR128835,NC_001401.2,2,99,7
DRR028825,NC_001401.2,3,99,3
DRR078848,NC_001401.2,1,100,1
DRR153086,NC_001401.2,1,99,1
DRR153087,NC_001401.2,1,100,1
DRR131679,NC_001401.2,1,96,1
DRR108056,NC_001401.2,1,97,1
ERR1099434,NC_001401.2,1,96,1
DRR079300,NC_001401.2,1,100,1
DRR205669,NC_001401.2,1,100,2
DRR205670,NC_001401.2,1,100,2
DRR019411,NC_001401.2,1,89,1
ERR1099544,NC_001401.2,1,100,1
DRR019418,NC_001401.2,1,94,1
ERR1072549,NC_001401.2,2,100,3
ERR1072553,NC_001401.2,1,100,3
ERR1072555,NC_001401.2,1,100,1
ERR1072556,NC_001401.2,1,100,1
ERR1072557,NC_001401.2,2,100,4
ERR1072559,NC_001401.2,2,100,5
ERR1072560,NC_001401.2,1,100,2
ERR1072561,NC_001401.2,1,100,1
DRR103731,NC_001401.2,1,93,1
DRR103735,NC_001401.2,1,100,2
DRR103736,NC_001401.2,2,100,4
DRR053786,NC_001401.2,1,100,1
DRR013949,NC_001401.2,1,96,1
ERR1447826,NC_001401.2,4,96,7
ERR1204645,NC_001401.2,1,93,1
ERR1331130,NC_001401.2,1,100,2
DRR013953,NC_001401.2,1,96,1
ERR1512985,NC_001401.2,1,98,2
ERR1512986,NC_001401.2,1,99,2
DRR165449,NC_001401.2,1,100,1
ERR1096770,NC_001401.2,1,97,1
ERR030862,NC_001401.2,1,99,3
ERR1302593,NC_001401.2,16,85,30
ERR1302594,NC_001401.2,2,86,2
ERR030868,NC_001401.2,1,100,1
ERR030870,NC_001401.2,1,99,1
DRR001176,NC_001401.2,1,93,1
DRR013966,NC_001401.2,1,96,1
ERR1301594,NC_001401.2,3,83,11
ERR1301595,NC_001401.2,2,84,4
ERR1865249,NC_001401.2,2,99,5
ERR1865254,NC_001401.2,1,100,1
ERR1301596,NC_001401.2,2,84,4
ERR1631414,NC_001401.2,1,100,2
ERR1301597,NC_001401.2,16,86,42
ERR1173076,NC_001401.2,1,100,1
ERR1301598,NC_001401.2,11,85,33
ERR1302619,NC_001401.2,2,85,4
ERR1331704,NC_001401.2,1,100,1
ERR1301602,NC_001401.2,28,85,416
ERR1331717,NC_001401.2,1,100,2
ERR1396936,NC_001401.2,1,97,1
ERR1173172,NC_001401.2,1,100,2
ERR1301604,NC_001401.2,1,89,2
ERR1301609,NC_001401.2,14,86,33
ERR1301611,NC_001401.2,3,85,3
DRR087685,NC_001401.2,1,100,1
ERR031715,NC_001401.2,2,100,9
ERR031717,NC_001401.2,1,100,2
ERR1301620,NC_001401.2,29,85,429
ERR1893552,NC_001401.2,1,100,1
ERR1097244,NC_001401.2,1,97,1
DRR029320,NC_001401.2,1,100,6
ERR1630208,NC_001401.2,1,100,1
DRR029327,NC_001401.2,1,100,1
ERR1302679,NC_001401.2,4,83,4
ERR1661349,NC_001401.2,4,98,8
ERR1906259,NC_001401.2,1,100,1
ERR1906260,NC_001401.2,2,97,3
DRR029366,NC_001401.2,2,100,2
ERR1302686,NC_001401.2,27,84,40
ERR185972,NC_001401.2,1,100,1
ERR185974,NC_001401.2,1,100,1
ERR1906273,NC_001401.2,1,97,1
ERR1906274,NC_001401.2,2,97,3
ERR1906769,NC_001401.2,4,79,2
ERR1959775,NC_001401.2,2,86,2
ERR1959782,NC_001401.2,2,87,1
ERR1960096,NC_001401.2,1,88,2
ERR1191029,NC_001401.2,1,96,1
ERR1191030,NC_001401.2,1,100,2
ERR1191031,NC_001401.2,4,100,10
ERR1191032,NC_001401.2,1,100,7
ERR1805583,NC_001401.2,1,100,1
ERR2303627,NC_001401.2,1,95,4
ERR2303659,NC_001401.2,9,97,18
DRR084190,NC_001401.2,1,100,1
ERR1302712,NC_001401.2,1,89,2
ERR1302716,NC_001401.2,2,83,2
ERR1621543,NC_001401.2,1,94,1
ERR2433122,NC_001401.2,2,94,2
DRR014698,NC_001401.2,1,93,1
ERR2039956,NC_001401.2,2,99,3
DRR014699,NC_001401.2,1,100,1
ERR2281850,NC_001401.2,3,90,5
DRR014700,NC_001401.2,1,93,2
DRR014701,NC_001401.2,1,96,5
ERR1856010,NC_001401.2,1,96,1
DRR014702,NC_001401.2,1,96,3
DRR014703,NC_001401.2,1,95,4
ERR2190616,NC_001401.2,1,100,1
DRR014704,NC_001401.2,1,93,1
DRR014705,NC_001401.2,5,93,8
ERR2356164,NC_001401.2,43,97,537
ERR2356168,NC_001401.2,2,96,3
ERR2356170,NC_001401.2,24,97,115
ERR2356172,NC_001401.2,9,96,152
ERR2356175,NC_001401.2,6,99,91
ERR1725803,NC_001401.2,1,100,2
ERR044696,NC_001401.2,3,100,9
ERR1956917,NC_001401.2,1,99,1
DRR109959,NC_001401.2,1,100,1
ERR2368272,NC_001401.2,1,95,1
ERR2368273,NC_001401.2,1,96,1
ERR2368267,NC_001401.2,1,96,1
ERR2368268,NC_001401.2,3,96,3
ERR2368269,NC_001401.2,1,94,1
ERR2368275,NC_001401.2,1,95,1
ERR2368276,NC_001401.2,1,99,1
ERR1898538,NC_001401.2,8,100,21
ERR1898539,NC_001401.2,8,99,30
DRR032965,NC_001401.2,1,98,1
ERR1898541,NC_001401.2,1,100,1
ERR2368284,NC_001401.2,1,93,1
ERR1898542,NC_001401.2,1,99,2
ERR1898545,NC_001401.2,1,100,7
ERR1898546,NC_001401.2,1,100,2
ERR2368288,NC_001401.2,6,98,6
ERR1042643,NC_001401.2,1,100,1
ERR2368289,NC_001401.2,2,97,2
ERR2368292,NC_001401.2,1,95,1
ERR2368293,NC_001401.2,3,84,2
ERR2368304,NC_001401.2,16,98,35
ERR2368306,NC_001401.2,1,97,1
ERR2368309,NC_001401.2,18,97,29
ERR2193451,NC_001401.2,2,99,7
ERR2193452,NC_001401.2,2,99,7
ERR1110296,NC_001401.2,1,92,1
ERR2367259,NC_001401.2,1,97,1
ERR2367269,NC_001401.2,3,98,3
ERR2367260,NC_001401.2,1,97,1
ERR2367261,NC_001401.2,100,97,4200
ERR2367263,NC_001401.2,2,98,2
ERR2367266,NC_001401.2,1,90,1
ERR2368314,NC_001401.2,1,97,1
ERR2596696,NC_001401.2,29,98,74
ERR2367275,NC_001401.2,2,98,2
ERR1817379,NC_001401.2,1,100,2
ERR2596697,NC_001401.2,5,98,10
ERR2459948,NC_001401.2,1,95,2
ERR2596698,NC_001401.2,95,96,864
ERR2596699,NC_001401.2,25,96,134
ERR2367284,NC_001401.2,1,95,1
ERR2596700,NC_001401.2,59,96,226
ERR2105177,NC_001401.2,1,100,1
ERR1302782,NC_001401.2,3,84,4
ERR2216024,NC_001401.2,2,99,2
ERR1302783,NC_001401.2,23,84,37
ERR2368339,NC_001401.2,1,97,1
ERR1301814,NC_001401.2,1,89,2
ERR2216026,NC_001401.2,1,100,4
ERR2216028,NC_001401.2,1,100,4
ERR2216033,NC_001401.2,1,100,2
ERR209484,NC_001401.2,1,100,1
ERR1725942,NC_001401.2,4,94,4
ERR2367302,NC_001401.2,4,97,4
ERR1302787,NC_001401.2,3,86,7
ERR2103727,NC_001401.2,2,100,6
ERR2103728,NC_001401.2,2,100,2
ERR2216048,NC_001401.2,1,95,2
ERR2103729,NC_001401.2,1,100,1
ERR2368352,NC_001401.2,1,98,1
ERR2368354,NC_001401.2,1,97,1
ERR2135882,NC_001401.2,2,100,5
ERR2135883,NC_001401.2,1,93,1
ERR2368357,NC_001401.2,1,96,1
ERR2135884,NC_001401.2,4,95,4
ERR2368358,NC_001401.2,9,96,8
ERR2625657,NC_001401.2,2,96,6
ERR2135885,NC_001401.2,1,100,4
ERR2135886,NC_001401.2,2,99,9
ERR2368359,NC_001401.2,11,96,12
ERR2135887,NC_001401.2,2,99,7
ERR2135888,NC_001401.2,2,99,13
ERR2135889,NC_001401.2,1,100,2
ERR2135890,NC_001401.2,1,100,1
ERR2135891,NC_001401.2,1,100,2
ERR2135892,NC_001401.2,1,100,1
ERR2433392,NC_001401.2,5,100,15
ERR2433398,NC_001401.2,2,94,2
ERR2135893,NC_001401.2,1,100,1
ERR2135894,NC_001401.2,1,100,1
ERR2367315,NC_001401.2,1,96,1
ERR2135895,NC_001401.2,2,100,4
ERR2135896,NC_001401.2,5,99,7
ERR2367317,NC_001401.2,100,97,572
ERR2135897,NC_001401.2,1,100,1
ERR2135898,NC_001401.2,2,95,3
ERR2135900,NC_001401.2,1,100,1
ERR2135901,NC_001401.2,2,98,6
ERR2135902,NC_001401.2,2,99,3
ERR1302795,NC_001401.2,5,84,9
ERR2368365,NC_001401.2,1,97,1
ERR2368368,NC_001401.2,1,97,1
ERR1951121,NC_001401.2,1,100,1
ERR2368369,NC_001401.2,1,91,1
ERR2367319,NC_001401.2,1,95,1
ERR2135903,NC_001401.2,2,99,3
ERR2135904,NC_001401.2,2,100,5
ERR2135905,NC_001401.2,5,99,9
ERR2135906,NC_001401.2,2,98,8
ERR2135907,NC_001401.2,4,99,7
ERR2135908,NC_001401.2,6,99,11
ERR2135910,NC_001401.2,11,99,22
ERR2135909,NC_001401.2,12,100,17
ERR2135911,NC_001401.2,11,99,29
ERR2135912,NC_001401.2,12,99,33
ERR1725945,NC_001401.2,1,100,2
ERR2135913,NC_001401.2,1,100,1
ERR2367326,NC_001401.2,95,97,2422
ERR2135917,NC_001401.2,2,100,2
ERR2135918,NC_001401.2,2,98,6
ERR1750868,NC_001401.2,1,100,1
ERR2135919,NC_001401.2,2,100,4
ERR2367327,NC_001401.2,94,97,5154
ERR2135920,NC_001401.2,2,100,2
ERR2135921,NC_001401.2,3,99,7
ERR2135922,NC_001401.2,2,99,3
ERR2135923,NC_001401.2,4,100,7
ERR2585381,NC_001401.2,1,100,1
ERR2135924,NC_001401.2,1,100,2
ERR2179215,NC_001401.2,4,97,8
ERR2275081,NC_001401.2,1,100,2
ERR2368376,NC_001401.2,1,93,1
ERR1110308,NC_001401.2,1,99,2
ERR2135925,NC_001401.2,7,99,14
ERR2368379,NC_001401.2,1,92,1
ERR2135926,NC_001401.2,6,100,9
ERR2135927,NC_001401.2,7,99,16
ERR2135928,NC_001401.2,7,98,13
ERR2135929,NC_001401.2,1,98,1
ERR2368382,NC_001401.2,92,97,905
ERR2135930,NC_001401.2,4,100,6
ERR2135931,NC_001401.2,3,99,5
ERR2135932,NC_001401.2,2,98,12
ERR2367334,NC_001401.2,1,99,1
ERR2135933,NC_001401.2,4,98,6
ERR2275085,NC_001401.2,1,100,2
ERR2135935,NC_001401.2,2,100,2
ERR2135936,NC_001401.2,1,100,1
ERR2135937,NC_001401.2,2,98,2
ERR2135938,NC_001401.2,2,99,5
ERR2367337,NC_001401.2,1,96,1
ERR2135939,NC_001401.2,1,100,2
ERR2135941,NC_001401.2,2,100,6
ERR2631528,NC_001401.2,2,100,5
ERR2135942,NC_001401.2,3,100,8
ERR2135943,NC_001401.2,2,99,6
ERR2368387,NC_001401.2,1,98,1
ERR2135944,NC_001401.2,2,98,6
ERR2135945,NC_001401.2,2,100,6
ERR2265684,NC_001401.2,1,100,2
ERR2135946,NC_001401.2,2,100,6
ERR2701205,NC_001401.2,1,98,2
ERR2135948,NC_001401.2,1,100,1
ERR2265688,NC_001401.2,1,100,1
ERR2701217,NC_001401.2,1,100,1
ERR1041824,NC_001401.2,1,100,1
ERR1951164,NC_001401.2,1,100,3
ERR2135949,NC_001401.2,1,98,3
ERR2135950,NC_001401.2,1,97,1
ERR2135951,NC_001401.2,1,100,3
ERR1951168,NC_001401.2,1,100,1
ERR2135952,NC_001401.2,1,100,1
ERR2135954,NC_001401.2,2,99,2
ERR2368393,NC_001401.2,2,96,2
ERR2135955,NC_001401.2,1,97,1
ERR2135956,NC_001401.2,2,99,3
ERR2135957,NC_001401.2,1,100,1
ERR2367350,NC_001401.2,10,98,17
ERR2135959,NC_001401.2,2,98,3
ERR2135958,NC_001401.2,1,100,3
ERR2204073,NC_001401.2,9,96,22
ERR2135960,NC_001401.2,2,100,2
ERR2204074,NC_001401.2,100,96,29684
ERR2368397,NC_001401.2,1,95,1
ERR1951169,NC_001401.2,1,100,1
ERR2135962,NC_001401.2,2,100,2
ERR1951170,NC_001401.2,1,100,2
ERR2204075,NC_001401.2,12,96,32
ERR2135963,NC_001401.2,1,98,1
ERR1302813,NC_001401.2,2,83,2
ERR1951172,NC_001401.2,1,100,1
ERR1951173,NC_001401.2,2,100,2
ERR1951174,NC_001401.2,1,100,1
ERR2204077,NC_001401.2,96,96,409
ERR1302815,NC_001401.2,3,83,8
ERR2368402,NC_001401.2,1,96,1
ERR1951175,NC_001401.2,1,100,2
ERR2135964,NC_001401.2,1,99,3
ERR1302816,NC_001401.2,2,82,1
ERR2135965,NC_001401.2,1,100,1
ERR1951177,NC_001401.2,2,100,2
ERR2135967,NC_001401.2,1,100,1
ERR1951178,NC_001401.2,1,100,1
ERR2204078,NC_001401.2,86,97,3042
ERR1951179,NC_001401.2,1,100,1
ERR1302818,NC_001401.2,3,84,8
ERR2367363,NC_001401.2,1,100,1
ERR1951183,NC_001401.2,1,99,1
ERR1951186,NC_001401.2,1,100,1
ERR1951187,NC_001401.2,1,100,1
ERR1951188,NC_001401.2,1,100,2
ERR1951191,NC_001401.2,1,100,1
ERR1951192,NC_001401.2,2,100,2
ERR1951193,NC_001401.2,1,100,1
ERR1951195,NC_001401.2,2,100,2
ERR2135994,NC_001401.2,5,100,17
ERR2135993,NC_001401.2,2,100,13
ERR2135995,NC_001401.2,2,100,6
ERR2135996,NC_001401.2,5,100,13
ERR1302821,NC_001401.2,2,84,2
ERR1951198,NC_001401.2,1,100,1
ERR1951200,NC_001401.2,1,100,1
ERR1725951,NC_001401.2,3,92,2
ERR2660552,NC_001401.2,3,98,6
ERR2367373,NC_001401.2,1,97,1
ERR1302826,NC_001401.2,3,86,6
ERR2368426,NC_001401.2,4,93,3
ERR1302827,NC_001401.2,3,84,4
ERR2367378,NC_001401.2,3,98,3
ERR2368429,NC_001401.2,1,97,1
ERR2368431,NC_001401.2,2,97,2
ERR2367381,NC_001401.2,1,96,1
ERR2368432,NC_001401.2,1,97,1
ERR2368433,NC_001401.2,2,97,2
ERR2368434,NC_001401.2,1,94,1
ERR209918,NC_001401.2,1,100,1
ERR2368437,NC_001401.2,1,97,1
ERR2136093,NC_001401.2,1,100,3
ERR2136094,NC_001401.2,1,100,1
ERR2136095,NC_001401.2,1,100,2
ERR2136096,NC_001401.2,2,99,5
ERR2136114,NC_001401.2,1,100,1
ERR2136113,NC_001401.2,2,100,3
ERR2136115,NC_001401.2,2,100,6
ERR2136116,NC_001401.2,2,100,3
ERR2737415,NC_001401.2,2,97,4
ERR2737416,NC_001401.2,2,93,4
ERR1135268,NC_001401.2,1,88,1
ERR2136138,NC_001401.2,1,100,2
ERR2136137,NC_001401.2,1,100,2
