run_id,sequence_accession,score,percent_identity,n_reads
DRR039896,NC_012957.1,3,91,2
DRR084305,NC_012957.1,1,100,1
DRR100351,NC_012957.1,2,85,1
DRR050689,NC_012957.1,1,100,1
DRR111616,NC_012957.1,1,100,3
DRR013818,NC_012957.1,1,100,1
DRR013848,NC_012957.1,1,100,1
DRR028834,NC_012957.1,1,100,2
DRR106678,NC_012957.1,1,98,4
DRR028835,NC_012957.1,1,100,1
DRR097437,NC_012957.1,1,100,1
DRR028836,NC_012957.1,1,100,2
DRR028838,NC_012957.1,1,100,1
DRR053759,NC_012957.1,1,100,1
DRR028841,NC_012957.1,1,100,1
DRR155065,NC_012957.1,1,100,1
DRR028842,NC_012957.1,1,100,1
DRR000746,NC_012957.1,2,81,1
DRR027566,NC_012957.1,1,100,1
DRR027568,NC_012957.1,1,100,1
DRR028850,NC_012957.1,1,100,1
DRR028851,NC_012957.1,1,100,1
DRR061904,NC_012957.1,1,100,1
DRR031689,NC_012957.1,1,100,2
DRR093576,NC_012957.1,1,93,1
DRR028854,NC_012957.1,1,100,1
DRR031692,NC_012957.1,1,100,2
DRR031693,NC_012957.1,1,100,1
DRR102530,NC_012957.1,1,100,1
DRR013943,NC_012957.1,1,100,3
DRR013944,NC_012957.1,1,100,1
ERR1078720,NC_012957.1,1,88,1
DRR013945,NC_012957.1,1,100,1
DRR013946,NC_012957.1,1,94,3
DRR013947,NC_012957.1,1,100,1
ERR1198916,NC_012957.1,1,93,4
SRR2750986,NC_012957.1,1,91,1
SRR3029226,NC_012957.1,1,90,1
DRR013951,NC_012957.1,1,100,2
DRR013952,NC_012957.1,2,100,4
ERR1198920,NC_012957.1,1,89,2
DRR013953,NC_012957.1,1,100,1
DRR013955,NC_012957.1,1,100,1
DRR013956,NC_012957.1,1,100,4
DRR013957,NC_012957.1,1,100,2
DRR013958,NC_012957.1,2,93,2
DRR013959,NC_012957.1,1,100,1
DRR013960,NC_012957.1,1,100,1
ERR030867,NC_012957.1,2,82,1
DRR013962,NC_012957.1,1,100,1
DRR013964,NC_012957.1,1,100,2
DRR013966,NC_012957.1,1,100,1
DRR013967,NC_012957.1,1,95,3
DRR013968,NC_012957.1,1,100,1
DRR013969,NC_012957.1,1,100,1
DRR013972,NC_012957.1,1,100,1
DRR053839,NC_012957.1,1,100,1
ERR185154,NC_012957.1,1,90,1
DRR054438,NC_012957.1,2,83,1
DRR001375,NC_012957.1,1,89,1
ERR1792682,NC_012957.1,1,100,1
ERR1792684,NC_012957.1,1,100,2
ERR1792686,NC_012957.1,1,100,1
ERR1792688,NC_012957.1,1,100,2
ERR1792668,NC_012957.1,1,100,1
ERR1792676,NC_012957.1,1,100,1
ERR1792693,NC_012957.1,1,100,1
ERR1792696,NC_012957.1,1,100,1
ERR1792711,NC_012957.1,1,100,1
ERR1792720,NC_012957.1,1,100,2
ERR1792721,NC_012957.1,1,100,2
ERR1792723,NC_012957.1,1,100,1
ERR1792724,NC_012957.1,1,100,1
ERR1792725,NC_012957.1,1,100,1
ERR1792726,NC_012957.1,1,100,3
ERR1792727,NC_012957.1,1,100,2
