run_id,sequence_accession,score,percent_identity,n_reads
DRR072211,NC_005236.1,1,100,1
DRR217145,NC_005236.1,1,97,1
ERR1046084,NC_005236.1,1,97,1
DRR013819,NC_005236.1,1,97,3
DRR082827,NC_005236.1,1,97,1
DRR082837,NC_005236.1,1,97,1
ERR1099413,NC_005236.1,1,96,1
DRR174667,NC_005236.1,1,97,1
ERR1069150,NC_005236.1,1,97,1
DRR031684,NC_005236.1,1,96,1
ERR1274946,NC_005236.1,1,97,2
ERR1107890,NC_005236.1,1,89,1
ERR1274950,NC_005236.1,1,97,2
ERR1274956,NC_005236.1,1,97,1
DRR109642,NC_005236.1,1,100,1
ERR1108150,NC_005236.1,1,100,1
DRR031702,NC_005236.1,1,88,1
ERR1373634,NC_005236.1,1,100,1
ERR1147478,NC_005236.1,1,94,1
ERR1395919,NC_005236.1,1,100,1
ERR1373696,NC_005236.1,1,96,1
ERR1521847,NC_005236.1,2,81,1
ERR1216157,NC_005236.1,1,100,1
ERR1205401,NC_005236.1,1,100,1
DRR021699,NC_005236.1,1,97,1
ERR1407553,NC_005236.1,1,100,1
ERR1427822,NC_005236.1,1,97,1
ERR1368703,NC_005236.1,1,100,2
ERR1755267,NC_005236.1,1,97,1
ERR1755268,NC_005236.1,1,97,1
ERR1755281,NC_005236.1,1,97,1
ERR1755305,NC_005236.1,1,97,1
ERR1762100,NC_005236.1,1,97,1
ERR1755381,NC_005236.1,1,97,1
ERR1774012,NC_005236.1,1,100,1
ERR1762107,NC_005236.1,1,97,3
ERR1762108,NC_005236.1,4,97,8
ERR1762109,NC_005236.1,1,97,4
ERR1762110,NC_005236.1,1,97,4
DRR054576,NC_005236.1,1,100,1
ERR1852766,NC_005236.1,1,97,1
ERR1108737,NC_005236.1,1,98,2
ERR1700678,NC_005236.1,1,100,1
DRR022984,NC_005236.1,1,100,1
ERR192339,NC_005236.1,1,100,1
ERR1397049,NC_005236.1,1,100,1
DRR122031,NC_005236.1,1,92,1
ERR1853382,NC_005236.1,1,94,1
ERR184025,NC_005236.1,1,96,1
ERR1827395,NC_005236.1,1,97,3
ERR1827396,NC_005236.1,1,97,1
ERR185969,NC_005236.1,1,94,3
ERR185970,NC_005236.1,1,94,6
ERR185971,NC_005236.1,1,94,2
ERR185973,NC_005236.1,1,94,2
ERR185974,NC_005236.1,1,94,2
ERR185975,NC_005236.1,1,94,4
ERR185976,NC_005236.1,1,94,2
DRR084034,NC_005236.1,1,97,2
ERR1739836,NC_005236.1,1,100,1
ERR2122541,NC_005236.1,1,94,1
ERR1397987,NC_005236.1,1,91,1
ERR1389251,NC_005236.1,1,97,1
ERR1692680,NC_005236.1,1,97,1
ERR2059932,NC_005236.1,1,97,1
ERR1255397,NC_005236.1,1,97,1
ERR2059952,NC_005236.1,1,97,2
DRR023581,NC_005236.1,1,92,1
ERR1621655,NC_005236.1,1,100,1
ERR1447397,NC_005236.1,1,100,1
ERR2610697,NC_005236.1,1,97,1
ERR2610700,NC_005236.1,1,97,1
ERR1818737,NC_005236.1,1,97,1
ERR257772,NC_005236.1,2,80,1
ERR2612033,NC_005236.1,1,97,4
ERR219194,NC_005236.1,1,97,1
ERR2234933,NC_005236.1,1,100,1
ERR1818843,NC_005236.1,1,97,1
ERR162268,NC_005236.1,1,96,1
ERR2378572,NC_005236.1,1,97,1
ERR1193289,NC_005236.1,1,97,1
ERR2532315,NC_005236.1,1,100,1
DRR029952,NC_005236.1,1,96,5
ERR1712157,NC_005236.1,4,100,9
ERR2237923,NC_005236.1,1,100,1
ERR2216235,NC_005236.1,1,97,1
ERR2722044,NC_005236.1,1,100,1
ERR2216238,NC_005236.1,1,97,2
DRR029953,NC_005236.1,1,100,2
ERR2238484,NC_005236.1,1,97,1
ERR2378284,NC_005236.1,1,97,1
ERR1821115,NC_005236.1,1,97,2
ERR1821116,NC_005236.1,1,97,1
ERR2378360,NC_005236.1,1,97,2
ERR1712174,NC_005236.1,1,100,6
ERR2276410,NC_005236.1,1,97,4
ERR174301,NC_005236.1,1,94,4
ERR2713571,NC_005236.1,1,97,1
ERR2539187,NC_005236.1,2,82,1
ERR2714318,NC_005236.1,1,97,1
ERR2181583,NC_005236.1,1,97,1
ERR2181587,NC_005236.1,1,97,1
DRR002275,NC_005236.1,1,96,1
ERR2591784,NC_005236.1,1,100,2
ERR2727680,NC_005236.1,1,97,1
ERR1415026,NC_005236.1,1,100,1
ERR1726588,NC_005236.1,1,97,1
ERR2743661,NC_005236.1,1,97,1
ERR3277119,NC_005236.1,1,96,1
ERR3021170,NC_005236.1,1,97,1
ERR2562032,NC_005236.1,1,97,1
ERR2820715,NC_005236.1,1,100,1
ERR2576418,NC_005236.1,1,91,1
ERR2683945,NC_005236.1,1,89,1
ERR2587466,NC_005236.1,1,94,1
ERR2714769,NC_005236.1,1,97,1
ERR3293946,NC_005236.1,1,94,1
ERR1540892,NC_005236.1,1,100,1
ERR3357535,NC_005236.1,1,97,1
ERR3357544,NC_005236.1,1,97,1
ERR3357546,NC_005236.1,1,97,1
ERR2785007,NC_005236.1,1,100,1
ERR3470493,NC_005236.1,1,94,1
ERR3470495,NC_005236.1,1,94,4
ERR3497259,NC_005236.1,1,100,1
ERR3433025,NC_005236.1,1,97,1
ERR3470516,NC_005236.1,1,94,2
DRR017568,NC_005236.1,1,100,1
ERR3357616,NC_005236.1,1,97,1
ERR2377179,NC_005236.1,1,97,6
ERR3813249,NC_005236.1,1,94,1
ERR3357618,NC_005236.1,1,97,1
ERR330059,NC_005236.1,1,94,3
ERR330060,NC_005236.1,1,94,2
ERR2634602,NC_005236.1,1,100,1
ERR3470536,NC_005236.1,1,94,2
ERR2983891,NC_005236.1,1,100,1
ERR3357630,NC_005236.1,1,97,2
ERR3570057,NC_005236.1,1,97,1
ERR315483,NC_005236.1,1,100,1
ERR351457,NC_005236.1,1,97,1
ERR2576917,NC_005236.1,1,94,1
ERR3957670,NC_005236.1,1,97,2
ERR1711954,NC_005236.1,1,100,2
ERR3928734,NC_005236.1,1,100,1
ERR3427784,NC_005236.1,1,97,3
ERR3427791,NC_005236.1,1,97,5
ERR3149315,NC_005236.1,1,100,3
DRR017596,NC_005236.1,1,94,1
ERR3461073,NC_005236.1,1,94,1
ERR1711977,NC_005236.1,1,100,2
ERR404924,NC_005236.1,1,97,1
ERR492310,NC_005236.1,1,100,1
ERR476927,NC_005236.1,1,100,1
ERR3054987,NC_005236.1,1,94,1
ERR4010799,NC_005236.1,1,98,2
ERR4010800,NC_005236.1,1,97,1
ERR978234,NC_005236.1,1,91,1
ERR657522,NC_005236.1,1,96,1
ERR1663641,NC_005236.1,1,100,1
ERR762439,NC_005236.1,1,94,1
ERR4013253,NC_005236.1,1,100,1
SRR10189183,NC_005236.1,1,100,1
ERR762473,NC_005236.1,1,97,1
ERR899276,NC_005236.1,1,97,1
ERR990522,NC_005236.1,1,97,1
ERR469677,NC_005236.1,1,97,3
ERR633466,NC_005236.1,1,100,1
SRR1020028,NC_005236.1,1,97,1
DRR006403,NC_005236.1,1,96,1
SRR1020031,NC_005236.1,1,100,1
ERR899287,NC_005236.1,1,97,1
ERR663174,NC_005236.1,1,92,1
SRR10003791,NC_005236.1,1,97,1
ERR1712044,NC_005236.1,1,100,2
ERR663224,NC_005236.1,1,89,1
ERR899298,NC_005236.1,1,97,3
SRR10429314,NC_005236.1,1,97,1
SRR10429315,NC_005236.1,1,100,2
ERR1712049,NC_005236.1,1,100,1
SRR10429317,NC_005236.1,1,100,1
SRR10429319,NC_005236.1,1,100,3
SRR10194927,NC_005236.1,1,97,1
SRR10194928,NC_005236.1,1,97,1
SRR10194929,NC_005236.1,1,97,2
SRR10004190,NC_005236.1,1,97,6
ERR868351,NC_005236.1,1,100,1
SRR1017126,NC_005236.1,1,96,1
ERR659934,NC_005236.1,1,100,1
ERR3580594,NC_005236.1,1,97,1
SRR10212985,NC_005236.1,1,94,1
ERR588685,NC_005236.1,1,97,1
ERR588688,NC_005236.1,1,100,1
ERR3586955,NC_005236.1,1,100,2
SRR10068694,NC_005236.1,1,97,1
SRR10068695,NC_005236.1,1,97,1
SRR10068696,NC_005236.1,1,97,2
ERR588696,NC_005236.1,1,97,1
DRR006422,NC_005236.1,1,94,1
ERR659992,NC_005236.1,1,96,1
SRR10004464,NC_005236.1,1,97,1
SRR1043067,NC_005236.1,1,94,1
SRR061729,NC_005236.1,1,100,1
SRR072202,NC_005236.1,1,93,1
SRR1044597,NC_005236.1,1,93,1
ERR709134,NC_005236.1,1,100,1
ERR660008,NC_005236.1,1,98,2
SRR10004475,NC_005236.1,1,97,1
ERR738277,NC_005236.1,1,97,1
SRR10379767,NC_005236.1,1,97,1
ERR982818,NC_005236.1,1,97,1
SRR1022986,NC_005236.1,2,84,1
SRR10196275,NC_005236.1,1,97,1
SRR10480640,NC_005236.1,1,97,1
SRR10446375,NC_005236.1,1,97,1
SRR10446376,NC_005236.1,1,97,1
ERR969513,NC_005236.1,1,97,1
ERR668330,NC_005236.1,1,100,1
ERR998323,NC_005236.1,1,100,1
SRR10322332,NC_005236.1,1,97,1
ERR771117,NC_005236.1,1,97,1
SRR019206,NC_005236.1,1,99,6
SRR1048125,NC_005236.1,2,82,1
SRR10322338,NC_005236.1,1,97,1
SRR019209,NC_005236.1,1,100,1
ERR771148,NC_005236.1,1,97,1
SRR10435431,NC_005236.1,1,97,6
ERR771150,NC_005236.1,1,97,1
ERR923267,NC_005236.1,1,94,1
SRR10294485,NC_005236.1,1,97,1
SRR10316994,NC_005236.1,1,97,1
SRR10294487,NC_005236.1,1,97,1
ERR668386,NC_005236.1,1,91,1
SRR10322350,NC_005236.1,1,97,1
SRR10079201,NC_005236.1,1,97,5
SRR1041279,NC_005236.1,1,97,1
SRR10446834,NC_005236.1,1,97,1
SRR10528080,NC_005236.1,1,94,1
SRR10528081,NC_005236.1,1,94,1
SRR10079210,NC_005236.1,1,100,1
SRR10721144,NC_005236.1,1,100,1
ERR2603713,NC_005236.1,1,89,1
SRR10528087,NC_005236.1,1,94,2
SRR10528090,NC_005236.1,1,94,1
SRR10597140,NC_005236.1,1,97,1
