run_id,sequence_accession,score,percent_identity,n_reads
DRR049387,NC_011510.2,58,85,1328
DRR062904,NC_011510.2,1,89,1
DRR140160,NC_011510.2,94,84,3127
DRR140162,NC_011510.2,2,86,2
DRR140170,NC_011510.2,1,100,1
DRR140173,NC_011510.2,3,85,4
DRR024984,NC_011510.2,1,94,1
ERR1097474,NC_011510.2,65,80,4155
ERR1097475,NC_011510.2,2,83,1
DRR147589,NC_011510.2,1,100,1
DRR079289,NC_011510.2,4,79,2
ERR1198915,NC_011510.2,1,89,4
ERR1352904,NC_011510.2,5,86,3
ERR1352908,NC_011510.2,5,83,4
ERR1352912,NC_011510.2,5,86,3
ERR1036312,NC_011510.2,4,83,2
ERR1301593,NC_011510.2,8,81,8
ERR1356693,NC_011510.2,8,84,8
ERR1301604,NC_011510.2,25,84,235
ERR1356697,NC_011510.2,5,84,5
ERR1300950,NC_011510.2,2,85,1
ERR1356699,NC_011510.2,3,85,2
ERR1300951,NC_011510.2,5,84,4
ERR1301610,NC_011510.2,20,85,50
ERR1300952,NC_011510.2,64,85,9777
ERR1300953,NC_011510.2,5,84,10
ERR1300954,NC_011510.2,58,80,303
ERR1300955,NC_011510.2,93,83,21421
ERR1356701,NC_011510.2,3,84,4
ERR1300957,NC_011510.2,84,83,10100
ERR1300958,NC_011510.2,2,82,2
ERR1300959,NC_011510.2,6,80,7
ERR1301616,NC_011510.2,2,86,1
ERR1756644,NC_011510.2,1,91,1
ERR1756647,NC_011510.2,1,93,2
ERR1300961,NC_011510.2,2,82,1
ERR1756648,NC_011510.2,1,93,1
ERR1300962,NC_011510.2,4,81,3
ERR1356705,NC_011510.2,2,84,1
ERR1300963,NC_011510.2,73,83,20294
ERR1300964,NC_011510.2,2,79,2
ERR1301621,NC_011510.2,1,91,2
ERR1301623,NC_011510.2,2,82,1
ERR1356709,NC_011510.2,3,84,2
ERR1301625,NC_011510.2,2,87,2
ERR1301626,NC_011510.2,3,85,3
ERR1300968,NC_011510.2,28,86,385
ERR1756669,NC_011510.2,1,92,1
ERR1301628,NC_011510.2,2,78,1
ERR1301630,NC_011510.2,2,81,2
ERR1300970,NC_011510.2,2,83,1
ERR1300971,NC_011510.2,3,87,4
ERR1300972,NC_011510.2,2,85,2
ERR1301633,NC_011510.2,2,85,2
ERR1300973,NC_011510.2,32,84,284
ERR1300974,NC_011510.2,5,82,4
ERR1301636,NC_011510.2,4,81,2
ERR1300975,NC_011510.2,2,81,2
ERR1300976,NC_011510.2,87,84,4510
ERR1301637,NC_011510.2,7,82,7
ERR1300977,NC_011510.2,77,84,15163
ERR1300978,NC_011510.2,80,84,12538
ERR1300980,NC_011510.2,77,83,4774
ERR1300981,NC_011510.2,2,83,2
ERR1300982,NC_011510.2,2,77,1
ERR1301641,NC_011510.2,2,82,2
