run_id,sequence_accession,score,percent_identity,n_reads
DRR039897,NC_004102.1,1,96,1
DRR089003,NC_004102.1,1,99,3
DRR089004,NC_004102.1,1,100,2
ERR1000641,NC_004102.1,1,100,1
DRR013820,NC_004102.1,1,100,2
DRR027325,NC_004102.1,1,93,1
DRR031383,NC_004102.1,1,94,1
ERR1161588,NC_004102.1,1,100,2
DRR225868,NC_004102.1,40,98,1297
DRR061192,NC_004102.1,4,100,11
DRR061194,NC_004102.1,4,100,8
DRR225867,NC_004102.1,39,98,1894
DRR225869,NC_004102.1,39,98,1492
DRR225870,NC_004102.1,21,98,66
ERR1361000,NC_004102.1,1,92,1
ERR1361002,NC_004102.1,1,95,1
ERR1361003,NC_004102.1,1,97,5
ERR1361004,NC_004102.1,1,95,2
ERR1361005,NC_004102.1,1,98,5
ERR1361008,NC_004102.1,4,98,80
ERR1361010,NC_004102.1,1,90,1
ERR1361011,NC_004102.1,5,97,81
ERR1361012,NC_004102.1,4,97,55
ERR1361013,NC_004102.1,5,95,42
DRR075497,NC_004102.1,1,93,1
ERR1361017,NC_004102.1,4,96,634
ERR1361080,NC_004102.1,5,92,287
ERR1361081,NC_004102.1,5,91,92
ERR1361082,NC_004102.1,5,96,65
ERR1361083,NC_004102.1,4,97,43
ERR1361084,NC_004102.1,5,94,58
ERR1361085,NC_004102.1,4,97,58
ERR1361086,NC_004102.1,4,97,29
ERR1361087,NC_004102.1,4,97,23
ERR1361088,NC_004102.1,5,94,27
ERR1361089,NC_004102.1,5,96,40
ERR1361091,NC_004102.1,1,96,6
ERR1223856,NC_004102.1,1,100,4
ERR1361093,NC_004102.1,5,96,69
ERR1223857,NC_004102.1,1,100,4
DRR093650,NC_004102.1,1,99,2
ERR1361094,NC_004102.1,5,91,76
ERR1198216,NC_004102.1,4,99,8
DRR093651,NC_004102.1,1,99,5
ERR1198219,NC_004102.1,1,98,4
ERR1361095,NC_004102.1,5,96,24
ERR1361099,NC_004102.1,1,99,4
ERR1361101,NC_004102.1,1,91,1
ERR1361110,NC_004102.1,1,99,1
ERR1361112,NC_004102.1,4,98,12
ERR1361122,NC_004102.1,1,93,1
ERR1110331,NC_004102.1,1,99,4
ERR1110333,NC_004102.1,4,99,17
ERR1110334,NC_004102.1,1,98,4
ERR1110335,NC_004102.1,1,100,2
ERR1366386,NC_004102.1,1,91,1
ERR1110336,NC_004102.1,1,100,1
ERR1110337,NC_004102.1,1,97,7
ERR1110338,NC_004102.1,4,99,23
ERR1110339,NC_004102.1,1,99,3
ERR1110340,NC_004102.1,4,99,10
ERR1512542,NC_004102.1,1,100,1
ERR1512905,NC_004102.1,1,100,5
ERR1512906,NC_004102.1,1,100,4
ERR1512981,NC_004102.1,1,100,1
DRR031870,NC_004102.1,1,95,2
ERR1530319,NC_004102.1,1,100,2
ERR1147548,NC_004102.1,1,98,1
ERR1147561,NC_004102.1,1,97,1
ERR030856,NC_004102.1,1,96,1
ERR030857,NC_004102.1,1,99,1
ERR030859,NC_004102.1,1,98,1
ERR1593899,NC_004102.1,1,93,2
ERR1041980,NC_004102.1,1,100,2
ERR1407569,NC_004102.1,1,98,2
ERR1041984,NC_004102.1,1,100,1
ERR1041991,NC_004102.1,5,98,23
ERR1041992,NC_004102.1,5,98,14
ERR1041993,NC_004102.1,1,99,3
ERR1041994,NC_004102.1,1,99,3
ERR1041995,NC_004102.1,1,97,1
ERR1041996,NC_004102.1,2,98,6
ERR1041997,NC_004102.1,2,98,3
ERR1041998,NC_004102.1,1,98,2
ERR1041999,NC_004102.1,5,97,27
ERR1407654,NC_004102.1,1,93,2
ERR1407657,NC_004102.1,2,98,2
ERR1042000,NC_004102.1,6,98,19
ERR1042001,NC_004102.1,5,97,12
ERR1042002,NC_004102.1,1,98,3
ERR1042003,NC_004102.1,2,98,3
ERR1042004,NC_004102.1,1,98,4
ERR1042005,NC_004102.1,2,97,5
ERR1042006,NC_004102.1,4,98,9
ERR030881,NC_004102.1,1,97,2
DRR028994,NC_004102.1,1,90,2
DRR028996,NC_004102.1,5,93,296
ERR1679844,NC_004102.1,1,97,1
ERR030883,NC_004102.1,2,93,13
ERR1042026,NC_004102.1,1,100,1
ERR1204250,NC_004102.1,1,97,2
ERR030884,NC_004102.1,5,91,4
ERR1204260,NC_004102.1,1,98,2
ERR1156997,NC_004102.1,1,96,1
ERR030889,NC_004102.1,1,91,1
ERR1204282,NC_004102.1,1,96,2
ERR1157006,NC_004102.1,1,100,1
ERR1041443,NC_004102.1,1,100,2
ERR030890,NC_004102.1,1,92,1
ERR1041446,NC_004102.1,3,98,6
ERR030891,NC_004102.1,2,94,4
ERR030892,NC_004102.1,4,93,3
ERR1041447,NC_004102.1,1,97,1
ERR1147869,NC_004102.1,1,97,2
ERR185152,NC_004102.1,1,93,1
ERR1041450,NC_004102.1,1,97,1
ERR1300951,NC_004102.1,7,93,13
ERR030903,NC_004102.1,1,93,2
ERR1853488,NC_004102.1,5,99,32
ERR1853489,NC_004102.1,10,99,316
ERR1853490,NC_004102.1,10,99,274
ERR1853492,NC_004102.1,1,100,2
ERR1853493,NC_004102.1,2,97,6
ERR1853494,NC_004102.1,1,100,4
ERR1853496,NC_004102.1,2,99,8
ERR1853497,NC_004102.1,10,99,315
ERR1853498,NC_004102.1,4,99,17
ERR1853499,NC_004102.1,5,99,38
ERR1853500,NC_004102.1,4,99,16
ERR1853504,NC_004102.1,5,99,11
ERR1853505,NC_004102.1,5,100,17
ERR1853501,NC_004102.1,1,99,5
ERR1853502,NC_004102.1,5,99,9
