run_id,sequence_accession,score,percent_identity,n_reads
DRR140160,NC_001612.1,1,88,1
DRR075383,NC_001612.1,1,100,1
ERR1022499,NC_001612.1,7,84,44
ERR1022503,NC_001612.1,1,92,1
DRR076711,NC_001612.1,5,87,3
ERR1022509,NC_001612.1,1,94,4
DRR089176,NC_001612.1,1,100,1
DRR013847,NC_001612.1,4,100,47
DRR013848,NC_001612.1,4,100,66
DRR089181,NC_001612.1,1,100,1
DRR089183,NC_001612.1,1,100,1
DRR013849,NC_001612.1,1,97,1
DRR013850,NC_001612.1,4,100,44
DRR013851,NC_001612.1,5,99,64
DRR013852,NC_001612.1,4,100,79
DRR013853,NC_001612.1,4,100,33
DRR013854,NC_001612.1,4,100,28
DRR013856,NC_001612.1,4,100,52
DRR013857,NC_001612.1,4,100,59
DRR013858,NC_001612.1,4,100,56
DRR061193,NC_001612.1,6,95,29
DRR000231,NC_001612.1,1,96,1
ERR1201180,NC_001612.1,1,97,2
ERR1223857,NC_001612.1,3,97,8
DRR149927,NC_001612.1,1,89,1
ERR1418631,NC_001612.1,1,100,1
ERR1418734,NC_001612.1,1,100,3
ERR1156963,NC_001612.1,1,91,1
ERR1418956,NC_001612.1,1,100,2
ERR1301595,NC_001612.1,2,84,3
ERR1302618,NC_001612.1,1,88,4
ERR1302620,NC_001612.1,2,87,2
ERR1302622,NC_001612.1,1,88,4
ERR1302627,NC_001612.1,2,84,2
ERR1767346,NC_001612.1,1,97,1
ERR1108720,NC_001612.1,1,100,1
ERR1978003,NC_001612.1,1,93,1
ERR1301621,NC_001612.1,2,81,2
ERR1301627,NC_001612.1,100,87,10382
ERR1301630,NC_001612.1,2,82,2
ERR1301632,NC_001612.1,1,89,2
ERR1301634,NC_001612.1,5,95,12
ERR1300973,NC_001612.1,2,83,2
ERR1301638,NC_001612.1,2,82,2
ERR1302658,NC_001612.1,24,82,154
ERR1302659,NC_001612.1,32,81,404
ERR1302660,NC_001612.1,8,85,10
ERR1302661,NC_001612.1,28,81,263
ERR1300982,NC_001612.1,46,87,127
ERR1302662,NC_001612.1,9,81,31
ERR1302663,NC_001612.1,13,81,50
ERR1301640,NC_001612.1,2,85,1
