run_id,sequence_accession,score,percent_identity,n_reads
DRR196655,NC_002207.1,3,90,2
DRR076766,NC_002207.1,1,100,7
DRR075403,NC_002207.1,1,100,3
DRR195404,NC_002207.1,8,95,14
DRR195403,NC_002207.1,1,88,1
DRR195405,NC_002207.1,42,92,100
DRR195406,NC_002207.1,5,93,6
DRR195408,NC_002207.1,2,93,2
DRR195411,NC_002207.1,3,95,3
DRR195412,NC_002207.1,3,91,2
DRR027346,NC_002207.1,1,100,1
DRR013858,NC_002207.1,1,90,1
ERR1250833,NC_002207.1,1,96,1
ERR026449,NC_002207.1,1,89,1
ERR1735726,NC_002207.1,2,99,3
ERR1735728,NC_002207.1,1,100,4
ERR1749787,NC_002207.1,16,92,31
ERR1749789,NC_002207.1,13,91,32
ERR1706700,NC_002207.1,1,100,1
ERR1952287,NC_002207.1,1,100,3
ERR1719153,NC_002207.1,1,100,1
ERR1952374,NC_002207.1,1,100,4
DRR084271,NC_002207.1,1,96,1
ERR1815669,NC_002207.1,1,100,1
ERR1293758,NC_002207.1,1,96,1
ERR1301070,NC_002207.1,1,90,4
ERR1816834,NC_002207.1,1,100,1
DRR057223,NC_002207.1,1,96,1
ERR2143758,NC_002207.1,13,89,30
ERR2143759,NC_002207.1,2,77,2
ERR2143761,NC_002207.1,5,84,4
ERR2143762,NC_002207.1,35,91,68
ERR2143763,NC_002207.1,25,90,34
ERR2143764,NC_002207.1,100,90,537
ERR2143765,NC_002207.1,7,88,8
ERR2143766,NC_002207.1,1,96,2
ERR2143767,NC_002207.1,100,90,1831
ERR2143768,NC_002207.1,13,89,13
ERR2143769,NC_002207.1,1,88,2
ERR2143770,NC_002207.1,3,89,2
ERR2143771,NC_002207.1,100,91,1211
ERR2143772,NC_002207.1,100,90,1236
ERR2143773,NC_002207.1,3,93,2
ERR2143775,NC_002207.1,100,91,2566
ERR2143776,NC_002207.1,19,86,31
ERR2143777,NC_002207.1,4,91,6
ERR2143778,NC_002207.1,7,88,5
ERR2143779,NC_002207.1,100,90,23874
ERR2143780,NC_002207.1,21,89,24
ERR2143781,NC_002207.1,7,89,6
ERR2143782,NC_002207.1,69,90,175
ERR2143783,NC_002207.1,69,90,185
ERR2143785,NC_002207.1,2,82,1
ERR2143786,NC_002207.1,89,87,187
ERR2143787,NC_002207.1,12,90,12
ERR2143788,NC_002207.1,11,91,11
ERR2143789,NC_002207.1,3,87,2
ERR2143790,NC_002207.1,27,85,53
ERR1110296,NC_002207.1,1,98,1
ERR2143792,NC_002207.1,77,90,245
ERR2143793,NC_002207.1,57,90,191
ERR2143796,NC_002207.1,17,89,17
ERR2143797,NC_002207.1,14,87,15
ERR2193713,NC_002207.1,1,100,3
ERR1194767,NC_002207.1,2,95,3
ERR1194773,NC_002207.1,2,95,6
ERR1194774,NC_002207.1,3,92,6
ERR1194775,NC_002207.1,2,93,9
ERR1194776,NC_002207.1,2,94,7
ERR1194777,NC_002207.1,6,93,11
ERR1194778,NC_002207.1,2,95,12
ERR1711867,NC_002207.1,1,97,1
ERR2898146,NC_002207.1,1,97,2
ERR3333609,NC_002207.1,100,85,434
ERR3092178,NC_002207.1,4,97,12
ERR2897357,NC_002207.1,1,100,1
ERR3180326,NC_002207.1,6,94,10
ERR3180366,NC_002207.1,1,92,2
ERR3180368,NC_002207.1,4,92,6
ERR3180369,NC_002207.1,4,93,6
ERR2899277,NC_002207.1,1,99,3
ERR3180376,NC_002207.1,3,91,4
ERR3687405,NC_002207.1,1,95,2
ERR2899288,NC_002207.1,1,100,3
ERR3180412,NC_002207.1,11,90,18
ERR3500189,NC_002207.1,1,100,1
ERR3180454,NC_002207.1,1,90,2
ERR3180455,NC_002207.1,1,94,2
ERR356820,NC_002207.1,1,100,1
ERR3180462,NC_002207.1,3,89,4
ERR3180481,NC_002207.1,1,88,2
ERR3180504,NC_002207.1,4,93,6
ERR3501087,NC_002207.1,1,100,1
ERR2897871,NC_002207.1,1,100,4
ERR1726678,NC_002207.1,1,100,1
ERR3180564,NC_002207.1,3,91,4
ERR3180565,NC_002207.1,3,90,4
ERR3180588,NC_002207.1,9,94,18
ERR964900,NC_002207.1,9,95,138
ERR964901,NC_002207.1,9,95,53
SRR10022442,NC_002207.1,1,97,1
ERR964902,NC_002207.1,2,94,8
ERR964903,NC_002207.1,2,94,11
ERR3863778,NC_002207.1,1,100,1
SRR10066272,NC_002207.1,1,100,1
SRR10051139,NC_002207.1,1,100,1
SRR10201923,NC_002207.1,1,93,1
SRR10346259,NC_002207.1,5,100,38
SRR10346260,NC_002207.1,1,98,4
SRR10346261,NC_002207.1,1,100,1
ERR767496,NC_002207.1,2,94,2
ERR969489,NC_002207.1,1,100,1
ERR767502,NC_002207.1,1,100,1
ERR969490,NC_002207.1,1,100,3
SRR10059716,NC_002207.1,1,100,2
SRR10051168,NC_002207.1,1,100,1
ERR767526,NC_002207.1,5,94,4
ERR969498,NC_002207.1,3,100,5
ERR969503,NC_002207.1,1,100,1
SRR10179369,NC_002207.1,4,96,122
SRR10179376,NC_002207.1,5,96,36
ERR969508,NC_002207.1,1,99,2
SRR10306176,NC_002207.1,3,87,2
SRR10306177,NC_002207.1,11,89,10
SRR10504981,NC_002207.1,1,95,1
ERR951658,NC_002207.1,1,89,1
ERR791608,NC_002207.1,3,91,2
ERR791609,NC_002207.1,1,92,2
ERR791612,NC_002207.1,3,92,2
