run_id,sequence_accession,score,percent_identity,n_reads
DRR039915,NC_005221.1,1,90,1
ERR1096339,NC_005221.1,1,100,1
DRR053775,NC_005221.1,1,100,1
DRR053834,NC_005221.1,1,100,1
DRR121919,NC_005221.1,1,100,1
ERR1950146,NC_005221.1,1,96,1
ERR1042500,NC_005221.1,1,100,1
DRR133811,NC_005221.1,1,100,1
DRR173352,NC_005221.1,1,91,1
ERR2102823,NC_005221.1,1,96,1
ERR210397,NC_005221.1,1,96,1
ERR209120,NC_005221.1,1,96,1
DRR001975,NC_005221.1,1,91,1
ERR2722762,NC_005221.1,1,96,1
ERR1728822,NC_005221.1,1,100,1
ERR3385824,NC_005221.1,1,100,1
ERR3089078,NC_005221.1,1,100,1
ERR3089079,NC_005221.1,1,100,4
ERR3089081,NC_005221.1,1,100,1
ERR315625,NC_005221.1,1,97,1
ERR3327966,NC_005221.1,1,88,1
ERR3299424,NC_005221.1,1,100,1
ERR3770767,NC_005221.1,1,100,2
ERR3770947,NC_005221.1,1,100,1
ERR3770948,NC_005221.1,1,100,1
ERR3771051,NC_005221.1,1,100,1
ERR3771155,NC_005221.1,1,100,1
DRR003716,NC_005221.1,1,93,1
DRR003737,NC_005221.1,1,93,1
DRR003743,NC_005221.1,1,93,1
ERR3465084,NC_005221.1,3,99,7
ERR3465085,NC_005221.1,6,99,11
ERR3465086,NC_005221.1,8,100,16
SRR069564,NC_005221.1,1,100,1
SRR1044947,NC_005221.1,1,100,1
SRR1014764,NC_005221.1,1,100,1
ERR649060,NC_005221.1,1,97,1
DRR006426,NC_005221.1,1,88,1
SRR1020419,NC_005221.1,1,97,1
ERR2603647,NC_005221.1,2,75,1
SRR10042976,NC_005221.1,1,100,1
SRR1020438,NC_005221.1,1,97,1
SRR101408,NC_005221.1,1,100,1
SRR10192676,NC_005221.1,1,100,1
SRR10401505,NC_005221.1,1,100,1
SRR10875483,NC_005221.1,1,100,1
SRR10545070,NC_005221.1,1,96,1
SRR1057941,NC_005221.1,1,100,1
SRR10695018,NC_005221.1,2,87,2
SRR1057943,NC_005221.1,1,100,1
SRR10545137,NC_005221.1,1,100,1
SRR1162027,NC_005221.1,1,100,1
SRR11729340,NC_005221.1,1,100,1
SRR11236984,NC_005221.1,1,100,2
SRR11365068,NC_005221.1,1,100,1
SRR112691,NC_005221.1,1,100,1
SRR11197204,NC_005221.1,1,93,1
SRR1460459,NC_005221.1,1,96,1
SRR11393493,NC_005221.1,1,100,1
SRR1560257,NC_005221.1,1,100,1
SRR1187958,NC_005221.1,1,100,2
SRR1759111,NC_005221.1,2,82,1
SRR2567514,NC_005221.1,1,94,1
SRR2541230,NC_005221.1,1,97,1
SRR1760952,NC_005221.1,1,100,1
SRR1811598,NC_005221.1,1,97,1
SRR2433215,NC_005221.1,1,97,1
SRR1577218,NC_005221.1,1,100,1
SRR1781884,NC_005221.1,1,96,1
SRR1295288,NC_005221.1,1,100,1
SRR2319872,NC_005221.1,1,88,1
SRR290904,NC_005221.1,2,79,1
SRR2432446,NC_005221.1,1,97,1
SRR3217283,NC_005221.1,2,85,1
SRR1609649,NC_005221.1,1,96,1
SRR1595569,NC_005221.1,2,83,1
SRR2432569,NC_005221.1,1,97,1
SRR2932373,NC_005221.1,1,97,1
SRR3031815,NC_005221.1,1,96,1
SRR2408845,NC_005221.1,1,100,1
SRR2408848,NC_005221.1,1,100,1
SRR1848949,NC_005221.1,1,96,1
SRR1974645,NC_005221.1,1,100,1
SRR1782995,NC_005221.1,1,96,1
SRR3438744,NC_005221.1,1,91,1
SRR3477318,NC_005221.1,1,97,1
SRR3202555,NC_005221.1,1,88,1
SRR3438767,NC_005221.1,1,91,1
SRR393802,NC_005221.1,1,96,1
SRR2432768,NC_005221.1,1,97,1
SRR3180645,NC_005221.1,1,97,1
SRR2432788,NC_005221.1,1,93,1
SRR2221210,NC_005221.1,1,89,1
SRR3089060,NC_005221.1,1,93,1
SRR4453463,NC_005221.1,1,100,1
SRR3933542,NC_005221.1,1,97,1
SRR4248895,NC_005221.1,1,100,1
SRR4947464,NC_005221.1,1,97,1
SRR1658411,NC_005221.1,1,100,1
SRR445810,NC_005221.1,1,96,1
SRR500880,NC_005221.1,1,100,1
SRR1952371,NC_005221.1,1,97,1
SRR4346157,NC_005221.1,1,97,1
SRR2931232,NC_005221.1,1,97,1
SRR446006,NC_005221.1,1,88,1
SRR513392,NC_005221.1,1,100,3
SRR5176723,NC_005221.1,1,96,1
SRR5376013,NC_005221.1,1,100,1
SRR529077,NC_005221.1,1,100,1
SRR5309280,NC_005221.1,1,100,1
SRR4290832,NC_005221.1,1,100,1
SRR5314512,NC_005221.1,1,88,1
SRR5097394,NC_005221.1,1,89,1
SRR490037,NC_005221.1,1,97,1
SRR5075601,NC_005221.1,1,100,1
SRR444597,NC_005221.1,1,100,1
SRR444598,NC_005221.1,1,100,2
SRR444600,NC_005221.1,1,100,1
SRR5491234,NC_005221.1,1,100,1
SRR4103705,NC_005221.1,1,97,1
SRR4045076,NC_005221.1,1,100,1
SRR5238832,NC_005221.1,1,97,1
SRR553572,NC_005221.1,1,100,1
SRR4045098,NC_005221.1,1,100,1
SRR2192812,NC_005221.1,2,83,1
SRR5856886,NC_005221.1,1,97,1
SRR5605526,NC_005221.1,1,89,1
SRR5760446,NC_005221.1,1,97,1
SRR6072130,NC_005221.1,1,94,1
