run_id,sequence_accession,score,percent_identity,n_reads
DRR071072,NC_000883.2,2,100,5
DRR140128,NC_000883.2,2,99,2
DRR140161,NC_000883.2,8,97,8
DRR140162,NC_000883.2,2,95,2
DRR140164,NC_000883.2,100,96,1841
DRR140167,NC_000883.2,3,97,4
DRR140170,NC_000883.2,6,96,20
DRR046896,NC_000883.2,1,100,1
DRR140173,NC_000883.2,3,91,2
DRR140176,NC_000883.2,1,98,2
ERR1078301,NC_000883.2,1,90,1
DRR077431,NC_000883.2,1,93,1
DRR077432,NC_000883.2,1,97,1
ERR1305987,NC_000883.2,1,97,1
ERR1305990,NC_000883.2,1,93,1
DRR031369,NC_000883.2,1,100,1
DRR013857,NC_000883.2,1,100,1
DRR013858,NC_000883.2,1,96,1
DRR132031,NC_000883.2,1,100,1
DRR075499,NC_000883.2,1,100,1
DRR134089,NC_000883.2,1,100,1
DRR132063,NC_000883.2,1,100,1
DRR131824,NC_000883.2,1,100,1
ERR1146144,NC_000883.2,1,100,1
DRR001054,NC_000883.2,1,100,1
ERR1149385,NC_000883.2,1,100,1
ERR1149386,NC_000883.2,1,97,1
ERR1475549,NC_000883.2,1,97,1
ERR1149395,NC_000883.2,1,100,1
ERR1149396,NC_000883.2,1,100,1
ERR1018201,NC_000883.2,1,96,1
DRR131890,NC_000883.2,1,100,1
ERR030868,NC_000883.2,1,94,1
ERR1427798,NC_000883.2,1,100,2
ERR1679395,NC_000883.2,3,97,3
ERR1679396,NC_000883.2,5,94,20
ERR1679397,NC_000883.2,12,94,31
ERR1679398,NC_000883.2,11,96,33
ERR1041412,NC_000883.2,1,100,3
ERR1146622,NC_000883.2,1,100,2
ERR1794842,NC_000883.2,1,100,1
DRR001371,NC_000883.2,1,100,1
DRR014028,NC_000883.2,4,100,13
DRR014029,NC_000883.2,1,100,7
DRR014030,NC_000883.2,1,100,3
DRR014032,NC_000883.2,1,100,2
DRR014034,NC_000883.2,4,100,12
DRR014035,NC_000883.2,1,100,5
DRR014036,NC_000883.2,1,100,5
DRR014033,NC_000883.2,1,97,3
ERR1794851,NC_000883.2,1,100,1
ERR1042138,NC_000883.2,1,100,1
ERR1473182,NC_000883.2,82,99,1910
ERR1797970,NC_000883.2,1,100,3
ERR1042178,NC_000883.2,1,100,1
ERR1473192,NC_000883.2,88,99,2510
ERR1629983,NC_000883.2,1,99,2
ERR1473206,NC_000883.2,86,99,2298
ERR1737197,NC_000883.2,2,98,3
ERR1042217,NC_000883.2,1,100,1
ERR1473221,NC_000883.2,79,99,1850
DRR029316,NC_000883.2,2,98,5
DRR023219,NC_000883.2,1,97,1
ERR1473244,NC_000883.2,75,99,1967
ERR1473258,NC_000883.2,79,99,2357
ERR1473259,NC_000883.2,81,99,1988
DRR029358,NC_000883.2,1,97,2
ERR035536,NC_000883.2,1,100,1
ERR035538,NC_000883.2,1,100,1
ERR1944793,NC_000883.2,1,100,2
ERR1398253,NC_000883.2,14,96,24
