run_id,sequence_accession,score,percent_identity,n_reads
ERR1749787,NC_006310.2,9,95,18
ERR1749789,NC_006310.2,30,95,93
ERR1712071,NC_006310.2,1,94,2
ERR1739836,NC_006310.2,1,100,2
ERR1740128,NC_006310.2,1,94,1
ERR1712139,NC_006310.2,1,100,2
ERR1110301,NC_006310.2,2,99,2
ERR1719235,NC_006310.2,1,100,1
ERR1726572,NC_006310.2,1,94,1
ERR1719276,NC_006310.2,1,100,1
ERR2503183,NC_006310.2,1,97,1
ERR1719316,NC_006310.2,1,100,1
ERR2899860,NC_006310.2,1,92,1
ERR3180230,NC_006310.2,23,94,64
ERR209653,NC_006310.2,1,100,1
ERR1711904,NC_006310.2,1,100,2
ERR2809070,NC_006310.2,1,94,1
ERR2809108,NC_006310.2,1,94,1
SRR1020026,NC_006310.2,1,100,1
SRR1019464,NC_006310.2,1,100,1
ERR969497,NC_006310.2,2,100,2
ERR969498,NC_006310.2,4,100,6
SRR1043070,NC_006310.2,1,91,1
SRR032084,NC_006310.2,1,91,1
SRR10341000,NC_006310.2,1,100,1
SRR10721200,NC_006310.2,1,100,1
SRR10079444,NC_006310.2,1,100,1
SRR1043674,NC_006310.2,1,91,1
SRR10805148,NC_006310.2,1,100,1
SRR10904469,NC_006310.2,45,95,117
SRR10904474,NC_006310.2,41,95,133
SRR10720198,NC_006310.2,1,100,1
SRR10720202,NC_006310.2,1,100,1
SRR1043774,NC_006310.2,1,97,1
SRR10338076,NC_006310.2,1,100,1
SRR1044406,NC_006310.2,1,93,1
SRR1057726,NC_006310.2,1,93,1
SRR1041177,NC_006310.2,2,86,1
SRR11235442,NC_006310.2,1,100,1
SRR10545093,NC_006310.2,1,100,1
SRR10545094,NC_006310.2,1,100,3
ERR690506,NC_006310.2,2,96,2
ERR690507,NC_006310.2,2,97,2
SRR10545108,NC_006310.2,1,100,1
SRR10545112,NC_006310.2,1,100,1
SRR10916753,NC_006310.2,1,100,1
SRR1138402,NC_006310.2,1,100,1
SRR10401551,NC_006310.2,1,100,1
ERR3678616,NC_006310.2,1,100,2
SRR10545161,NC_006310.2,1,96,1
SRR10985098,NC_006310.2,1,100,5
SRR11393340,NC_006310.2,1,100,1
SRR11742312,NC_006310.2,1,100,1
SRR11742313,NC_006310.2,1,100,2
SRR11341434,NC_006310.2,1,97,1
SRR11393360,NC_006310.2,1,100,1
SRR11252299,NC_006310.2,1,100,1
SRR11252300,NC_006310.2,1,100,1
SRR11812150,NC_006310.2,1,100,2
SRR1171333,NC_006310.2,1,97,1
SRR1274589,NC_006310.2,1,96,1
SRR10401629,NC_006310.2,1,100,2
SRR1205746,NC_006310.2,1,93,1
ERR3180144,NC_006310.2,30,95,85
SRR11197186,NC_006310.2,2,84,1
ERR1726928,NC_006310.2,1,94,3
SRR062369,NC_006310.2,2,78,1
ERR1137568,NC_006310.2,4,99,4
SRR1168787,NC_006310.2,1,100,1
SRR1795610,NC_006310.2,1,97,1
SRR2223222,NC_006310.2,1,92,1
SRR10668938,NC_006310.2,4,100,23
SRR1782731,NC_006310.2,1,91,1
SRR1300321,NC_006310.2,1,100,1
SRR2010685,NC_006310.2,19,96,28
ERR1137697,NC_006310.2,1,100,1
SRR1609609,NC_006310.2,1,91,1
SRR1383377,NC_006310.2,9,98,12
SRR11462734,NC_006310.2,1,96,1
SRR3128390,NC_006310.2,1,94,1
SRR2064013,NC_006310.2,1,94,1
SRR1531414,NC_006310.2,1,96,1
SRR1531416,NC_006310.2,1,96,1
ERR1136755,NC_006310.2,2,99,8
ERR1136756,NC_006310.2,2,99,2
SRR1688582,NC_006310.2,1,96,1
SRR2980262,NC_006310.2,16,96,35
SRR2980263,NC_006310.2,21,97,41
SRR2980274,NC_006310.2,15,97,31
SRR2980275,NC_006310.2,15,96,26
SRR1519206,NC_006310.2,1,100,1
SRR1630834,NC_006310.2,1,100,1
SRR3696524,NC_006310.2,2,82,1
SRR4039437,NC_006310.2,1,100,1
SRR2138045,NC_006310.2,1,97,1
SRR2138048,NC_006310.2,2,98,2
SRR2138055,NC_006310.2,1,97,1
SRR2138066,NC_006310.2,1,96,1
SRR2138077,NC_006310.2,1,96,1
SRR2138078,NC_006310.2,1,97,1
SRR2138079,NC_006310.2,1,97,1
SRR315129,NC_006310.2,1,96,1
SRR039510,NC_006310.2,1,100,1
SRR3493697,NC_006310.2,2,86,1
SRR3235967,NC_006310.2,2,87,1
SRR3714552,NC_006310.2,2,87,1
SRR3226556,NC_006310.2,3,98,8
SRR4293716,NC_006310.2,2,77,1
SRR346728,NC_006310.2,2,94,2
SRR307706,NC_006310.2,1,96,1
SRR2962392,NC_006310.2,1,92,1
SRR4733497,NC_006310.2,1,100,1
SRR346757,NC_006310.2,2,95,2
SRR5219807,NC_006310.2,1,100,3
SRR5318891,NC_006310.2,1,93,1
SRR069243,NC_006310.2,1,96,1
SRR4027144,NC_006310.2,1,100,2
SRR4027145,NC_006310.2,1,100,5
SRR4027146,NC_006310.2,1,100,4
SRR4027147,NC_006310.2,1,100,2
SRR4027149,NC_006310.2,1,100,3
SRR4027150,NC_006310.2,1,100,3
SRR5071754,NC_006310.2,1,100,1
SRR5071755,NC_006310.2,1,100,1
