run_id,sequence_accession,score,percent_identity,n_reads
DRR062871,NC_011501.2,1,89,1
DRR049387,NC_011501.2,44,89,1282
DRR140160,NC_011501.2,53,89,634
DRR140164,NC_011501.2,1,96,1
DRR140171,NC_011501.2,1,98,2
ERR1097474,NC_011501.2,11,89,101
DRR079289,NC_011501.2,2,85,2
DRR079290,NC_011501.2,3,86,3
DRR048649,NC_011501.2,1,100,1
ERR1198915,NC_011501.2,3,91,4
ERR1198919,NC_011501.2,3,88,2
ERR1352904,NC_011501.2,3,92,2
ERR1352908,NC_011501.2,3,86,2
ERR1352910,NC_011501.2,2,94,5
ERR1352912,NC_011501.2,1,96,1
ERR1352914,NC_011501.2,1,89,1
ERR1356693,NC_011501.2,4,91,13
DRR053831,NC_011501.2,1,96,1
ERR1356695,NC_011501.2,1,97,2
ERR1794059,NC_011501.2,2,85,1
ERR1301604,NC_011501.2,14,92,243
ERR1300950,NC_011501.2,8,85,11
ERR1352920,NC_011501.2,1,98,2
ERR1356697,NC_011501.2,2,93,8
ERR1368790,NC_011501.2,1,89,1
ERR1356699,NC_011501.2,4,93,8
ERR1300951,NC_011501.2,2,82,4
ERR1300952,NC_011501.2,52,94,11634
ERR1301610,NC_011501.2,10,93,76
ERR1300953,NC_011501.2,10,85,18
ERR1300954,NC_011501.2,21,93,1022
ERR1300955,NC_011501.2,56,93,15083
ERR1356701,NC_011501.2,3,89,5
ERR1300956,NC_011501.2,2,85,2
ERR1300957,NC_011501.2,100,85,59055
ERR1300958,NC_011501.2,4,80,4
ERR1300959,NC_011501.2,6,92,15
ERR1300960,NC_011501.2,8,80,7
ERR1356703,NC_011501.2,1,94,1
ERR1300961,NC_011501.2,5,84,6
ERR1756647,NC_011501.2,2,85,2
ERR1300962,NC_011501.2,1,98,2
ERR1300963,NC_011501.2,100,84,38968
ERR1356705,NC_011501.2,1,93,1
ERR1300964,NC_011501.2,5,82,4
ERR1356707,NC_011501.2,1,98,1
ERR1301621,NC_011501.2,5,82,4
ERR1300966,NC_011501.2,2,83,2
ERR1300967,NC_011501.2,7,81,7
ERR1301624,NC_011501.2,4,80,2
ERR1356709,NC_011501.2,3,90,6
ERR1301625,NC_011501.2,5,84,5
ERR1301626,NC_011501.2,2,84,2
ERR1300968,NC_011501.2,53,84,462
ERR1301628,NC_011501.2,7,82,8
ERR1300969,NC_011501.2,7,91,10
ERR1756671,NC_011501.2,1,100,1
ERR1897812,NC_011501.2,1,100,1
ERR1301630,NC_011501.2,5,83,6
ERR1300970,NC_011501.2,5,84,6
ERR1300971,NC_011501.2,14,87,16
ERR1300972,NC_011501.2,2,83,2
ERR1301633,NC_011501.2,1,100,1
ERR1300973,NC_011501.2,33,94,922
ERR1301634,NC_011501.2,2,81,2
DRR122005,NC_011501.2,1,100,1
ERR1300974,NC_011501.2,4,81,2
ERR1301636,NC_011501.2,1,100,4
ERR1300975,NC_011501.2,3,84,4
ERR1300976,NC_011501.2,69,93,11074
ERR1300977,NC_011501.2,98,85,29937
ERR1300978,NC_011501.2,63,93,11452
ERR1301639,NC_011501.2,2,81,5
ERR1300979,NC_011501.2,2,78,1
ERR1300980,NC_011501.2,82,85,8871
ERR1356717,NC_011501.2,4,90,4
ERR1042242,NC_011501.2,4,99,10
ERR1042243,NC_011501.2,4,99,23
ERR1300981,NC_011501.2,2,86,2
ERR1300982,NC_011501.2,4,89,8
DRR090549,NC_011501.2,15,81,42
ERR1042244,NC_011501.2,5,99,13
ERR1042245,NC_011501.2,1,99,4
ERR1300983,NC_011501.2,100,85,34300
ERR1300984,NC_011501.2,100,85,42071
ERR1042251,NC_011501.2,2,99,7
ERR1042250,NC_011501.2,1,99,7
DRR090558,NC_011501.2,1,100,4
ERR1300985,NC_011501.2,3,91,6
ERR1301645,NC_011501.2,2,85,2
ERR1042252,NC_011501.2,1,99,3
ERR1301646,NC_011501.2,6,79,3
ERR1042253,NC_011501.2,1,99,4
ERR1301647,NC_011501.2,4,82,4
ERR1300986,NC_011501.2,2,82,2
ERR1300987,NC_011501.2,100,85,30276
ERR1352930,NC_011501.2,2,96,3
ERR1301648,NC_011501.2,2,87,1
ERR1301649,NC_011501.2,100,84,9059
ERR1300988,NC_011501.2,1,100,2
ERR1300989,NC_011501.2,2,82,4
ERR1300990,NC_011501.2,4,93,7
ERR1300991,NC_011501.2,2,82,5
ERR1300992,NC_011501.2,2,94,3
ERR1301651,NC_011501.2,2,84,3
ERR1301652,NC_011501.2,3,84,2
ERR1300993,NC_011501.2,3,91,3
ERR1301653,NC_011501.2,4,80,4
DRR090612,NC_011501.2,1,100,1
ERR1301655,NC_011501.2,2,84,2
ERR1352932,NC_011501.2,1,98,2
ERR1301656,NC_011501.2,4,80,2
ERR1301657,NC_011501.2,7,85,7
ERR2034749,NC_011501.2,82,84,1642
ERR2034751,NC_011501.2,88,91,24437
ERR1301658,NC_011501.2,1,100,1
ERR1301659,NC_011501.2,3,83,4
ERR1301660,NC_011501.2,1,98,2
ERR1301661,NC_011501.2,37,85,141
ERR1301663,NC_011501.2,4,79,2
ERR1300994,NC_011501.2,1,99,6
ERR1300995,NC_011501.2,5,84,5
ERR1300996,NC_011501.2,2,82,1
ERR1300997,NC_011501.2,6,79,5
ERR1300998,NC_011501.2,12,87,20
ERR1300999,NC_011501.2,3,89,13
ERR1301000,NC_011501.2,3,88,9
ERR1301001,NC_011501.2,7,85,13
ERR1301664,NC_011501.2,4,80,4
ERR1301002,NC_011501.2,2,86,2
ERR1301003,NC_011501.2,98,85,29545
ERR1301666,NC_011501.2,2,82,2
ERR1301004,NC_011501.2,12,87,16
ERR1356729,NC_011501.2,2,87,2
ERR1301667,NC_011501.2,1,99,2
ERR1301668,NC_011501.2,4,79,2
ERR1301005,NC_011501.2,100,85,32313
