run_id,sequence_accession,score,percent_identity,n_reads
DRR035906,NC_001498.1,1,100,1
DRR046643,NC_001498.1,1,99,2
DRR159241,NC_001498.1,1,100,2
DRR159242,NC_001498.1,1,100,1
DRR159245,NC_001498.1,1,100,3
DRR142719,NC_001498.1,13,96,32
DRR039893,NC_001498.1,1,90,1
ERR1074144,NC_001498.1,1,98,1
ERR1074146,NC_001498.1,1,98,1
DRR100295,NC_001498.1,1,100,1
DRR098887,NC_001498.1,1,100,1
DRR098888,NC_001498.1,1,100,2
DRR098889,NC_001498.1,1,100,2
DRR098890,NC_001498.1,1,100,2
DRR098891,NC_001498.1,1,100,2
DRR047242,NC_001498.1,2,99,10
DRR047243,NC_001498.1,3,100,4
DRR047244,NC_001498.1,1,100,3
DRR047245,NC_001498.1,2,99,9
DRR075400,NC_001498.1,1,100,1
DRR075403,NC_001498.1,1,100,1
DRR118939,NC_001498.1,1,94,1
DRR078644,NC_001498.1,1,99,1
DRR078646,NC_001498.1,1,99,1
DRR147447,NC_001498.1,1,96,1
ERR1104398,NC_001498.1,1,93,1
DRR195395,NC_001498.1,1,100,7
DRR195393,NC_001498.1,1,100,4
DRR195394,NC_001498.1,1,100,3
DRR195396,NC_001498.1,1,100,5
DRR195397,NC_001498.1,4,100,10
DRR195398,NC_001498.1,1,100,2
DRR195399,NC_001498.1,1,100,4
DRR147590,NC_001498.1,1,100,3
DRR195400,NC_001498.1,1,100,2
DRR195401,NC_001498.1,1,100,4
DRR195403,NC_001498.1,1,100,2
DRR195404,NC_001498.1,1,100,5
DRR195405,NC_001498.1,1,100,1
DRR195406,NC_001498.1,1,100,1
DRR195407,NC_001498.1,1,100,2
DRR195408,NC_001498.1,1,100,1
DRR195409,NC_001498.1,1,100,2
DRR195410,NC_001498.1,1,100,6
DRR195411,NC_001498.1,1,100,2
DRR195412,NC_001498.1,1,100,1
DRR195413,NC_001498.1,1,100,3
DRR195414,NC_001498.1,1,100,5
DRR031452,NC_001498.1,1,100,1
DRR013858,NC_001498.1,1,100,1
DRR149003,NC_001498.1,100,100,512442
DRR149004,NC_001498.1,100,100,504354
DRR149005,NC_001498.1,35,99,115
DRR053770,NC_001498.1,1,100,1
DRR149006,NC_001498.1,45,99,129
DRR149007,NC_001498.1,100,99,54298
DRR149008,NC_001498.1,100,100,44571
DRR149010,NC_001498.1,51,99,148
DRR149011,NC_001498.1,28,99,78
DRR149012,NC_001498.1,40,99,128
DRR149013,NC_001498.1,34,99,98
DRR149014,NC_001498.1,46,99,153
DRR149015,NC_001498.1,22,100,79
DRR149016,NC_001498.1,41,99,137
DRR149017,NC_001498.1,41,99,125
DRR149018,NC_001498.1,30,100,93
