run_id,sequence_accession,score,percent_identity,n_reads
DRR035991,NC_002031.1,1,97,2
DRR035998,NC_002031.1,1,97,2
DRR092900,NC_002031.1,1,89,1
DRR162419,NC_002031.1,1,89,2
DRR162420,NC_002031.1,1,88,4
DRR162421,NC_002031.1,1,89,4
DRR147446,NC_002031.1,1,94,1
DRR053759,NC_002031.1,1,100,1
DRR031530,NC_002031.1,1,100,1
DRR019414,NC_002031.1,1,100,1
DRR083156,NC_002031.1,1,97,1
DRR168578,NC_002031.1,1,100,1
DRR028854,NC_002031.1,1,97,1
DRR028857,NC_002031.1,1,100,1
DRR031698,NC_002031.1,1,97,1
DRR028864,NC_002031.1,1,94,1
DRR028865,NC_002031.1,1,97,1
DRR132165,NC_002031.1,1,100,1
DRR031704,NC_002031.1,1,97,1
ERR1514160,NC_002031.1,1,100,1
DRR086997,NC_002031.1,1,100,1
DRR171936,NC_002031.1,1,100,1
ERR1735568,NC_002031.1,1,100,1
DRR013970,NC_002031.1,1,96,1
ERR1518667,NC_002031.1,2,83,1
DRR022974,NC_002031.1,1,89,1
DRR128296,NC_002031.1,1,100,1
DRR090189,NC_002031.1,1,100,1
ERR1717932,NC_002031.1,2,84,1
ERR1111326,NC_002031.1,1,100,1
ERR1737197,NC_002031.1,2,98,3
ERR034495,NC_002031.1,1,100,1
ERR034496,NC_002031.1,1,100,1
ERR1776179,NC_002031.1,1,100,1
ERR1802072,NC_002031.1,1,97,1
DRR090852,NC_002031.1,1,97,1
DRR090860,NC_002031.1,1,97,1
DRR014319,NC_002031.1,1,90,1
DRR001631,NC_002031.1,1,88,1
ERR1823611,NC_002031.1,1,100,2
ERR1121426,NC_002031.1,1,100,1
ERR2433115,NC_002031.1,100,99,435291
ERR2433116,NC_002031.1,100,100,1229398
ERR2433117,NC_002031.1,100,100,23449688
ERR1815668,NC_002031.1,2,100,3
ERR2433118,NC_002031.1,100,100,18912189
ERR2433119,NC_002031.1,100,99,11437377
ERR2433120,NC_002031.1,100,99,5823726
ERR1815669,NC_002031.1,2,99,2
ERR2433121,NC_002031.1,100,100,1254283
ERR2433122,NC_002031.1,100,100,2378516
ERR2433123,NC_002031.1,100,99,14079093
ERR2433124,NC_002031.1,100,99,4486025
ERR2433125,NC_002031.1,100,100,3596235
ERR2433126,NC_002031.1,100,100,7204534
ERR2433127,NC_002031.1,100,100,7221161
ERR2433128,NC_002031.1,100,100,3496314
ERR2433129,NC_002031.1,100,99,16117547
ERR2433130,NC_002031.1,100,99,7200409
ERR1137937,NC_002031.1,2,100,2
ERR1725803,NC_002031.1,1,99,2
ERR1137940,NC_002031.1,1,98,1
DRR024071,NC_002031.1,1,100,1
DRR001821,NC_002031.1,1,90,1
ERR1110295,NC_002031.1,1,100,1
ERR1110300,NC_002031.1,1,94,2
ERR1137961,NC_002031.1,1,97,1
ERR2560185,NC_002031.1,1,100,1
ERR1110308,NC_002031.1,1,99,2
ERR2287656,NC_002031.1,1,94,1
ERR1110315,NC_002031.1,1,97,1
ERR1110316,NC_002031.1,1,100,2
ERR2660270,NC_002031.1,1,100,1
ERR2660549,NC_002031.1,1,100,1
ERR1110317,NC_002031.1,2,95,4
ERR2534284,NC_002031.1,1,100,1
ERR1137982,NC_002031.1,1,100,1
ERR2503180,NC_002031.1,1,100,1
DRR002272,NC_002031.1,1,96,1
ERR2596970,NC_002031.1,1,97,1
ERR2949956,NC_002031.1,1,100,2
ERR1993114,NC_002031.1,1,100,2
ERR2953232,NC_002031.1,1,100,1
ERR2953231,NC_002031.1,1,100,1
ERR266351,NC_002031.1,1,100,1
ERR266357,NC_002031.1,1,100,1
ERR2619702,NC_002031.1,1,97,1
ERR3063025,NC_002031.1,4,99,25
ERR266376,NC_002031.1,1,100,1
ERR2812632,NC_002031.1,1,100,1
ERR1712242,NC_002031.1,1,100,1
ERR3047577,NC_002031.1,1,100,3
ERR3047578,NC_002031.1,4,100,11
ERR1719353,NC_002031.1,1,100,1
ERR3277294,NC_002031.1,1,100,2
DRR017562,NC_002031.1,1,100,1
ERR3299476,NC_002031.1,1,100,1
ERR3098018,NC_002031.1,4,100,8
ERR3564166,NC_002031.1,4,99,25
ERR3098022,NC_002031.1,1,100,3
ERR3098029,NC_002031.1,2,100,3
ERR2603017,NC_002031.1,1,100,1
ERR3148677,NC_002031.1,6,100,8
ERR3148679,NC_002031.1,1,100,2
ERR3148681,NC_002031.1,1,99,2
ERR3148683,NC_002031.1,9,100,24
ERR3148684,NC_002031.1,2,99,6
ERR3148690,NC_002031.1,7,100,21
ERR3148691,NC_002031.1,4,99,8
ERR209692,NC_002031.1,1,100,3
ERR3148710,NC_002031.1,20,99,54
ERR3148709,NC_002031.1,3,100,6
ERR3148711,NC_002031.1,15,99,46
ERR3148717,NC_002031.1,3,100,4
ERR3148719,NC_002031.1,1,100,2
ERR3148722,NC_002031.1,1,100,2
DRR003390,NC_002031.1,1,96,1
ERR3148782,NC_002031.1,3,100,3
ERR3500237,NC_002031.1,1,100,1
ERR3928743,NC_002031.1,1,100,1
ERR3500490,NC_002031.1,1,100,1
ERR3562240,NC_002031.1,1,100,1
ERR3562242,NC_002031.1,1,100,1
ERR3653970,NC_002031.1,100,100,41839578
ERR3653971,NC_002031.1,100,99,58360439
ERR3653972,NC_002031.1,100,99,894596
ERR3653973,NC_002031.1,100,99,11084376
ERR3653974,NC_002031.1,100,100,35213950
ERR3653975,NC_002031.1,100,99,20435015
ERR209719,NC_002031.1,1,100,1
ERR3653976,NC_002031.1,100,100,32657650
ERR3653977,NC_002031.1,100,99,38369123
ERR3653978,NC_002031.1,100,99,501396
ERR3653979,NC_002031.1,100,99,642110
ERR3653980,NC_002031.1,100,100,32586863
ERR3653981,NC_002031.1,100,99,28506752
ERR3367702,NC_002031.1,1,100,2
ERR3367703,NC_002031.1,1,98,2
SRR10018060,NC_002031.1,1,100,1
SRR10018067,NC_002031.1,1,100,1
SRR10015686,NC_002031.1,1,100,1
SRR1024345,NC_002031.1,2,85,1
ERR673326,NC_002031.1,1,88,1
ERR969462,NC_002031.1,10,99,24
ERR588038,NC_002031.1,3,92,7
ERR588039,NC_002031.1,4,97,14
ERR588041,NC_002031.1,1,97,6
ERR588047,NC_002031.1,1,98,6
ERR2813965,NC_002031.1,1,97,1
ERR969489,NC_002031.1,7,99,7
DRR006415,NC_002031.1,1,100,1
ERR506757,NC_002031.1,1,98,1
ERR969490,NC_002031.1,3,98,3
SRR059631,NC_002031.1,1,97,1
ERR414263,NC_002031.1,1,100,1
ERR969491,NC_002031.1,4,99,6
ERR969493,NC_002031.1,1,100,1
ERR413333,NC_002031.1,1,88,1
ERR480915,NC_002031.1,1,100,1
ERR969496,NC_002031.1,4,99,5
ERR969497,NC_002031.1,6,98,7
ERR3400271,NC_002031.1,1,100,4
ERR3400272,NC_002031.1,1,100,2
SRR1031008,NC_002031.1,1,100,2
DRR006421,NC_002031.1,1,100,1
SRR1032171,NC_002031.1,1,100,1
ERR969498,NC_002031.1,20,99,66
ERR3400284,NC_002031.1,3,100,6
ERR3400288,NC_002031.1,2,100,4
ERR969501,NC_002031.1,2,99,2
ERR969503,NC_002031.1,2,95,2
ERR3868524,NC_002031.1,1,100,2
ERR969505,NC_002031.1,2,100,2
SRR10430711,NC_002031.1,1,100,2
ERR969506,NC_002031.1,1,100,2
ERR476653,NC_002031.1,1,100,1
ERR969507,NC_002031.1,2,100,2
SRR1045020,NC_002031.1,1,94,1
ERR969508,NC_002031.1,9,97,10
SRR10069035,NC_002031.1,1,100,1
SRR10504984,NC_002031.1,1,97,1
SRR059692,NC_002031.1,1,94,1
SRR10069037,NC_002031.1,1,100,2
SRR043089,NC_002031.1,1,88,1
SRR10069038,NC_002031.1,1,100,1
SRR10268024,NC_002031.1,1,100,1
SRR1045101,NC_002031.1,1,97,1
SRR10011590,NC_002031.1,2,100,4
SRR10225421,NC_002031.1,1,94,1
SRR1041253,NC_002031.1,2,81,1
ERR2750808,NC_002031.1,1,100,1
SRR10139719,NC_002031.1,1,100,3
SRR10340989,NC_002031.1,4,100,13
SRR10545256,NC_002031.1,1,100,1
SRR10401318,NC_002031.1,1,100,1
SRR10545258,NC_002031.1,1,100,3
SRR10545259,NC_002031.1,1,100,5
SRR10545260,NC_002031.1,1,100,2
SRR10545261,NC_002031.1,1,100,2
SRR10341003,NC_002031.1,1,100,3
SRR1040794,NC_002031.1,1,94,1
SRR10024053,NC_002031.1,1,100,1
SRR10832159,NC_002031.1,2,86,2
SRR029039,NC_002031.1,1,96,1
SRR029042,NC_002031.1,1,100,2
ERR479147,NC_002031.1,1,100,1
SRR10007973,NC_002031.1,1,100,1
SRR10027199,NC_002031.1,1,100,1
SRR1043672,NC_002031.1,2,76,1
SRR10027204,NC_002031.1,1,100,2
SRR10027207,NC_002031.1,1,100,1
SRR1047468,NC_002031.1,1,93,1
ERR1726797,NC_002031.1,1,97,1
SRR10545395,NC_002031.1,1,100,1
SRR10804719,NC_002031.1,1,97,1
SRR11116145,NC_002031.1,1,100,1
SRR1047486,NC_002031.1,2,85,1
SRR030244,NC_002031.1,1,99,3
SRR030245,NC_002031.1,1,100,6
SRR10462290,NC_002031.1,1,100,1
SRR10874552,NC_002031.1,1,100,1
SRR10878728,NC_002031.1,1,96,1
SRR10729837,NC_002031.1,1,100,1
SRR10887781,NC_002031.1,1,100,2
ERR414400,NC_002031.1,1,100,1
SRR085449,NC_002031.1,1,88,1
SRR11035079,NC_002031.1,1,97,1
SRR10916600,NC_002031.1,1,100,1
SRR10806520,NC_002031.1,1,100,1
SRR10916602,NC_002031.1,1,100,2
SRR10916603,NC_002031.1,1,100,3
SRR10850849,NC_002031.1,1,94,1
SRR10733852,NC_002031.1,1,100,1
SRR1044401,NC_002031.1,1,93,1
ERR2603887,NC_002031.1,1,89,1
SRR10733855,NC_002031.1,1,100,2
SRR1043788,NC_002031.1,1,89,1
SRR10338073,NC_002031.1,1,100,3
SRR10894943,NC_002031.1,1,100,4
SRR11113479,NC_002031.1,1,100,1
SRR11113480,NC_002031.1,1,100,1
ERR1726833,NC_002031.1,1,97,1
SRR11235439,NC_002031.1,1,100,6
SRR11085193,NC_002031.1,1,100,1
SRR11085194,NC_002031.1,1,100,1
SRR10338088,NC_002031.1,4,100,13
SRR11235440,NC_002031.1,1,100,1
SRR10668809,NC_002031.1,1,96,1
SRR11085206,NC_002031.1,1,100,2
SRR11059759,NC_002031.1,1,100,1
SRR1043870,NC_002031.1,2,87,1
SRR10545095,NC_002031.1,1,100,1
SRR10875846,NC_002031.1,2,87,1
SRR10769614,NC_002031.1,1,92,1
SRR10438757,NC_002031.1,1,100,1
ERR756335,NC_002031.1,1,97,1
SRR10885106,NC_002031.1,1,100,1
SRR11040635,NC_002031.1,1,100,2
SRR1043876,NC_002031.1,2,86,1
SRR11036030,NC_002031.1,2,100,5
SRR10272542,NC_002031.1,1,100,5
SRR11050299,NC_002031.1,1,100,1
SRR11029238,NC_002031.1,1,94,1
SRR094429,NC_002031.1,1,100,1
SRR10433227,NC_002031.1,1,100,1
SRR1138445,NC_002031.1,1,88,1
ERR414469,NC_002031.1,1,100,1
SRR10916740,NC_002031.1,1,100,1
SRR10668821,NC_002031.1,1,100,1
SRR10668822,NC_002031.1,1,100,2
SRR1138451,NC_002031.1,1,96,1
SRR11085282,NC_002031.1,1,97,1
SRR10668823,NC_002031.1,1,100,1
SRR10668825,NC_002031.1,1,100,2
SRR1039911,NC_002031.1,1,100,1
SRR10545132,NC_002031.1,1,100,1
SRR10668827,NC_002031.1,1,100,1
SRR11321526,NC_002031.1,1,94,1
ERR414492,NC_002031.1,1,100,1
SRR10401554,NC_002031.1,1,100,1
ERR3218773,NC_002031.1,100,99,2467
ERR3218774,NC_002031.1,29,99,83
SRR10545149,NC_002031.1,1,100,1
ERR3218775,NC_002031.1,66,99,190
SRR10668833,NC_002031.1,1,100,1
ERR3218776,NC_002031.1,1,90,1
SRR10545151,NC_002031.1,1,100,1
ERR3218777,NC_002031.1,1,100,1
ERR3218779,NC_002031.1,5,95,16
SRR10974769,NC_002031.1,1,100,2
ERR3218780,NC_002031.1,100,99,11215
ERR3218781,NC_002031.1,1,95,2
SRR11409536,NC_002031.1,1,94,1
ERR3218782,NC_002031.1,80,98,269
ERR3218783,NC_002031.1,9,99,16
ERR3218784,NC_002031.1,61,98,190
SRR1039926,NC_002031.1,1,93,1
ERR3218785,NC_002031.1,3,99,8
ERR3218786,NC_002031.1,59,100,174
SRR10668837,NC_002031.1,1,100,1
SRR11088628,NC_002031.1,1,100,1
SRR10668839,NC_002031.1,1,100,4
SRR10668840,NC_002031.1,1,100,2
SRR10668841,NC_002031.1,1,100,3
SRR11088669,NC_002031.1,1,97,2
SRR11088672,NC_002031.1,1,97,1
SRR10668842,NC_002031.1,1,100,1
SRR10668843,NC_002031.1,1,100,1
SRR11393308,NC_002031.1,1,100,1
SRR10668844,NC_002031.1,1,100,2
SRR10668848,NC_002031.1,1,100,1
SRR1016027,NC_002031.1,1,97,1
SRR11393328,NC_002031.1,1,100,1
SRR10545208,NC_002031.1,1,100,1
SRR10868420,NC_002031.1,1,100,1
SRR11517428,NC_002031.1,1,100,2
SRR10545209,NC_002031.1,1,100,2
SRR11517429,NC_002031.1,1,100,1
SRR10668852,NC_002031.1,1,100,3
SRR1231495,NC_002031.1,1,100,1
SRR10668853,NC_002031.1,1,96,1
SRR10545210,NC_002031.1,1,100,1
SRR10545211,NC_002031.1,1,100,1
SRR11307252,NC_002031.1,1,91,1
SRR10545214,NC_002031.1,1,100,3
SRR11307264,NC_002031.1,1,88,1
SRR1166375,NC_002031.1,2,76,1
SRR11587800,NC_002031.1,1,100,1
SRR11712317,NC_002031.1,1,94,1
SRR10668861,NC_002031.1,1,96,1
SRR10164199,NC_002031.1,1,100,1
SRR10164205,NC_002031.1,1,96,1
SRR11252272,NC_002031.1,4,96,16
SRR11252280,NC_002031.1,1,100,1
SRR11252284,NC_002031.1,1,96,1
SRR11252285,NC_002031.1,1,100,1
SRR11574723,NC_002031.1,1,97,1
SRR060752,NC_002031.1,1,97,1
SRR035254,NC_002031.1,1,100,1
SRR10668868,NC_002031.1,1,96,2
SRR035256,NC_002031.1,1,100,1
SRR11614699,NC_002031.1,1,100,2
SRR11614701,NC_002031.1,1,100,1
SRR11587834,NC_002031.1,1,100,1
SRR1563130,NC_002031.1,1,98,1
SRR1164893,NC_002031.1,1,97,1
SRR1547676,NC_002031.1,1,100,1
SRR11393412,NC_002031.1,1,100,1
SRR11393414,NC_002031.1,1,100,1
SRR11574788,NC_002031.1,1,100,1
SRR10668886,NC_002031.1,1,100,1
SRR10914850,NC_002031.1,1,100,1
SRR1283088,NC_002031.1,1,94,1
SRR1185136,NC_002031.1,1,96,1
SRR10914851,NC_002031.1,1,100,1
SRR1205793,NC_002031.1,1,96,1
DRR013406,NC_002031.1,1,100,1
SRR10914861,NC_002031.1,1,100,1
ERR1137564,NC_002031.1,2,100,2
SRR1266092,NC_002031.1,1,100,1
SRR11608356,NC_002031.1,1,97,1
SRR1248273,NC_002031.1,2,84,1
SRR1821172,NC_002031.1,4,100,9
SRR10668895,NC_002031.1,1,100,1
ERR1137566,NC_002031.1,1,100,2
SRR1509499,NC_002031.1,1,100,1
SRR11791787,NC_002031.1,1,100,3
SRR11444531,NC_002031.1,1,97,1
ERR1137568,NC_002031.1,7,99,14
SRR1771504,NC_002031.1,1,97,1
SRR1509500,NC_002031.1,1,100,1
SRR1146127,NC_002031.1,1,91,1
SRR11539678,NC_002031.1,1,97,1
SRR1509501,NC_002031.1,1,96,1
SRR1509502,NC_002031.1,1,100,1
SRR1202290,NC_002031.1,1,100,1
SRR10668900,NC_002031.1,1,100,1
SRR1509503,NC_002031.1,1,100,2
SRR11393524,NC_002031.1,1,100,2
SRR1509505,NC_002031.1,1,96,1
SRR10668902,NC_002031.1,1,100,1
SRR1910734,NC_002031.1,1,100,1
SRR1236057,NC_002031.1,1,91,1
SRR10523885,NC_002031.1,1,91,2
SRR1593043,NC_002031.1,1,94,1
SRR11444548,NC_002031.1,1,97,1
SRR10668905,NC_002031.1,1,100,1
SRR1233050,NC_002031.1,1,97,1
ERR594468,NC_002031.1,1,96,1
SRR10668908,NC_002031.1,1,100,1
SRR1283438,NC_002031.1,1,100,1
SRR11589475,NC_002031.1,1,100,2
SRR1283908,NC_002031.1,1,97,1
SRR1837868,NC_002031.1,1,91,1
SRR11393580,NC_002031.1,1,100,1
SRR10668912,NC_002031.1,1,100,1
SRR1291915,NC_002031.1,1,96,1
SRR11197351,NC_002031.1,1,100,1
SRR10668914,NC_002031.1,1,100,1
SRR1516043,NC_002031.1,1,89,1
SRR1200999,NC_002031.1,1,97,1
SRR1206129,NC_002031.1,1,100,2
SRR11561942,NC_002031.1,4,100,13
SRR1573487,NC_002031.1,1,97,1
SRR1950230,NC_002031.1,2,86,1
SRR1707797,NC_002031.1,1,93,1
SRR1166691,NC_002031.1,2,87,1
SRR1146194,NC_002031.1,2,78,1
SRR1741365,NC_002031.1,1,89,1
SRR1686923,NC_002031.1,1,89,1
SRR059525,NC_002031.1,1,97,1
SRR1924675,NC_002031.1,1,96,1
SRR2052966,NC_002031.1,1,97,2
SRR2052976,NC_002031.1,1,100,2
SRR1344828,NC_002031.1,1,96,1
SRR2053007,NC_002031.1,4,95,7
SRR2053009,NC_002031.1,1,100,2
SRR2053015,NC_002031.1,8,92,14
SRR2053013,NC_002031.1,3,89,2
SRR2051273,NC_002031.1,1,96,1
SRR059539,NC_002031.1,1,94,1
SRR1515271,NC_002031.1,1,92,1
