run_id,sequence_accession,score,percent_identity,n_reads
ERR1077789,NC_005300.2,2,100,2
ERR1077801,NC_005300.2,2,100,4
DRR212340,NC_005300.2,1,100,1
DRR031697,NC_005300.2,1,100,1
DRR133197,NC_005300.2,1,100,1
ERR1473237,NC_005300.2,1,100,1
ERR2034983,NC_005300.2,1,94,1
ERR2433117,NC_005300.2,100,98,1006
ERR2433130,NC_005300.2,100,98,2009
ERR1663108,NC_005300.2,1,100,1
DRR029605,NC_005300.2,1,94,1
DRR002271,NC_005300.2,1,100,1
ERR2806427,NC_005300.2,1,94,1
ERR1663285,NC_005300.2,1,100,1
ERR2955737,NC_005300.2,1,100,1
ERR3352818,NC_005300.2,1,100,1
ERR3352819,NC_005300.2,1,100,1
ERR3352821,NC_005300.2,1,100,2
ERR3500480,NC_005300.2,1,100,1
ERR3500874,NC_005300.2,1,100,1
DRR006391,NC_005300.2,1,88,1
ERR833219,NC_005300.2,2,85,1
DRR006399,NC_005300.2,1,88,1
SRR10018149,NC_005300.2,1,100,2
SRR10124077,NC_005300.2,4,96,15
SRR1030836,NC_005300.2,1,88,1
SRR10172880,NC_005300.2,1,89,2
SRR10379760,NC_005300.2,1,96,1
ERR2200538,NC_005300.2,4,100,8
SRR10112474,NC_005300.2,1,100,1
SRR10359940,NC_005300.2,1,100,3
SRR1032881,NC_005300.2,1,93,1
SRR10123740,NC_005300.2,1,100,1
SRR10123742,NC_005300.2,1,100,1
SRR10366022,NC_005300.2,1,97,1
SRR10123743,NC_005300.2,1,100,1
SRR10545334,NC_005300.2,1,100,1
SRR10545338,NC_005300.2,1,100,1
SRR10545340,NC_005300.2,1,100,1
SRR10545341,NC_005300.2,1,100,1
SRR10317672,NC_005300.2,1,100,1
SRR10007979,NC_005300.2,1,100,1
SRR10007981,NC_005300.2,1,100,2
SRR10999795,NC_005300.2,1,94,1
SRR10989432,NC_005300.2,1,96,1
DRR006481,NC_005300.2,1,96,1
SRR10729835,NC_005300.2,2,99,3
SRR10545415,NC_005300.2,1,100,1
SRR1015639,NC_005300.2,1,100,1
SRR10769498,NC_005300.2,100,99,1788
SRR10769499,NC_005300.2,100,99,1965
SRR10842913,NC_005300.2,1,100,1
SRR1015647,NC_005300.2,1,98,1
SRR10769529,NC_005300.2,76,99,304
SRR1055068,NC_005300.2,1,100,1
SRR10769540,NC_005300.2,34,100,156
SRR10769570,NC_005300.2,17,100,93
SRR10545080,NC_005300.2,1,100,1
SRR10668813,NC_005300.2,1,100,1
SRR10916650,NC_005300.2,1,100,1
SRR11040633,NC_005300.2,1,100,1
SRR11040635,NC_005300.2,1,100,1
SRR10272542,NC_005300.2,1,100,1
SRR11040638,NC_005300.2,1,100,1
SRR11197604,NC_005300.2,1,96,1
SRR11036030,NC_005300.2,1,100,1
SRR1138432,NC_005300.2,1,96,1
SRR10604771,NC_005300.2,1,96,1
SRR1138413,NC_005300.2,1,96,1
SRR10769742,NC_005300.2,100,99,1107
SRR10319924,NC_005300.2,1,100,1
SRR10769796,NC_005300.2,1,100,1
SRR10769797,NC_005300.2,1,94,1
SRR11312044,NC_005300.2,2,100,2
SRR10769802,NC_005300.2,1,91,1
SRR10769803,NC_005300.2,4,94,3
SRR11312046,NC_005300.2,1,100,1
SRR11550089,NC_005300.2,1,100,1
SRR11178225,NC_005300.2,1,100,1
SRR11178234,NC_005300.2,1,92,1
SRR1058022,NC_005300.2,1,90,1
SRR10319952,NC_005300.2,1,100,1
SRR10574056,NC_005300.2,1,97,1
SRR11742301,NC_005300.2,1,100,2
SRR11742304,NC_005300.2,1,100,2
SRR10668853,NC_005300.2,1,100,2
SRR11742305,NC_005300.2,1,100,2
SRR10868424,NC_005300.2,1,100,2
SRR10668854,NC_005300.2,1,100,1
SRR10668855,NC_005300.2,1,100,1
SRR10668856,NC_005300.2,1,100,1
SRR10668857,NC_005300.2,1,100,2
SRR10668858,NC_005300.2,1,100,1
SRR10668859,NC_005300.2,1,100,3
SRR11048158,NC_005300.2,1,100,1
SRR10668860,NC_005300.2,1,100,1
SRR11776558,NC_005300.2,1,96,5
SRR11048159,NC_005300.2,1,100,1
SRR11393356,NC_005300.2,1,100,1
SRR11587802,NC_005300.2,1,100,1
SRR11587803,NC_005300.2,1,100,4
SRR10668861,NC_005300.2,1,100,1
SRR11587804,NC_005300.2,1,100,2
SRR10668862,NC_005300.2,1,100,2
