run_id,sequence_accession,score,percent_identity,n_reads
DRR050992,NC_005775.1,1,100,1
ERR1136786,NC_005775.1,1,100,3
DRR168882,NC_005775.1,1,100,1
DRR032176,NC_005775.1,1,100,1
ERR209814,NC_005775.1,1,100,1
DRR133863,NC_005775.1,1,100,1
ERR2205748,NC_005775.1,1,100,2
ERR209847,NC_005775.1,1,100,2
ERR2205753,NC_005775.1,1,100,1
ERR2205758,NC_005775.1,4,100,11
ERR2205768,NC_005775.1,1,100,2
DRR029952,NC_005775.1,1,100,1
ERR2205778,NC_005775.1,1,100,2
ERR1726560,NC_005775.1,1,100,1
ERR2617005,NC_005775.1,1,94,1
ERR2205788,NC_005775.1,1,100,2
ERR1999768,NC_005775.1,1,100,1
ERR2205798,NC_005775.1,1,100,3
ERR2205808,NC_005775.1,1,100,1
ERR3013914,NC_005775.1,1,100,2
ERR2205818,NC_005775.1,1,100,3
ERR2205828,NC_005775.1,1,100,2
ERR2205838,NC_005775.1,1,100,1
ERR2992476,NC_005775.1,1,96,1
ERR2198662,NC_005775.1,1,100,1
ERR1727856,NC_005775.1,1,100,1
ERR209673,NC_005775.1,1,100,1
ERR3499051,NC_005775.1,1,100,1
ERR3358403,NC_005775.1,1,100,1
ERR2750393,NC_005775.1,1,100,1
ERR1190760,NC_005775.1,1,100,1
ERR209726,NC_005775.1,1,100,1
SRR1020019,NC_005775.1,1,100,1
SRR070088,NC_005775.1,1,100,1
SRR070092,NC_005775.1,1,91,1
SRR10004463,NC_005775.1,1,100,1
ERR588711,NC_005775.1,1,97,1
ERR588731,NC_005775.1,1,100,1
ERR588733,NC_005775.1,1,100,1
ERR4135141,NC_005775.1,1,100,1
ERR982830,NC_005775.1,1,97,1
ERR883792,NC_005775.1,1,97,1
SRR10123699,NC_005775.1,1,100,1
SRR10123715,NC_005775.1,1,100,1
SRR10123716,NC_005775.1,1,100,1
SRR10197469,NC_005775.1,1,100,1
SRR10721205,NC_005775.1,1,100,3
ERR748217,NC_005775.1,1,100,1
SRR10721206,NC_005775.1,1,100,5
SRR1043107,NC_005775.1,1,91,1
ERR479141,NC_005775.1,1,100,1
SRR10007974,NC_005775.1,1,100,1
SRR10603339,NC_005775.1,1,100,1
ERR675525,NC_005775.1,1,97,1
ERR1726806,NC_005775.1,1,97,1
SRR10989462,NC_005775.1,1,100,1
SRR11113475,NC_005775.1,1,100,1
SRR11080943,NC_005775.1,1,94,1
SRR10863728,NC_005775.1,1,100,1
ERR1726827,NC_005775.1,1,97,2
SRR031836,NC_005775.1,1,90,1
SRR11371019,NC_005775.1,1,100,1
SRR1015681,NC_005775.1,1,96,1
SRR1015713,NC_005775.1,1,100,1
ERR479310,NC_005775.1,1,100,1
SRR10970257,NC_005775.1,1,90,1
SRR11425311,NC_005775.1,1,100,1
SRR10324752,NC_005775.1,1,97,1
SRR11403791,NC_005775.1,1,94,1
SRR11263268,NC_005775.1,1,96,1
SRR10319947,NC_005775.1,1,100,2
SRR10319948,NC_005775.1,1,100,3
SRR10668838,NC_005775.1,1,100,1
SRR10983722,NC_005775.1,1,100,3
SRR11517431,NC_005775.1,1,100,2
SRR11393336,NC_005775.1,1,100,1
ERR479413,NC_005775.1,1,100,1
SRR11742313,NC_005775.1,1,100,2
SRR11776558,NC_005775.1,1,100,1
SRR11410012,NC_005775.1,1,100,1
SRR1167487,NC_005775.1,2,77,1
SRR11537993,NC_005775.1,1,94,1
SRR11410013,NC_005775.1,1,100,1
SRR1166407,NC_005775.1,2,85,3
SRR11410014,NC_005775.1,1,100,2
SRR1166409,NC_005775.1,2,85,1
SRR1166410,NC_005775.1,1,100,6
SRR1166413,NC_005775.1,1,94,1
SRR1166417,NC_005775.1,1,100,2
SRR1166419,NC_005775.1,2,85,3
SRR1166420,NC_005775.1,1,100,2
SRR1166422,NC_005775.1,2,75,1
SRR11048177,NC_005775.1,1,100,1
SRR1166425,NC_005775.1,1,100,4
ERR2749778,NC_005775.1,1,100,1
SRR11048181,NC_005775.1,1,100,1
SRR10668873,NC_005775.1,1,100,1
SRR11048186,NC_005775.1,1,100,1
SRR11587837,NC_005775.1,1,100,1
SRR1283073,NC_005775.1,1,93,1
SRR10668882,NC_005775.1,1,100,1
SRR10668884,NC_005775.1,1,100,1
SRR11587854,NC_005775.1,1,100,1
SRR10668889,NC_005775.1,1,100,1
SRR11271753,NC_005775.1,1,100,1
SRR11197216,NC_005775.1,1,100,1
SRR1509500,NC_005775.1,1,100,1
SRR11561897,NC_005775.1,1,96,1
SRR11608615,NC_005775.1,1,90,1
SRR1740226,NC_005775.1,1,100,3
