run_id,sequence_accession,score,percent_identity,n_reads
DRR034149,NC_001927.1,1,100,1
ERR2949957,NC_001927.1,1,100,1
ERR2587466,NC_001927.1,1,89,1
ERR3245361,NC_001927.1,1,100,1
ERR3245363,NC_001927.1,1,100,1
ERR4029740,NC_001927.1,85,100,610
ERR4029746,NC_001927.1,98,100,1644
ERR4064952,NC_001927.1,1,100,1
ERR649030,NC_001927.1,1,97,1
SRR1035226,NC_001927.1,1,96,1
SRR10492829,NC_001927.1,1,100,1
ERR1726768,NC_001927.1,1,100,1
ERR853792,NC_001927.1,2,84,1
ERR1726800,NC_001927.1,1,97,1
SRR10987353,NC_001927.1,1,100,1
SRR10509762,NC_001927.1,1,100,1
SRR10668460,NC_001927.1,1,100,1
SRR10668461,NC_001927.1,1,100,2
SRR10668465,NC_001927.1,1,100,1
SRR11096998,NC_001927.1,1,100,1
SRR10668819,NC_001927.1,1,100,1
SRR10401555,NC_001927.1,1,100,1
SRR11312041,NC_001927.1,1,100,1
SRR11263252,NC_001927.1,1,100,1
SRR10613491,NC_001927.1,2,100,4
SRR11393299,NC_001927.1,1,100,1
SRR10748552,NC_001927.1,1,100,1
SRR10401585,NC_001927.1,1,100,1
SRR11215571,NC_001927.1,1,100,1
SRR10401629,NC_001927.1,1,100,1
SRR11356447,NC_001927.1,1,100,1
SRR11393416,NC_001927.1,1,100,1
SRR11393418,NC_001927.1,1,100,1
SRR11393420,NC_001927.1,1,100,1
SRR1525404,NC_001927.1,1,90,1
SRR10480054,NC_001927.1,1,94,1
SRR1248275,NC_001927.1,1,100,1
SRR1512338,NC_001927.1,1,100,2
SRR1161556,NC_001927.1,5,95,10
SRR1639643,NC_001927.1,5,96,8
SRR11545696,NC_001927.1,1,100,1
SRR2058086,NC_001927.1,2,80,1
SRR11616456,NC_001927.1,1,100,1
SRR287602,NC_001927.1,1,96,1
SRR2432699,NC_001927.1,1,93,1
SRR1512160,NC_001927.1,1,100,1
SRR2751006,NC_001927.1,1,100,1
SRR3112237,NC_001927.1,1,97,1
SRR3162402,NC_001927.1,2,86,1
SRR3438036,NC_001927.1,1,100,2
SRR4778538,NC_001927.1,1,93,2
SRR3288917,NC_001927.1,1,95,1
SRR3231328,NC_001927.1,1,94,2
SRR3316914,NC_001927.1,1,96,1
SRR333541,NC_001927.1,1,91,1
SRR5027721,NC_001927.1,1,91,1
SRR5087458,NC_001927.1,3,98,7
SRR1798158,NC_001927.1,2,78,1
SRR5482840,NC_001927.1,1,93,1
SRR390310,NC_001927.1,1,100,1
SRR5164442,NC_001927.1,1,100,1
SRR5445235,NC_001927.1,1,100,1
SRR3877322,NC_001927.1,1,94,1
SRR493097,NC_001927.1,1,100,2
SRR585539,NC_001927.1,1,100,1
SRR6049684,NC_001927.1,1,100,3
SRR520243,NC_001927.1,1,100,1
SRR6466941,NC_001927.1,1,100,1
SRR6721576,NC_001927.1,1,89,1
SRR6932617,NC_001927.1,1,94,2
SRR6327131,NC_001927.1,1,100,1
SRR7167929,NC_001927.1,1,100,1
SRR7167930,NC_001927.1,1,100,1
SRR7362920,NC_001927.1,1,100,1
SRR8140862,NC_001927.1,1,96,1
SRR8034204,NC_001927.1,1,100,1
SRR7165062,NC_001927.1,1,100,1
SRR8256326,NC_001927.1,1,100,1
SRR7827961,NC_001927.1,1,100,1
SRR9102817,NC_001927.1,1,100,1
SRR9117973,NC_001927.1,1,100,1
SRR9072260,NC_001927.1,1,100,1
SRR9291369,NC_001927.1,1,100,1
SRR9916607,NC_001927.1,1,100,1
SRR9262921,NC_001927.1,1,100,6
SRR9262956,NC_001927.1,1,100,2
SRR942409,NC_001927.1,1,93,1
SRR8822554,NC_001927.1,1,97,1
SRR942545,NC_001927.1,1,93,1
SRR9990688,NC_001927.1,1,96,2
SRR9990689,NC_001927.1,1,96,2
SRR8147318,NC_001927.1,1,100,1
SRR9990788,NC_001927.1,1,100,1
SRR9676187,NC_001927.1,1,96,1
