run_id,sequence_accession,score,percent_identity,n_reads
DRR049387,NC_011509.2,49,84,173
DRR062910,NC_011509.2,1,88,1
DRR140160,NC_011509.2,50,82,159
ERR1097474,NC_011509.2,28,81,95
DRR079289,NC_011509.2,4,91,4
DRR079290,NC_011509.2,7,89,13
DRR048650,NC_011509.2,2,87,1
ERR1198915,NC_011509.2,1,90,2
ERR1198919,NC_011509.2,3,96,8
ERR1352904,NC_011509.2,4,91,8
ERR1407238,NC_011509.2,1,97,1
ERR1407240,NC_011509.2,1,100,1
ERR1407244,NC_011509.2,1,100,1
ERR1407246,NC_011509.2,1,100,3
ERR1407250,NC_011509.2,1,98,1
ERR1108408,NC_011509.2,3,86,2
ERR1407252,NC_011509.2,1,100,2
ERR1352906,NC_011509.2,6,92,12
ERR1407270,NC_011509.2,1,100,2
ERR1407271,NC_011509.2,1,100,4
ERR1352908,NC_011509.2,1,90,6
ERR1352910,NC_011509.2,7,90,8
ERR1352912,NC_011509.2,4,91,8
ERR1352914,NC_011509.2,7,90,8
ERR1036312,NC_011509.2,1,88,2
ERR1301593,NC_011509.2,7,82,6
ERR1368704,NC_011509.2,2,99,2
ERR1356693,NC_011509.2,14,89,31
ERR1356695,NC_011509.2,3,89,2
ERR1794059,NC_011509.2,3,87,3
ERR1301604,NC_011509.2,60,84,781
ERR1356697,NC_011509.2,13,89,24
ERR1356699,NC_011509.2,8,90,17
ERR1300951,NC_011509.2,3,89,4
ERR1301610,NC_011509.2,40,83,109
ERR1300952,NC_011509.2,82,81,2207
ERR1300953,NC_011509.2,16,88,28
ERR1300954,NC_011509.2,98,83,1183
ERR1300955,NC_011509.2,100,81,1869
ERR1356701,NC_011509.2,6,88,10
ERR1300956,NC_011509.2,2,87,2
ERR1300957,NC_011509.2,100,88,106813
ERR1300958,NC_011509.2,10,84,9
ERR1300959,NC_011509.2,7,83,8
ERR1356703,NC_011509.2,6,88,10
ERR1300960,NC_011509.2,3,85,4
ERR1301616,NC_011509.2,15,84,19
ERR1352924,NC_011509.2,6,92,12
ERR1300961,NC_011509.2,5,87,6
ERR1356705,NC_011509.2,3,86,2
ERR1300962,NC_011509.2,8,87,11
ERR1300963,NC_011509.2,100,88,117042
ERR1300964,NC_011509.2,6,86,5
ERR1300965,NC_011509.2,3,87,4
ERR1300966,NC_011509.2,5,84,5
ERR1301621,NC_011509.2,13,86,12
ERR1301623,NC_011509.2,6,88,5
ERR1300967,NC_011509.2,5,86,5
ERR1356709,NC_011509.2,7,90,8
ERR1301624,NC_011509.2,5,86,5
ERR1300968,NC_011509.2,100,88,2049
ERR1301626,NC_011509.2,7,88,9
ERR1301627,NC_011509.2,1,90,2
ERR1300969,NC_011509.2,12,88,16
ERR1301628,NC_011509.2,9,86,12
ERR1301629,NC_011509.2,7,85,7
ERR1301630,NC_011509.2,5,86,6
ERR1301631,NC_011509.2,5,87,6
ERR1300970,NC_011509.2,3,89,3
ERR1301632,NC_011509.2,7,88,11
ERR1300971,NC_011509.2,3,88,4
ERR1301633,NC_011509.2,4,88,8
ERR1300972,NC_011509.2,1,90,2
ERR1300973,NC_011509.2,31,82,60
ERR1301634,NC_011509.2,7,88,6
ERR1301635,NC_011509.2,6,87,6
ERR1300974,NC_011509.2,4,88,6
ERR1300975,NC_011509.2,3,85,3
ERR1300976,NC_011509.2,100,82,1074
ERR1301637,NC_011509.2,4,89,6
ERR1300977,NC_011509.2,100,88,26102
ERR1301638,NC_011509.2,6,89,7
ERR1300978,NC_011509.2,91,81,3214
ERR1301640,NC_011509.2,10,85,9
ERR1300979,NC_011509.2,2,84,3
ERR1300980,NC_011509.2,100,88,27091
ERR1356717,NC_011509.2,3,92,2
ERR1300981,NC_011509.2,6,85,4
ERR1300982,NC_011509.2,10,83,6
ERR1301641,NC_011509.2,8,86,12
DRR090549,NC_011509.2,18,87,70
ERR1301642,NC_011509.2,6,85,6
ERR1301643,NC_011509.2,7,89,12
ERR1300983,NC_011509.2,100,88,87626
ERR1300984,NC_011509.2,100,88,43267
ERR1301644,NC_011509.2,3,91,2
ERR1301646,NC_011509.2,1,89,2
ERR1300986,NC_011509.2,1,87,2
ERR1300987,NC_011509.2,100,88,72031
ERR1301647,NC_011509.2,3,86,4
ERR1301648,NC_011509.2,3,90,3
ERR1356721,NC_011509.2,3,89,2
ERR1301649,NC_011509.2,100,87,13138
ERR1300988,NC_011509.2,4,89,6
ERR1301650,NC_011509.2,6,89,7
ERR1300991,NC_011509.2,1,89,2
ERR1300992,NC_011509.2,3,85,2
ERR1301651,NC_011509.2,3,85,2
ERR1301652,NC_011509.2,9,86,10
ERR1356725,NC_011509.2,7,91,6
ERR1300993,NC_011509.2,14,86,21
ERR1301653,NC_011509.2,6,87,6
ERR1352932,NC_011509.2,4,93,6
ERR1301654,NC_011509.2,3,86,4
ERR1300994,NC_011509.2,8,85,8
ERR1301655,NC_011509.2,7,88,10
ERR1301656,NC_011509.2,5,86,5
ERR1301657,NC_011509.2,6,86,6
ERR2034749,NC_011509.2,100,88,5305
ERR2034750,NC_011509.2,6,88,6
ERR2034751,NC_011509.2,39,86,675
ERR1301660,NC_011509.2,4,88,4
ERR1301661,NC_011509.2,100,87,449
ERR1301662,NC_011509.2,11,87,9
ERR1301663,NC_011509.2,8,87,10
ERR1300995,NC_011509.2,6,87,9
ERR1300996,NC_011509.2,9,88,11
ERR1300998,NC_011509.2,19,87,37
ERR1300999,NC_011509.2,12,88,15
ERR1301000,NC_011509.2,3,88,6
ERR1301001,NC_011509.2,10,84,12
ERR1301664,NC_011509.2,3,87,4
ERR1301002,NC_011509.2,10,88,12
ERR1301665,NC_011509.2,4,90,8
ERR1301003,NC_011509.2,100,88,44707
ERR1301666,NC_011509.2,6,87,7
ERR1352934,NC_011509.2,3,93,2
ERR1301004,NC_011509.2,13,87,18
ERR1301667,NC_011509.2,3,90,4
ERR1356729,NC_011509.2,3,92,4
ERR1301668,NC_011509.2,6,89,12
ERR1301005,NC_011509.2,100,88,32712
ERR1301669,NC_011509.2,2,86,1
ERR1301670,NC_011509.2,6,86,4
ERR1301671,NC_011509.2,8,85,6
ERR1301006,NC_011509.2,9,88,19
ERR1301672,NC_011509.2,2,86,2
ERR1356731,NC_011509.2,1,93,2
ERR1749801,NC_011509.2,47,80,476
