run_id,sequence_accession,score,percent_identity,n_reads
DRR100358,NC_005223.1,2,86,1
ERR1297828,NC_005223.1,1,100,1
ERR1397033,NC_005223.1,1,94,1
ERR1293633,NC_005223.1,1,100,1
ERR1727386,NC_005223.1,1,100,1
ERR1095839,NC_005223.1,1,89,1
ERR1888609,NC_005223.1,1,90,1
ERR1136875,NC_005223.1,1,100,1
ERR2013594,NC_005223.1,1,100,1
ERR1727524,NC_005223.1,1,100,1
ERR1293438,NC_005223.1,1,100,1
ERR209075,NC_005223.1,1,100,1
ERR209076,NC_005223.1,1,100,2
ERR209080,NC_005223.1,1,100,1
ERR1719217,NC_005223.1,1,100,1
ERR2596809,NC_005223.1,1,94,1
ERR2197824,NC_005223.1,1,100,1
ERR1293880,NC_005223.1,1,100,1
ERR209332,NC_005223.1,1,98,2
ERR2019375,NC_005223.1,1,100,1
ERR209344,NC_005223.1,1,96,1
ERR1578700,NC_005223.1,1,97,1
ERR209931,NC_005223.1,1,100,1
ERR2726607,NC_005223.1,1,100,1
ERR2299808,NC_005223.1,1,97,1
ERR2276417,NC_005223.1,1,100,5
ERR1913201,NC_005223.1,1,100,1
ERR209183,NC_005223.1,1,100,1
ERR2591786,NC_005223.1,1,100,1
ERR1913236,NC_005223.1,1,100,1
ERR3089063,NC_005223.1,1,100,3
ERR3089065,NC_005223.1,1,100,1
ERR3277294,NC_005223.1,1,96,2
ERR2868516,NC_005223.1,1,100,1
ERR3499114,NC_005223.1,1,100,1
ERR209687,NC_005223.1,1,100,1
ERR3589574,NC_005223.1,1,100,1
ERR2896803,NC_005223.1,1,91,1
ERR2749248,NC_005223.1,1,97,1
ERR480746,NC_005223.1,1,100,1
SRR10017427,NC_005223.1,1,100,1
ERR467068,NC_005223.1,1,94,1
ERR1728061,NC_005223.1,1,100,1
SRR10018152,NC_005223.1,1,100,3
ERR1712038,NC_005223.1,1,100,2
DRR006413,NC_005223.1,1,93,1
SRR1042937,NC_005223.1,2,83,1
ERR844308,NC_005223.1,1,93,1
ERR577156,NC_005223.1,1,97,1
SRR072202,NC_005223.1,1,88,1
SRR1045016,NC_005223.1,1,93,1
SRR1022960,NC_005223.1,1,89,1
ERR845313,NC_005223.1,3,86,2
SRR032083,NC_005223.1,1,96,1
SRR1032877,NC_005223.1,1,100,1
ERR748173,NC_005223.1,1,100,1
ERR481051,NC_005223.1,1,96,1
SRR1043115,NC_005223.1,1,94,1
SRR020747,NC_005223.1,1,96,1
SRR10700049,NC_005223.1,1,97,1
SRR10401464,NC_005223.1,1,100,3
SRR10401465,NC_005223.1,1,100,1
SRR10401466,NC_005223.1,1,100,3
SRR10401467,NC_005223.1,1,100,2
SRR10401469,NC_005223.1,1,100,1
SRR10401470,NC_005223.1,1,100,2
SRR10401471,NC_005223.1,1,100,1
SRR10401473,NC_005223.1,1,100,1
SRR10401475,NC_005223.1,1,100,2
SRR10401477,NC_005223.1,1,100,2
SRR10401478,NC_005223.1,1,100,3
SRR1028342,NC_005223.1,2,83,1
SRR10401481,NC_005223.1,1,100,4
SRR10401482,NC_005223.1,1,100,3
SRR10401485,NC_005223.1,1,100,1
SRR10398032,NC_005223.1,1,100,1
SRR10401487,NC_005223.1,1,100,4
SRR10401488,NC_005223.1,1,100,5
DRR006479,NC_005223.1,1,90,1
SRR10401489,NC_005223.1,1,100,6
SRR030750,NC_005223.1,1,93,2
SRR030754,NC_005223.1,1,93,2
SRR10401491,NC_005223.1,1,100,3
SRR10401492,NC_005223.1,1,100,2
SRR031165,NC_005223.1,1,93,2
SRR031169,NC_005223.1,1,93,2
SRR031170,NC_005223.1,1,93,4
ERR1728354,NC_005223.1,1,100,1
SRR10401495,NC_005223.1,1,100,2
SRR10799892,NC_005223.1,1,91,1
SRR10401500,NC_005223.1,1,100,1
SRR10401502,NC_005223.1,1,100,1
SRR10401503,NC_005223.1,1,100,1
SRR10401504,NC_005223.1,1,100,4
SRR10401505,NC_005223.1,1,100,4
SRR10401506,NC_005223.1,1,100,2
SRR10401508,NC_005223.1,1,100,1
SRR10401509,NC_005223.1,1,100,5
SRR10484445,NC_005223.1,1,100,4
SRR10401513,NC_005223.1,1,100,1
ERR2227860,NC_005223.1,1,100,1
SRR10401514,NC_005223.1,1,100,3
SRR10401515,NC_005223.1,1,100,1
ERR479250,NC_005223.1,1,100,1
SRR032343,NC_005223.1,1,97,1
SRR10401518,NC_005223.1,1,100,1
SRR10401521,NC_005223.1,1,100,4
SRR10401523,NC_005223.1,1,100,1
SRR10401524,NC_005223.1,1,100,5
SRR10401525,NC_005223.1,1,100,4
SRR10401528,NC_005223.1,1,100,2
SRR10401529,NC_005223.1,1,100,3
SRR10401530,NC_005223.1,1,100,1
SRR10401531,NC_005223.1,1,100,3
SRR1043877,NC_005223.1,1,88,1
SRR10401533,NC_005223.1,1,100,1
SRR10272543,NC_005223.1,1,100,5
SRR10401534,NC_005223.1,1,100,3
SRR10401536,NC_005223.1,1,100,1
SRR11164689,NC_005223.1,1,100,1
SRR10401538,NC_005223.1,1,100,1
SRR10401539,NC_005223.1,1,100,3
SRR10545115,NC_005223.1,1,100,1
SRR10401543,NC_005223.1,1,100,2
SRR10401544,NC_005223.1,2,100,2
SRR10401547,NC_005223.1,1,100,1
SRR1138416,NC_005223.1,1,96,1
SRR10401548,NC_005223.1,1,98,3
SRR10401549,NC_005223.1,1,100,1
SRR10401551,NC_005223.1,1,100,3
SRR11349588,NC_005223.1,1,100,1
SRR10401553,NC_005223.1,1,100,1
SRR10401555,NC_005223.1,1,100,1
SRR10401556,NC_005223.1,1,100,3
SRR10401558,NC_005223.1,1,100,1
ERR3678617,NC_005223.1,1,100,2
SRR10401565,NC_005223.1,1,100,3
SRR10401566,NC_005223.1,1,100,3
SRR10401567,NC_005223.1,1,100,1
SRR10401568,NC_005223.1,1,100,2
SRR11742292,NC_005223.1,1,100,1
SRR10319955,NC_005223.1,1,100,1
SRR10401577,NC_005223.1,1,100,2
SRR1058032,NC_005223.1,1,94,1
SRR10401583,NC_005223.1,1,100,1
SRR10401584,NC_005223.1,1,100,2
SRR10401585,NC_005223.1,1,100,1
SRR10401590,NC_005223.1,1,100,1
SRR10401591,NC_005223.1,1,100,3
SRR10401592,NC_005223.1,1,100,1
SRR10401598,NC_005223.1,1,100,2
SRR11794986,NC_005223.1,1,100,2
SRR10401600,NC_005223.1,1,100,1
SRR10401601,NC_005223.1,1,100,1
SRR10401602,NC_005223.1,1,100,1
SRR11587810,NC_005223.1,1,99,7
SRR11587811,NC_005223.1,4,100,11
SRR10401608,NC_005223.1,1,100,2
SRR11587812,NC_005223.1,1,100,4
SRR10401610,NC_005223.1,1,100,1
SRR11587813,NC_005223.1,1,99,7
SRR10401612,NC_005223.1,1,100,1
SRR11587814,NC_005223.1,1,100,3
SRR11587815,NC_005223.1,1,100,2
SRR11587816,NC_005223.1,1,100,4
SRR11587817,NC_005223.1,4,100,16
SRR10401613,NC_005223.1,1,100,3
SRR10401614,NC_005223.1,1,100,1
SRR10401620,NC_005223.1,1,100,1
SRR10401622,NC_005223.1,1,100,1
SRR10401625,NC_005223.1,1,100,1
SRR10401626,NC_005223.1,1,100,1
SRR11268110,NC_005223.1,1,100,1
SRR061129,NC_005223.1,1,100,1
