run_id,sequence_accession,score,percent_identity,n_reads
DRR049391,NC_001608.3,1,100,1
DRR100294,NC_001608.3,1,89,1
DRR075376,NC_001608.3,1,100,1
DRR075373,NC_001608.3,1,100,1
DRR084322,NC_001608.3,1,100,1
DRR084325,NC_001608.3,1,100,1
DRR084327,NC_001608.3,1,100,2
DRR084328,NC_001608.3,1,100,1
DRR084329,NC_001608.3,1,100,2
DRR084331,NC_001608.3,1,100,1
DRR075378,NC_001608.3,1,100,2
DRR075379,NC_001608.3,1,100,1
DRR125070,NC_001608.3,1,100,4
DRR075380,NC_001608.3,1,100,1
DRR151122,NC_001608.3,1,100,2
DRR151123,NC_001608.3,1,100,2
DRR039905,NC_001608.3,1,90,1
DRR100357,NC_001608.3,2,82,1
DRR075383,NC_001608.3,1,100,1
DRR125076,NC_001608.3,1,100,1
DRR125077,NC_001608.3,1,100,1
DRR075387,NC_001608.3,1,100,1
DRR125078,NC_001608.3,1,100,2
DRR075388,NC_001608.3,1,100,1
DRR068833,NC_001608.3,1,96,1
DRR075391,NC_001608.3,1,100,1
DRR151811,NC_001608.3,1,100,1
DRR111616,NC_001608.3,1,100,1
DRR075462,NC_001608.3,1,100,1
DRR204712,NC_001608.3,1,96,1
DRR075469,NC_001608.3,1,100,1
DRR075470,NC_001608.3,1,100,2
DRR028834,NC_001608.3,1,96,1
DRR131642,NC_001608.3,1,96,1
DRR075474,NC_001608.3,1,100,5
DRR075478,NC_001608.3,1,100,1
DRR075480,NC_001608.3,1,100,1
DRR075484,NC_001608.3,1,100,1
DRR097486,NC_001608.3,1,100,1
DRR075486,NC_001608.3,1,100,1
DRR027565,NC_001608.3,1,100,1
ERR1096318,NC_001608.3,1,97,1
DRR075493,NC_001608.3,1,100,3
DRR075494,NC_001608.3,1,100,1
DRR075496,NC_001608.3,1,100,1
DRR075497,NC_001608.3,1,100,1
DRR000755,NC_001608.3,1,97,1
DRR013862,NC_001608.3,1,100,1
DRR075852,NC_001608.3,1,89,1
DRR093572,NC_001608.3,1,90,1
ERR1078382,NC_001608.3,1,97,2
DRR089578,NC_001608.3,1,100,1
DRR093574,NC_001608.3,3,90,2
ERR1078383,NC_001608.3,1,97,1
ERR1078384,NC_001608.3,1,97,2
DRR089586,NC_001608.3,1,100,1
DRR031694,NC_001608.3,1,100,1
DRR031696,NC_001608.3,1,100,1
DRR089588,NC_001608.3,1,100,1
ERR1094788,NC_001608.3,1,97,2
ERR1250840,NC_001608.3,1,100,1
DRR013947,NC_001608.3,1,88,1
DRR031700,NC_001608.3,1,96,1
ERR1363343,NC_001608.3,1,89,1
ERR1307096,NC_001608.3,1,97,1
ERR1363355,NC_001608.3,2,75,1
ERR1512375,NC_001608.3,2,86,1
DRR188171,NC_001608.3,1,100,2
DRR188181,NC_001608.3,1,100,2
DRR001151,NC_001608.3,1,90,1
ERR1521853,NC_001608.3,2,79,1
DRR087165,NC_001608.3,2,85,1
ERR1735556,NC_001608.3,1,100,2
ERR1755232,NC_001608.3,1,100,1
ERR1774011,NC_001608.3,1,97,1
ERR1629591,NC_001608.3,4,98,10
ERR1397010,NC_001608.3,1,100,1
ERR1108732,NC_001608.3,1,94,1
ERR1920890,NC_001608.3,1,96,2
DRR122002,NC_001608.3,1,100,1
ERR1737197,NC_001608.3,1,96,2
DRR109798,NC_001608.3,1,100,1
DRR055012,NC_001608.3,1,97,1
ERR1855188,NC_001608.3,1,94,1
ERR1211479,NC_001608.3,2,85,1
ERR1471025,NC_001608.3,1,92,1
ERR1471024,NC_001608.3,1,93,1
ERR1868840,NC_001608.3,4,100,10
ERR1868835,NC_001608.3,1,100,3
ERR1868836,NC_001608.3,1,100,2
ERR1868838,NC_001608.3,1,100,2
ERR1727433,NC_001608.3,1,100,1
ERR1868842,NC_001608.3,1,100,2
ERR1868845,NC_001608.3,1,100,2
ERR1868850,NC_001608.3,1,100,4
DRR014320,NC_001608.3,2,86,1
DRR133724,NC_001608.3,1,100,1
ERR1096198,NC_001608.3,2,86,1
ERR2208320,NC_001608.3,1,100,1
ERR2208512,NC_001608.3,1,100,1
ERR1096270,NC_001608.3,1,100,1
ERR037677,NC_001608.3,1,91,1
ERR1518948,NC_001608.3,2,85,1
ERR1815667,NC_001608.3,1,100,1
DRR032814,NC_001608.3,1,97,1
ERR2102714,NC_001608.3,1,96,2
