run_id,sequence_accession,score,percent_identity,n_reads
DRR140161,NC_001542.1,1,100,2
SRR10147564,NC_001542.1,1,100,1
DRR075377,NC_001542.1,1,100,1
DRR067266,NC_001542.1,1,94,2
DRR086522,NC_001542.1,1,100,1
ERR1101632,NC_001542.1,1,93,2
DRR060262,NC_001542.1,1,96,1
ERR1101649,NC_001542.1,1,91,2
DRR118939,NC_001542.1,1,100,1
SRR1168275,NC_001542.1,1,94,2
DRR053755,NC_001542.1,1,96,1
DRR097486,NC_001542.1,1,100,1
ERR1104409,NC_001542.1,1,92,2
DRR097487,NC_001542.1,1,100,1
DRR097488,NC_001542.1,1,97,1
DRR093363,NC_001542.1,1,97,1
DRR013862,NC_001542.1,1,100,1
DRR019414,NC_001542.1,1,94,1
DRR178522,NC_001542.1,1,97,1
ERR1373604,NC_001542.1,1,97,2
ERR1395878,NC_001542.1,1,92,2
ERR1407246,NC_001542.1,1,92,6
ERR1094822,NC_001542.1,1,93,2
ERR1156950,NC_001542.1,1,100,5
ERR1156958,NC_001542.1,18,99,374
ERR1156957,NC_001542.1,1,95,1
ERR1156960,NC_001542.1,1,98,1
ERR1094840,NC_001542.1,1,91,2
ERR1156989,NC_001542.1,14,99,53
ERR1210834,NC_001542.1,1,100,1
ERR1210836,NC_001542.1,1,100,1
ERR1210838,NC_001542.1,1,100,1
ERR1210841,NC_001542.1,1,100,1
ERR1210846,NC_001542.1,1,100,1
ERR1210856,NC_001542.1,2,100,3
DRR054574,NC_001542.1,2,83,1
ERR1855022,NC_001542.1,2,83,2
ERR1539452,NC_001542.1,1,97,1
DRR055053,NC_001542.1,7,83,48
DRR055069,NC_001542.1,2,83,2
ERR2040968,NC_001542.1,1,100,1
ERR1870496,NC_001542.1,1,100,1
ERR1870497,NC_001542.1,1,97,2
ERR2000604,NC_001542.1,1,100,2
ERR1815669,NC_001542.1,3,96,3
ERR2222773,NC_001542.1,1,96,1
ERR2224048,NC_001542.1,1,95,1
ERR1137930,NC_001542.1,1,98,1
ERR1137931,NC_001542.1,1,100,1
SRR5479299,NC_001542.1,1,95,1
SRR5479310,NC_001542.1,4,93,3
ERR1712106,NC_001542.1,1,93,2
ERR1137933,NC_001542.1,1,98,1
ERR162221,NC_001542.1,1,100,1
ERR1137937,NC_001542.1,7,99,16
ERR1726528,NC_001542.1,1,100,1
ERR2040130,NC_001542.1,1,100,1
ERR1725803,NC_001542.1,4,100,4
ERR1443004,NC_001542.1,1,90,1
ERR1137938,NC_001542.1,1,100,1
ERR1137939,NC_001542.1,1,100,1
ERR1137940,NC_001542.1,2,98,2
DRR001814,NC_001542.1,1,90,1
ERR1137942,NC_001542.1,1,100,2
ERR1137943,NC_001542.1,1,98,1
ERR1137944,NC_001542.1,1,100,1
ERR1990104,NC_001542.1,1,100,6
ERR2014340,NC_001542.1,1,100,1
ERR1137945,NC_001542.1,1,98,1
DRR001818,NC_001542.1,1,96,1
ERR1719209,NC_001542.1,2,82,2
ERR1110294,NC_001542.1,2,99,3
ERR1110295,NC_001542.1,3,98,4
ERR1110296,NC_001542.1,11,99,26
ERR1137949,NC_001542.1,1,100,2
ERR1137950,NC_001542.1,1,100,1
ERR1137953,NC_001542.1,1,97,2
ERR1110297,NC_001542.1,1,100,1
ERR1110300,NC_001542.1,1,94,2
ERR1137961,NC_001542.1,3,99,6
ERR1110301,NC_001542.1,1,97,2
ERR1719229,NC_001542.1,1,100,1
ERR2000749,NC_001542.1,1,100,1
ERR2000751,NC_001542.1,1,98,2
ERR2000752,NC_001542.1,1,100,2
ERR2309103,NC_001542.1,1,95,2
ERR1726551,NC_001542.1,1,100,1
ERR1110303,NC_001542.1,1,98,2
ERR1110304,NC_001542.1,1,90,2
ERR1712148,NC_001542.1,1,97,2
ERR1137964,NC_001542.1,1,99,2
ERR1110305,NC_001542.1,1,97,1
ERR1137965,NC_001542.1,2,100,2
ERR1110306,NC_001542.1,1,95,2
ERR1110307,NC_001542.1,2,98,2
ERR1137968,NC_001542.1,1,100,1
ERR2461451,NC_001542.1,1,100,2
ERR1137969,NC_001542.1,1,100,1
ERR2275082,NC_001542.1,2,86,2
ERR1110308,NC_001542.1,1,100,2
ERR1110310,NC_001542.1,2,99,2
ERR1137972,NC_001542.1,2,99,2
ERR1712156,NC_001542.1,1,89,2
ERR086305,NC_001542.1,1,100,1
ERR2000793,NC_001542.1,1,100,2
ERR1137974,NC_001542.1,6,99,16
ERR1719254,NC_001542.1,1,100,1
ERR1137976,NC_001542.1,1,98,1
ERR1110316,NC_001542.1,3,100,7
ERR202911,NC_001542.1,1,98,1
ERR1110317,NC_001542.1,4,99,6
ERR2040508,NC_001542.1,1,100,2
ERR1137981,NC_001542.1,2,98,2
ERR2596904,NC_001542.1,1,87,1
ERR2000838,NC_001542.1,1,100,2
ERR1137982,NC_001542.1,4,99,5
ERR1110320,NC_001542.1,1,98,2
ERR2596913,NC_001542.1,1,90,1
ERR1137984,NC_001542.1,10,99,28
ERR2681854,NC_001542.1,1,97,1
ERR1137985,NC_001542.1,4,99,6
ERR1712185,NC_001542.1,1,94,2
ERR1137988,NC_001542.1,1,91,1
ERR2572915,NC_001542.1,1,100,2
ERR1992815,NC_001542.1,1,100,1
ERR1992816,NC_001542.1,1,100,1
ERR1137989,NC_001542.1,3,97,4
ERR1719278,NC_001542.1,1,93,2
ERR1712190,NC_001542.1,1,94,2
ERR1992819,NC_001542.1,1,100,1
ERR2944290,NC_001542.1,2,87,1
ERR1137991,NC_001542.1,1,99,2
ERR2991059,NC_001542.1,1,100,4
