run_id,sequence_accession,score,percent_identity,n_reads
DRR118309,NC_001352.1,2,86,2
DRR118314,NC_001352.1,1,90,2
ERR1075423,NC_001352.1,1,100,2
DRR151110,NC_001352.1,1,97,1
ERR1100167,NC_001352.1,63,99,182
ERR1100196,NC_001352.1,1,98,2
ERR1022499,NC_001352.1,1,98,1
DRR118370,NC_001352.1,2,93,2
DRR191195,NC_001352.1,1,100,1
DRR060387,NC_001352.1,1,96,1
DRR093044,NC_001352.1,1,100,2
DRR091580,NC_001352.1,1,97,1
ERR1046558,NC_001352.1,1,97,1
DRR191207,NC_001352.1,1,100,1
DRR151821,NC_001352.1,1,94,1
DRR204808,NC_001352.1,1,99,1
DRR147448,NC_001352.1,1,100,1
DRR051357,NC_001352.1,1,100,1
DRR079294,NC_001352.1,1,100,1
DRR013858,NC_001352.1,1,90,1
DRR000751,NC_001352.1,1,100,1
DRR079299,NC_001352.1,1,99,1
DRR186521,NC_001352.1,1,100,1
DRR101607,NC_001352.1,1,93,1
DRR093572,NC_001352.1,1,93,1
ERR1297801,NC_001352.1,1,96,1
ERR1332596,NC_001352.1,1,89,2
DRR093574,NC_001352.1,1,90,1
ERR1227663,NC_001352.1,1,94,2
DRR061909,NC_001352.1,1,100,1
DRR031689,NC_001352.1,1,100,1
ERR1332599,NC_001352.1,3,87,4
ERR1069817,NC_001352.1,1,97,1
ERR1332600,NC_001352.1,3,89,6
ERR1361085,NC_001352.1,1,93,1
ERR1361089,NC_001352.1,1,100,1
ERR1361090,NC_001352.1,1,94,2
ERR1332602,NC_001352.1,3,86,4
DRR031697,NC_001352.1,1,100,1
ERR1099850,NC_001352.1,2,99,4
ERR1163139,NC_001352.1,2,86,1
DRR031698,NC_001352.1,1,100,1
ERR1361099,NC_001352.1,4,100,11
ERR1332603,NC_001352.1,2,85,2
DRR028861,NC_001352.1,1,100,1
ERR1099980,NC_001352.1,1,100,2
ERR1099982,NC_001352.1,70,99,206
ERR1332606,NC_001352.1,2,87,1
ERR1140526,NC_001352.1,1,99,2
ERR1100001,NC_001352.1,3,100,4
ERR117362,NC_001352.1,1,96,1
ERR1332613,NC_001352.1,2,94,4
ERR1100126,NC_001352.1,1,97,2
ERR1100136,NC_001352.1,1,100,2
DRR083239,NC_001352.1,8,95,18
ERR1198921,NC_001352.1,3,92,6
ERR1108350,NC_001352.1,2,100,2
ERR1229144,NC_001352.1,1,95,2
ERR1332632,NC_001352.1,1,90,4
ERR1332636,NC_001352.1,7,89,9
ERR1354090,NC_001352.1,1,97,2
ERR1149389,NC_001352.1,1,96,1
ERR1034348,NC_001352.1,1,92,2
ERR1363376,NC_001352.1,1,97,1
ERR1034350,NC_001352.1,1,97,1
DRR001151,NC_001352.1,1,93,1
ERR1034355,NC_001352.1,1,90,1
ERR1544459,NC_001352.1,1,97,1
ERR1156949,NC_001352.1,1,93,1
ERR1514429,NC_001352.1,1,88,2
ERR1205511,NC_001352.1,1,95,2
ERR1346826,NC_001352.1,1,100,2
ERR1525441,NC_001352.1,2,85,2
ERR1124623,NC_001352.1,1,100,6
ERR1124625,NC_001352.1,2,98,8
DRR168252,NC_001352.1,1,94,1
DRR168265,NC_001352.1,1,94,1
DRR168266,NC_001352.1,5,94,4
ERR1124737,NC_001352.1,14,99,114
DRR168267,NC_001352.1,17,93,23
ERR1518629,NC_001352.1,1,95,2
DRR168268,NC_001352.1,4,93,3
ERR1525651,NC_001352.1,2,87,2
ERR1525677,NC_001352.1,1,90,2
DRR168270,NC_001352.1,3,91,2
DRR168272,NC_001352.1,1,92,1
ERR1525872,NC_001352.1,7,100,14
ERR1377139,NC_001352.1,1,99,1
DRR168273,NC_001352.1,1,96,1
DRR168274,NC_001352.1,100,93,4393
DRR168275,NC_001352.1,11,94,10
DRR168276,NC_001352.1,6,94,6
DRR168278,NC_001352.1,4,93,4
DRR168279,NC_001352.1,4,91,3
DRR168280,NC_001352.1,1,93,1
ERR1526094,NC_001352.1,3,99,4
ERR1330600,NC_001352.1,1,100,2
DRR168283,NC_001352.1,1,100,1
ERR1596909,NC_001352.1,2,97,4
ERR1695792,NC_001352.1,5,95,16
ERR1526254,NC_001352.1,2,87,2
ERR1779288,NC_001352.1,2,82,1
ERR1743473,NC_001352.1,1,94,1
ERR1204412,NC_001352.1,1,97,1
ERR1526851,NC_001352.1,6,99,12
ERR1526891,NC_001352.1,1,100,2
ERR1629983,NC_001352.1,1,94,1
ERR1518756,NC_001352.1,2,98,2
ERR1912175,NC_001352.1,2,85,2
ERR1826961,NC_001352.1,2,85,1
ERR1981081,NC_001352.1,13,92,28
ERR1939168,NC_001352.1,13,92,16
ERR1949295,NC_001352.1,1,98,1
ERR1825812,NC_001352.1,2,100,2
ERR034495,NC_001352.1,1,96,1
ERR2060756,NC_001352.1,14,94,118
ERR2060799,NC_001352.1,5,93,14
ERR2060811,NC_001352.1,1,95,1
ERR2060879,NC_001352.1,1,92,2
ERR2060958,NC_001352.1,20,93,64
ERR2060972,NC_001352.1,12,90,94
ERR1944687,NC_001352.1,1,96,2
ERR2060995,NC_001352.1,4,94,8
ERR2061021,NC_001352.1,1,94,2
ERR035479,NC_001352.1,2,97,2
ERR1632189,NC_001352.1,2,99,3
ERR1632193,NC_001352.1,1,100,2
ERR1452403,NC_001352.1,1,97,2
ERR1452404,NC_001352.1,1,100,1
ERR1868851,NC_001352.1,4,98,8
ERR2061828,NC_001352.1,1,97,1
ERR2166951,NC_001352.1,1,94,1
ERR2061832,NC_001352.1,1,100,1
DRR055186,NC_001352.1,1,92,1
ERR1146951,NC_001352.1,1,94,1
ERR037308,NC_001352.1,1,92,1
ERR2061839,NC_001352.1,1,96,1
