run_id,sequence_accession,score,percent_identity,n_reads
DRR048307,NC_004204.1,1,100,1
ERR1912905,NC_004204.1,1,97,1
ERR1988004,NC_004204.1,1,97,1
ERR1725803,NC_004204.1,2,99,2
ERR1110296,NC_004204.1,1,98,1
ERR2321879,NC_004204.1,1,100,1
ERR1110307,NC_004204.1,2,98,2
ERR1137974,NC_004204.1,1,98,1
ERR2587641,NC_004204.1,2,87,1
ERR1726655,NC_004204.1,1,100,1
ERR1726661,NC_004204.1,1,100,2
ERR969462,NC_004204.1,2,97,2
ERR969489,NC_004204.1,1,100,1
SRR10189511,NC_004204.1,1,100,1
ERR969491,NC_004204.1,1,100,1
ERR969498,NC_004204.1,3,99,7
ERR969503,NC_004204.1,1,98,1
ERR969508,NC_004204.1,2,97,2
SRR10153189,NC_004204.1,1,100,3
SRR10353961,NC_004204.1,1,100,2
SRR10079439,NC_004204.1,1,100,1
SRR10764964,NC_004204.1,1,100,1
SRR10502884,NC_004204.1,2,94,2
SRR11113478,NC_004204.1,1,100,1
SRR11282023,NC_004204.1,1,100,1
SRR11349587,NC_004204.1,2,100,2
SRR10545143,NC_004204.1,1,100,2
SRR11742292,NC_004204.1,1,100,1
SRR11742294,NC_004204.1,1,100,3
SRR11794984,NC_004204.1,1,100,2
SRR11928513,NC_004204.1,72,92,1931
SRR10874129,NC_004204.1,1,97,1
SRR11393384,NC_004204.1,1,100,1
SRR11365058,NC_004204.1,1,100,1
SRR11393435,NC_004204.1,1,100,1
SRR1193580,NC_004204.1,1,91,1
SRR11561886,NC_004204.1,1,100,1
ERR1137568,NC_004204.1,2,99,2
SRR11347099,NC_004204.1,2,83,1
SRR1300219,NC_004204.1,1,97,1
SRR2178967,NC_004204.1,1,91,1
SRR1695473,NC_004204.1,1,100,1
SRR1265036,NC_004204.1,1,88,1
SRR2039727,NC_004204.1,1,96,1
SRR2054149,NC_004204.1,2,82,1
ERR1137698,NC_004204.1,1,100,1
SRR3095828,NC_004204.1,1,91,1
SRR2029384,NC_004204.1,8,90,23
SRR2029386,NC_004204.1,7,90,16
SRR2924174,NC_004204.1,1,97,1
SRR1502752,NC_004204.1,1,94,1
ERR1136754,NC_004204.1,2,93,2
ERR1136756,NC_004204.1,2,96,4
SRR3400834,NC_004204.1,5,87,6
SRR3400838,NC_004204.1,5,90,9
SRR3400839,NC_004204.1,4,90,5
SRR3400840,NC_004204.1,1,91,4
SRR3401072,NC_004204.1,56,90,20078
SRR3401144,NC_004204.1,3,93,3
SRR2989655,NC_004204.1,2,80,1
SRR3401357,NC_004204.1,1,95,1
SRR3628743,NC_004204.1,1,94,1
SRR2353164,NC_004204.1,1,96,1
SRR2954819,NC_004204.1,1,100,1
SRR3140992,NC_004204.1,1,100,1
SRR2033420,NC_004204.1,1,94,1
SRR3665682,NC_004204.1,1,91,1
SRR1737045,NC_004204.1,1,97,1
SRR3136984,NC_004204.1,2,84,1
SRR5195144,NC_004204.1,8,91,9
SRR5195146,NC_004204.1,6,89,6
SRR3708811,NC_004204.1,1,100,1
SRR5195148,NC_004204.1,3,91,3
SRR5058366,NC_004204.1,2,80,1
SRR3328245,NC_004204.1,1,91,1
SRR4414000,NC_004204.1,1,93,1
SRR5195109,NC_004204.1,7,90,9
SRR5195115,NC_004204.1,9,88,8
SRR5062105,NC_004204.1,2,87,1
SRR514965,NC_004204.1,1,100,1
SRR514966,NC_004204.1,1,100,1
SRR514968,NC_004204.1,1,100,1
SRR4027180,NC_004204.1,2,82,1
SRR4027193,NC_004204.1,1,100,1
SRR5195138,NC_004204.1,1,95,4
SRR5839345,NC_004204.1,16,87,293
SRR5839346,NC_004204.1,9,89,39
SRR5839349,NC_004204.1,7,88,43
SRR5839362,NC_004204.1,1,98,2
SRR5839363,NC_004204.1,3,89,3
SRR5839364,NC_004204.1,1,88,2
SRR5839377,NC_004204.1,7,88,16
SRR5839378,NC_004204.1,1,98,2
SRR5396637,NC_004204.1,1,96,1
SRR5749612,NC_004204.1,1,100,1
SRR5470156,NC_004204.1,1,100,3
SRR5470228,NC_004204.1,1,100,2
SRR627635,NC_004204.1,2,85,1
SRR611182,NC_004204.1,1,97,1
SRR571727,NC_004204.1,1,96,1
SRR5962018,NC_004204.1,1,100,1
SRR5490223,NC_004204.1,1,90,1
SRR6026683,NC_004204.1,2,77,1
SRR6422610,NC_004204.1,1,97,1
SRR6835861,NC_004204.1,1,97,1
SRR6994607,NC_004204.1,8,89,30
SRR7517655,NC_004204.1,1,100,1
SRR726319,NC_004204.1,1,93,1
SRR768573,NC_004204.1,1,100,1
SRR7089188,NC_004204.1,1,100,3
SRR7726334,NC_004204.1,1,100,1
SRR7741261,NC_004204.1,1,100,1
SRR7896999,NC_004204.1,1,100,1
SRR7904225,NC_004204.1,1,100,1
SRR8486216,NC_004204.1,1,100,1
SRR8280397,NC_004204.1,1,96,1
SRR8180518,NC_004204.1,1,100,1
SRR8002615,NC_004204.1,1,96,1
SRR835200,NC_004204.1,1,100,1
SRR8447198,NC_004204.1,1,94,1
SRR871527,NC_004204.1,2,77,1
SRR903275,NC_004204.1,1,93,1
SRR9170686,NC_004204.1,1,88,1
SRR8754581,NC_004204.1,1,100,1
SRR8675020,NC_004204.1,1,100,1
SRR8835602,NC_004204.1,1,97,1
SRR9910769,NC_004204.1,1,100,1
SRR9328522,NC_004204.1,1,100,2
SRR9841444,NC_004204.1,1,100,6
SRR9899958,NC_004204.1,1,100,1
SRR958170,NC_004204.1,1,100,1
