run_id,sequence_accession,score,percent_identity,n_reads
DRR111557,NC_001538.1,1,88,4
DRR099207,NC_001538.1,1,88,2
DRR039906,NC_001538.1,1,91,1
DRR075385,NC_001538.1,1,100,1
ERR1101100,NC_001538.1,2,82,2
DRR111559,NC_001538.1,1,88,4
DRR111561,NC_001538.1,2,80,2
DRR013819,NC_001538.1,1,88,1
DRR075397,NC_001538.1,1,100,1
DRR106448,NC_001538.1,5,94,24
DRR106449,NC_001538.1,5,91,12
DRR106450,NC_001538.1,5,92,30
DRR106451,NC_001538.1,1,91,2
DRR106453,NC_001538.1,1,90,2
DRR106454,NC_001538.1,5,93,20
DRR106455,NC_001538.1,1,95,6
DRR106456,NC_001538.1,5,92,12
DRR106457,NC_001538.1,1,91,4
DRR106459,NC_001538.1,1,91,4
DRR106463,NC_001538.1,1,91,2
DRR106464,NC_001538.1,1,97,2
DRR106465,NC_001538.1,5,92,8
DRR106466,NC_001538.1,5,93,20
DRR106467,NC_001538.1,5,93,16
DRR106468,NC_001538.1,5,94,20
DRR106469,NC_001538.1,5,92,26
DRR106470,NC_001538.1,5,93,26
DRR106471,NC_001538.1,5,93,14
DRR106472,NC_001538.1,5,93,20
DRR106473,NC_001538.1,5,92,12
DRR106474,NC_001538.1,5,92,14
DRR106475,NC_001538.1,5,93,10
DRR106476,NC_001538.1,5,91,20
DRR106477,NC_001538.1,5,93,16
DRR106478,NC_001538.1,5,91,10
DRR106479,NC_001538.1,5,92,16
DRR106480,NC_001538.1,5,94,12
DRR106481,NC_001538.1,1,94,6
DRR106482,NC_001538.1,5,94,18
DRR106483,NC_001538.1,5,94,10
DRR204908,NC_001538.1,1,97,1
DRR221335,NC_001538.1,1,100,2
DRR221336,NC_001538.1,1,100,1
DRR221342,NC_001538.1,1,100,3
DRR221343,NC_001538.1,1,100,2
DRR061042,NC_001538.1,1,93,2
DRR061043,NC_001538.1,5,93,10
DRR089563,NC_001538.1,1,100,1
DRR075492,NC_001538.1,1,100,1
DRR186479,NC_001538.1,1,90,2
DRR053764,NC_001538.1,1,100,1
ERR1173212,NC_001538.1,1,100,2
ERR1361014,NC_001538.1,1,92,1
ERR1341873,NC_001538.1,5,95,4
ERR1173239,NC_001538.1,1,100,2
ERR1173253,NC_001538.1,1,100,1
ERR1332594,NC_001538.1,2,98,2
ERR1361039,NC_001538.1,1,92,1
DRR093572,NC_001538.1,1,100,1
ERR1096419,NC_001538.1,1,97,1
DRR093575,NC_001538.1,1,93,1
ERR1332602,NC_001538.1,1,96,2
DRR031697,NC_001538.1,1,96,1
ERR1041190,NC_001538.1,1,94,1
ERR1361113,NC_001538.1,1,100,1
ERR1198915,NC_001538.1,100,94,603
DRR031700,NC_001538.1,1,100,1
ERR1275014,NC_001538.1,1,89,2
ERR1172729,NC_001538.1,1,100,1
DRR168604,NC_001538.1,1,96,2
ERR1198916,NC_001538.1,3,97,12
ERR1275032,NC_001538.1,1,90,2
ERR1198917,NC_001538.1,23,98,64
ERR1198919,NC_001538.1,2,98,8
ERR1172788,NC_001538.1,1,100,1
ERR1147449,NC_001538.1,1,97,2
ERR1147414,NC_001538.1,1,100,1
ERR1147436,NC_001538.1,1,100,2
ERR1147437,NC_001538.1,1,100,1
ERR1147438,NC_001538.1,1,97,1
ERR1147440,NC_001538.1,1,100,1
ERR1147445,NC_001538.1,1,100,5
ERR1147447,NC_001538.1,1,100,2
ERR1172803,NC_001538.1,1,97,1
ERR1147469,NC_001538.1,1,100,1
ERR1147484,NC_001538.1,1,97,1
ERR1224344,NC_001538.1,1,99,2
ERR1275064,NC_001538.1,1,90,2
ERR1147494,NC_001538.1,1,100,1
