run_id,sequence_accession,score,percent_identity,n_reads
DRR071072,NC_006309.2,1,100,2
DRR092897,NC_006309.2,1,96,1
ERR1039766,NC_006309.2,2,86,1
ERR146943,NC_006309.2,1,88,1
ERR1352928,NC_006309.2,1,100,1
ERR1661349,NC_006309.2,1,98,2
ERR1749787,NC_006309.2,1,98,1
ERR1749789,NC_006309.2,10,96,18
DRR023530,NC_006309.2,2,77,1
ERR2017825,NC_006309.2,1,100,1
ERR2017840,NC_006309.2,1,100,1
ERR267980,NC_006309.2,1,93,1
ERR1712160,NC_006309.2,1,100,2
ERR1137984,NC_006309.2,1,100,2
ERR2752153,NC_006309.2,1,100,1
ERR2205801,NC_006309.2,1,100,1
ERR2949958,NC_006309.2,1,100,3
ERR2949962,NC_006309.2,1,100,1
ERR2949964,NC_006309.2,1,100,1
ERR2949965,NC_006309.2,1,100,1
ERR2686261,NC_006309.2,1,97,1
ERR2635198,NC_006309.2,1,97,2
ERR2635200,NC_006309.2,1,93,2
ERR3245384,NC_006309.2,1,100,1
ERR3180230,NC_006309.2,41,97,126
ERR3764362,NC_006309.2,1,100,2
ERR2896713,NC_006309.2,2,85,1
ERR348369,NC_006309.2,1,91,1
ERR1711957,NC_006309.2,1,100,1
ERR965630,NC_006309.2,2,76,1
ERR498282,NC_006309.2,1,97,1
ERR424889,NC_006309.2,1,91,1
ERR1712020,NC_006309.2,1,100,1
ERR968690,NC_006309.2,1,96,1
ERR659783,NC_006309.2,1,97,1
ERR1726726,NC_006309.2,1,100,1
ERR969489,NC_006309.2,1,100,1
ERR969490,NC_006309.2,1,100,2
ERR3586952,NC_006309.2,4,100,10
ERR969497,NC_006309.2,1,100,1
SRR10216383,NC_006309.2,1,96,1
SRR061920,NC_006309.2,2,85,1
SRR019184,NC_006309.2,1,100,1
SRR10144991,NC_006309.2,1,100,1
SRR10144992,NC_006309.2,1,100,3
SRR10317143,NC_006309.2,1,97,1
ERR675358,NC_006309.2,1,100,1
SRR1006166,NC_006309.2,1,100,1
ERR868376,NC_006309.2,1,100,1
SRR1057484,NC_006309.2,1,100,1
SRR10760893,NC_006309.2,1,97,1
SRR10904469,NC_006309.2,9,95,9
SRR10904474,NC_006309.2,14,97,18
SRR10961725,NC_006309.2,1,100,2
SRR10432952,NC_006309.2,1,91,1
SRR10640921,NC_006309.2,1,100,1
SRR032340,NC_006309.2,1,100,1
ERR653515,NC_006309.2,1,89,1
ERR690506,NC_006309.2,2,98,2
ERR690508,NC_006309.2,1,96,2
SRR11197596,NC_006309.2,2,82,1
SRR11219624,NC_006309.2,1,100,1
ERR690528,NC_006309.2,2,97,2
SRR11583992,NC_006309.2,1,100,1
SRR11393327,NC_006309.2,1,100,1
SRR10775626,NC_006309.2,1,94,1
SRR11933406,NC_006309.2,1,96,1
ERR1726901,NC_006309.2,1,100,1
SRR11215707,NC_006309.2,1,100,4
SRR11933434,NC_006309.2,1,96,2
SRR11459905,NC_006309.2,1,100,1
SRR11933478,NC_006309.2,1,96,1
SRR11933484,NC_006309.2,1,96,2
SRR11932835,NC_006309.2,1,98,3
ERR3180144,NC_006309.2,39,96,134
SRR112690,NC_006309.2,1,100,1
SRR1765203,NC_006309.2,1,88,1
SRR1698241,NC_006309.2,1,100,1
SRR1548368,NC_006309.2,1,97,1
SRR11933005,NC_006309.2,1,96,1
SRR11933011,NC_006309.2,1,96,3
SRR1635372,NC_006309.2,1,100,1
SRR2042509,NC_006309.2,1,100,1
SRR1569166,NC_006309.2,1,94,1
SRR1573515,NC_006309.2,2,78,1
SRR1811507,NC_006309.2,1,93,1
SRR2042639,NC_006309.2,1,96,1
SRR2053290,NC_006309.2,1,100,1
SRR11933149,NC_006309.2,1,96,2
SRR1552891,NC_006309.2,1,100,1
SRR2010685,NC_006309.2,21,97,36
SRR1508438,NC_006309.2,1,97,1
SRR2058088,NC_006309.2,2,82,1
SRR1518389,NC_006309.2,2,81,1
SRR2436255,NC_006309.2,1,91,1
SRR11933239,NC_006309.2,1,96,1
SRR11933241,NC_006309.2,1,96,2
SRR1557112,NC_006309.2,1,93,1
SRR1383377,NC_006309.2,9,97,8
SRR1557114,NC_006309.2,1,93,1
SRR1812702,NC_006309.2,1,92,1
SRR1664680,NC_006309.2,1,97,1
SRR11933288,NC_006309.2,1,96,1
SRR2063860,NC_006309.2,1,91,1
