run_id,sequence_accession,score,percent_identity,n_reads
ERR1855211,NC_006306.2,2,81,1
ERR1749786,NC_006306.2,1,97,1
ERR1749787,NC_006306.2,4,99,5
ERR1749789,NC_006306.2,13,97,46
ERR1749790,NC_006306.2,1,93,1
ERR1110300,NC_006306.2,3,91,2
ERR1110317,NC_006306.2,2,98,2
DRR030362,NC_006306.2,1,97,1
ERR2635199,NC_006306.2,2,96,4
ERR2939207,NC_006306.2,1,92,1
DRR002621,NC_006306.2,1,91,5
ERR3089088,NC_006306.2,1,100,1
DRR002622,NC_006306.2,1,96,1
DRR002627,NC_006306.2,1,96,2
DRR002628,NC_006306.2,1,92,3
ERR3180230,NC_006306.2,17,98,40
ERR969462,NC_006306.2,1,100,1
ERR969489,NC_006306.2,1,95,1
SRR10023639,NC_006306.2,2,99,2
SRR10333677,NC_006306.2,1,89,1
ERR969508,NC_006306.2,1,97,1
SRR10333718,NC_006306.2,1,92,1
SRR10063048,NC_006306.2,1,97,1
DRR006474,NC_006306.2,1,100,1
SRR10545407,NC_006306.2,1,100,1
SRR10333913,NC_006306.2,1,90,1
SRR10904469,NC_006306.2,19,97,34
SRR10904474,NC_006306.2,18,97,33
SRR10668443,NC_006306.2,1,100,1
SRR10668444,NC_006306.2,1,100,1
SRR10668445,NC_006306.2,1,100,1
SRR10668447,NC_006306.2,1,100,1
SRR10668449,NC_006306.2,1,100,1
SRR10668448,NC_006306.2,1,100,2
ERR653486,NC_006306.2,1,91,1
SRR10333616,NC_006306.2,1,90,1
SRR10333620,NC_006306.2,1,89,1
ERR653542,NC_006306.2,1,91,1
SRR10211695,NC_006306.2,1,90,3
SRR10211697,NC_006306.2,1,90,1
ERR653599,NC_006306.2,1,91,1
ERR593559,NC_006306.2,1,91,1
SRR10039167,NC_006306.2,2,97,10
SRR1199255,NC_006306.2,1,90,1
ERR653797,NC_006306.2,1,91,1
SRR1263009,NC_006306.2,2,83,1
SRR11607581,NC_006306.2,1,100,1
ERR3180144,NC_006306.2,15,98,36
DRR013406,NC_006306.2,1,90,1
DRR013407,NC_006306.2,1,93,1
SRR11540947,NC_006306.2,1,100,2
SRR11540948,NC_006306.2,1,100,4
SRR11540949,NC_006306.2,1,100,3
SRR11540950,NC_006306.2,1,100,2
SRR2086222,NC_006306.2,1,93,1
SRR1695854,NC_006306.2,1,100,1
SRR2010685,NC_006306.2,19,98,40
SRR1383377,NC_006306.2,12,98,13
SRR3214343,NC_006306.2,1,90,1
SRR2029745,NC_006306.2,1,94,1
SRR2406478,NC_006306.2,2,83,1
SRR2980262,NC_006306.2,16,98,24
SRR2980263,NC_006306.2,13,98,28
SRR2980274,NC_006306.2,18,98,36
SRR2980275,NC_006306.2,11,98,30
SRR3617945,NC_006306.2,1,94,1
SRR3586531,NC_006306.2,1,94,1
SRR2138046,NC_006306.2,3,99,3
SRR2138047,NC_006306.2,1,100,2
SRR2138065,NC_006306.2,1,97,1
SRR2986055,NC_006306.2,2,78,3
SRR2138078,NC_006306.2,1,100,1
SRR3496350,NC_006306.2,2,87,1
SRR4292109,NC_006306.2,1,94,1
SRR1658374,NC_006306.2,1,91,1
SRR350718,NC_006306.2,2,82,1
SRR3724631,NC_006306.2,2,99,2
SRR4733498,NC_006306.2,2,99,10
SRR5250854,NC_006306.2,1,94,1
SRR5121169,NC_006306.2,2,87,1
SRR5714440,NC_006306.2,2,81,2
SRR6221903,NC_006306.2,1,94,1
SRR640267,NC_006306.2,1,96,1
SRR6881587,NC_006306.2,1,91,1
SRR6881588,NC_006306.2,1,91,3
SRR6881590,NC_006306.2,1,91,1
SRR6937788,NC_006306.2,2,98,4
SRR6937813,NC_006306.2,2,97,14
SRR7011737,NC_006306.2,1,96,1
SRR7011738,NC_006306.2,2,97,2
SRR7011759,NC_006306.2,1,98,1
SRR7011768,NC_006306.2,1,100,1
SRR7011769,NC_006306.2,1,98,1
SRR7252573,NC_006306.2,1,100,1
SRR7293770,NC_006306.2,2,85,1
SRR7061448,NC_006306.2,1,96,1
SRR7002225,NC_006306.2,95,98,12222
SRR7002244,NC_006306.2,3,97,4
SRR6830270,NC_006306.2,1,96,1
SRR7658705,NC_006306.2,4,98,10
SRR7658708,NC_006306.2,2,99,2
SRR7658717,NC_006306.2,2,97,2
SRR7658726,NC_006306.2,40,98,121
SRR7658727,NC_006306.2,19,98,32
SRR7658728,NC_006306.2,68,98,208
SRR7658729,NC_006306.2,31,97,86
SRR7658730,NC_006306.2,16,98,34
SRR7658731,NC_006306.2,11,98,14
SRR7658732,NC_006306.2,82,98,287
SRR7658734,NC_006306.2,14,97,30
SRR7658735,NC_006306.2,25,98,86
SRR7658736,NC_006306.2,3,99,4
SRR7658737,NC_006306.2,2,97,2
SRR8066855,NC_006306.2,1,100,1
SRR8543471,NC_006306.2,1,97,2
SRR7896453,NC_006306.2,1,98,1
SRR8322173,NC_006306.2,21,97,58
SRR8322177,NC_006306.2,46,97,174
SRR8954553,NC_006306.2,1,94,1
SRR8892182,NC_006306.2,1,96,1
SRR836411,NC_006306.2,1,91,1
SRR8482519,NC_006306.2,1,100,1
SRR9298825,NC_006306.2,1,89,1
SRR9844018,NC_006306.2,28,97,85
SRR9967738,NC_006306.2,95,96,1432
SRR9730139,NC_006306.2,1,96,1
SRR9909365,NC_006306.2,1,100,2
SRR8615435,NC_006306.2,1,89,1
