run_id,sequence_accession,score,percent_identity,n_reads
DRR098285,NC_005776.1,1,100,1
DRR092897,NC_005776.1,1,100,2
DRR092900,NC_005776.1,1,100,1
DRR086514,NC_005776.1,1,100,5
DRR086515,NC_005776.1,1,100,4
DRR086516,NC_005776.1,1,100,5
DRR086517,NC_005776.1,1,100,2
DRR092906,NC_005776.1,1,100,1
DRR086518,NC_005776.1,1,100,7
DRR086519,NC_005776.1,1,100,6
DRR086520,NC_005776.1,4,100,10
DRR092909,NC_005776.1,1,100,2
DRR086521,NC_005776.1,1,100,6
DRR076766,NC_005776.1,1,100,1
DRR092919,NC_005776.1,1,100,1
DRR028834,NC_005776.1,1,100,1
DRR028835,NC_005776.1,1,100,1
DRR028836,NC_005776.1,1,100,1
DRR028837,NC_005776.1,1,100,3
DRR051060,NC_005776.1,1,92,1
DRR028838,NC_005776.1,1,100,2
DRR075486,NC_005776.1,1,100,1
DRR028840,NC_005776.1,1,100,2
DRR028841,NC_005776.1,1,100,1
DRR027565,NC_005776.1,1,100,2
DRR027567,NC_005776.1,1,100,2
DRR027569,NC_005776.1,1,100,1
DRR028849,NC_005776.1,1,100,2
ERR1250829,NC_005776.1,1,100,1
DRR028854,NC_005776.1,1,100,2
DRR031692,NC_005776.1,1,100,2
DRR031693,NC_005776.1,1,100,1
DRR028855,NC_005776.1,1,100,1
DRR031695,NC_005776.1,1,100,2
DRR028856,NC_005776.1,1,100,1
DRR028858,NC_005776.1,1,100,3
DRR102533,NC_005776.1,1,100,1
DRR031697,NC_005776.1,1,100,4
DRR028860,NC_005776.1,1,100,2
DRR031699,NC_005776.1,1,100,1
DRR028862,NC_005776.1,1,100,1
DRR031700,NC_005776.1,1,100,1
DRR013949,NC_005776.1,1,96,1
DRR031701,NC_005776.1,1,100,1
DRR089885,NC_005776.1,1,100,1
DRR089887,NC_005776.1,1,100,5
DRR089892,NC_005776.1,1,100,2
DRR089894,NC_005776.1,1,100,4
DRR089896,NC_005776.1,1,100,2
DRR001364,NC_005776.1,1,94,1
DRR001365,NC_005776.1,1,93,1
ERR1518713,NC_005776.1,1,94,1
ERR1920892,NC_005776.1,1,100,1
ERR1920897,NC_005776.1,1,100,2
ERR1910479,NC_005776.1,1,100,2
ERR1910482,NC_005776.1,1,100,1
ERR1910485,NC_005776.1,1,100,1
ERR032071,NC_005776.1,1,93,1
ERR032072,NC_005776.1,1,93,1
ERR2003410,NC_005776.1,1,100,2
ERR2003423,NC_005776.1,1,100,7
ERR2003424,NC_005776.1,1,100,4
ERR2003425,NC_005776.1,1,100,1
ERR2003428,NC_005776.1,1,100,2
ERR2003431,NC_005776.1,1,100,5
ERR2003440,NC_005776.1,1,100,5
ERR2003441,NC_005776.1,1,100,1
ERR2044816,NC_005776.1,1,96,1
ERR1472827,NC_005776.1,2,85,1
ERR1955195,NC_005776.1,1,94,1
ERR2098395,NC_005776.1,1,100,2
ERR2762969,NC_005776.1,1,97,1
DRR001890,NC_005776.1,1,100,1
ERR2539130,NC_005776.1,1,89,1
ERR1726547,NC_005776.1,1,100,7
ERR2585234,NC_005776.1,1,100,1
DRR034254,NC_005776.1,1,100,6
DRR034256,NC_005776.1,1,100,2
DRR034276,NC_005776.1,1,100,4
DRR034309,NC_005776.1,1,100,1
DRR034314,NC_005776.1,1,100,1
DRR034324,NC_005776.1,1,100,1
DRR001917,NC_005776.1,1,89,2
DRR029951,NC_005776.1,3,91,2
DRR001920,NC_005776.1,1,89,1
DRR001925,NC_005776.1,1,91,1
DRR029953,NC_005776.1,1,96,1
ERR1712172,NC_005776.1,1,100,1
ERR2816237,NC_005776.1,1,94,1
ERR2231332,NC_005776.1,1,100,2
ERR2231333,NC_005776.1,1,100,1
ERR2949955,NC_005776.1,1,100,1
ERR2953234,NC_005776.1,1,100,1
ERR2953235,NC_005776.1,1,100,1
ERR276873,NC_005776.1,1,100,1
ERR276874,NC_005776.1,1,100,2
ERR2953236,NC_005776.1,1,100,1
ERR276879,NC_005776.1,1,100,1
ERR276881,NC_005776.1,1,100,1
ERR2953238,NC_005776.1,1,100,1
ERR2899722,NC_005776.1,2,87,1
ERR1475217,NC_005776.1,1,100,1
ERR210031,NC_005776.1,1,96,1
ERR1475218,NC_005776.1,1,100,2
ERR2899743,NC_005776.1,2,80,1
ERR1475221,NC_005776.1,1,100,2
ERR1475222,NC_005776.1,1,100,1
ERR1475223,NC_005776.1,1,100,2
ERR1475224,NC_005776.1,1,100,3
ERR1475230,NC_005776.1,1,100,4
ERR1475231,NC_005776.1,1,100,4
ERR1475232,NC_005776.1,1,100,2
ERR1475233,NC_005776.1,1,100,1
ERR1475234,NC_005776.1,1,100,1
ERR2899836,NC_005776.1,2,85,1
ERR2899869,NC_005776.1,2,87,1
ERR2899870,NC_005776.1,2,82,1
ERR2539097,NC_005776.1,2,78,1
ERR2899924,NC_005776.1,2,87,1
ERR307576,NC_005776.1,1,100,2
ERR1726609,NC_005776.1,1,100,1
ERR307578,NC_005776.1,1,100,2
ERR307580,NC_005776.1,1,100,2
ERR2898118,NC_005776.1,2,87,1
ERR3157974,NC_005776.1,1,100,1
ERR3157982,NC_005776.1,1,100,1
ERR2896396,NC_005776.1,2,87,1
ERR2896397,NC_005776.1,2,80,1
ERR1726635,NC_005776.1,1,100,2
ERR1431770,NC_005776.1,1,97,1
ERR2896424,NC_005776.1,1,90,1
ERR2896557,NC_005776.1,2,87,1
ERR2897629,NC_005776.1,2,86,1
ERR1726653,NC_005776.1,1,100,3
ERR2899312,NC_005776.1,2,87,1
ERR2896677,NC_005776.1,2,82,1
ERR2897697,NC_005776.1,2,87,1
ERR2897738,NC_005776.1,2,80,1
ERR1726663,NC_005776.1,1,100,2
ERR2896800,NC_005776.1,2,80,1
ERR2896837,NC_005776.1,2,83,1
ERR1711971,NC_005776.1,1,100,1
DRR017597,NC_005776.1,1,96,1
ERR2896860,NC_005776.1,2,86,1
ERR2896896,NC_005776.1,2,80,1
ERR543958,NC_005776.1,1,100,1
ERR2897872,NC_005776.1,2,77,1
ERR2896926,NC_005776.1,2,87,1
ERR2896935,NC_005776.1,2,75,1
ERR544005,NC_005776.1,1,100,1
ERR2897005,NC_005776.1,2,82,1
ERR2897949,NC_005776.1,2,86,1
