run_id,sequence_accession,score,percent_identity,n_reads
ERR1074143,NC_001926.1,1,100,1
ERR1074144,NC_001926.1,1,100,2
DRR084309,NC_001926.1,1,96,1
DRR061034,NC_001926.1,2,77,1
ERR1427799,NC_001926.1,1,100,1
ERR1518302,NC_001926.1,1,100,2
ERR1960506,NC_001926.1,1,100,2
ERR209831,NC_001926.1,1,100,1
ERR2208517,NC_001926.1,1,96,1
ERR209832,NC_001926.1,1,100,6
ERR1913000,NC_001926.1,1,100,1
ERR209471,NC_001926.1,1,100,1
ERR2675599,NC_001926.1,1,100,1
ERR272419,NC_001926.1,1,100,1
ERR209519,NC_001926.1,1,100,6
ERR209520,NC_001926.1,1,100,1
ERR209522,NC_001926.1,1,100,3
ERR2596921,NC_001926.1,1,97,1
ERR209377,NC_001926.1,1,100,1
ERR209170,NC_001926.1,1,100,1
ERR2953231,NC_001926.1,1,100,1
ERR2953234,NC_001926.1,1,100,3
ERR209196,NC_001926.1,1,100,1
ERR209197,NC_001926.1,1,100,2
ERR210049,NC_001926.1,1,100,1
ERR2094202,NC_001926.1,2,76,1
ERR209613,NC_001926.1,1,100,2
ERR209616,NC_001926.1,1,100,3
ERR2814052,NC_001926.1,1,97,1
ERR3293692,NC_001926.1,1,100,1
ERR3151189,NC_001926.1,1,97,1
DRR017565,NC_001926.1,1,88,1
ERR3405415,NC_001926.1,1,100,1
ERR4029740,NC_001926.1,100,100,1520
ERR4029742,NC_001926.1,1,100,1
ERR4029746,NC_001926.1,100,100,1770
ERR2757385,NC_001926.1,1,100,2
ERR2757388,NC_001926.1,1,100,1
ERR1726662,NC_001926.1,1,100,1
ERR321386,NC_001926.1,1,100,1
ERR209714,NC_001926.1,4,100,21
ERR2896931,NC_001926.1,2,81,1
ERR3804210,NC_001926.1,1,94,1
ERR1726681,NC_001926.1,1,100,1
ERR538180,NC_001926.1,1,100,5
ERR2592403,NC_001926.1,2,81,1
DRR004449,NC_001926.1,1,94,2
DRR004450,NC_001926.1,1,94,4
ERR716928,NC_001926.1,1,100,1
ERR830285,NC_001926.1,1,97,1
ERR321484,NC_001926.1,1,100,1
ERR697949,NC_001926.1,1,100,1
ERR3863698,NC_001926.1,1,100,1
ERR2868429,NC_001926.1,1,100,1
ERR1726712,NC_001926.1,1,100,1
SRR10260815,NC_001926.1,1,100,1
ERR321534,NC_001926.1,1,100,6
ERR321535,NC_001926.1,1,100,1
ERR321537,NC_001926.1,1,100,3
SRR070085,NC_001926.1,1,100,2
ERR480890,NC_001926.1,1,100,1
SRR070087,NC_001926.1,1,93,1
ERR3863839,NC_001926.1,1,100,1
SRR10379756,NC_001926.1,1,97,1
SRR1017127,NC_001926.1,1,96,1
SRR10379759,NC_001926.1,2,94,2
ERR3405676,NC_001926.1,1,100,1
ERR738215,NC_001926.1,1,100,1
SRR1041204,NC_001926.1,2,86,1
SRR10004476,NC_001926.1,1,91,1
SRR10066648,NC_001926.1,1,97,1
SRR10379770,NC_001926.1,1,91,1
SRR10340961,NC_001926.1,1,100,1
SRR10144986,NC_001926.1,1,100,1
SRR1045152,NC_001926.1,1,96,1
SRR1045153,NC_001926.1,1,96,4
SRR10069049,NC_001926.1,1,100,1
SRR10527364,NC_001926.1,1,100,4
SRR10527365,NC_001926.1,1,100,5
SRR10145262,NC_001926.1,1,100,1
ERR597430,NC_001926.1,1,97,1
SRR10123993,NC_001926.1,1,97,1
SRR10123996,NC_001926.1,1,97,1
SRR10366051,NC_001926.1,1,97,1
SRR10145282,NC_001926.1,1,100,1
SRR10366062,NC_001926.1,1,97,1
SRR10528933,NC_001926.1,1,96,1
ERR3587195,NC_001926.1,1,100,1
SRR10838797,NC_001926.1,1,100,1
SRR10669693,NC_001926.1,1,94,1
