run_id,sequence_accession,score,percent_identity,n_reads
DRR065944,NC_001664.4,2,100,2
DRR066264,NC_001664.4,1,100,1
DRR062587,NC_001664.4,1,91,1
DRR062588,NC_001664.4,1,94,1
DRR035989,NC_001664.4,3,85,8
DRR139182,NC_001664.4,1,89,1
DRR035995,NC_001664.4,2,87,2
DRR035996,NC_001664.4,2,85,2
DRR049542,NC_001664.4,1,94,1
DRR139988,NC_001664.4,1,100,1
DRR140133,NC_001664.4,6,94,9
DRR046633,NC_001664.4,1,100,1
DRR059296,NC_001664.4,1,94,1
DRR049636,NC_001664.4,1,94,2
DRR124520,NC_001664.4,1,89,1
DRR049645,NC_001664.4,1,94,1
DRR049651,NC_001664.4,1,94,1
DRR049653,NC_001664.4,1,94,2
DRR140162,NC_001664.4,3,97,7
DRR036944,NC_001664.4,4,100,8
DRR140163,NC_001664.4,3,99,5
DRR046818,NC_001664.4,8,92,16
DRR049659,NC_001664.4,1,94,1
DRR142735,NC_001664.4,2,82,1
DRR142744,NC_001664.4,1,96,1
DRR140166,NC_001664.4,1,94,3
DRR092708,NC_001664.4,2,79,1
DRR100293,NC_001664.4,1,100,1
DRR100294,NC_001664.4,1,91,1
DRR100295,NC_001664.4,2,94,4
DRR140168,NC_001664.4,1,96,2
DRR039893,NC_001664.4,1,93,1
DRR096596,NC_001664.4,2,84,1
DRR140169,NC_001664.4,1,98,2
DRR209025,NC_001664.4,2,86,1
DRR092731,NC_001664.4,2,86,1
DRR100296,NC_001664.4,1,94,1
DRR140170,NC_001664.4,2,94,3
DRR076268,NC_001664.4,1,100,1
DRR088404,NC_001664.4,1,95,1
DRR140171,NC_001664.4,6,94,11
DRR039898,NC_001664.4,3,88,2
DRR084288,NC_001664.4,1,100,1
DRR092896,NC_001664.4,1,91,1
DRR100299,NC_001664.4,1,100,1
DRR140172,NC_001664.4,1,94,1
DRR091112,NC_001664.4,4,80,3
DRR075376,NC_001664.4,1,96,1
DRR075373,NC_001664.4,1,96,1
DRR084325,NC_001664.4,1,100,1
DRR088587,NC_001664.4,1,88,1
DRR100343,NC_001664.4,1,89,1
DRR076278,NC_001664.4,1,100,1
DRR125069,NC_001664.4,1,96,1
DRR088593,NC_001664.4,1,97,1
ERR1075423,NC_001664.4,6,100,14
DRR125070,NC_001664.4,1,97,1
DRR075379,NC_001664.4,1,96,1
DRR171747,NC_001664.4,1,97,4
DRR197149,NC_001664.4,1,94,1
DRR092902,NC_001664.4,1,100,1
DRR039905,NC_001664.4,2,93,2
DRR100353,NC_001664.4,1,89,1
DRR125072,NC_001664.4,2,94,5
DRR086514,NC_001664.4,1,100,1
DRR050644,NC_001664.4,1,89,1
DRR125073,NC_001664.4,1,97,1
DRR088841,NC_001664.4,2,93,2
DRR086516,NC_001664.4,1,100,1
DRR076289,NC_001664.4,1,100,1
DRR075383,NC_001664.4,1,96,1
DRR075384,NC_001664.4,1,96,2
DRR191026,NC_001664.4,1,97,1
DRR076625,NC_001664.4,4,80,4
DRR191027,NC_001664.4,1,97,7
DRR191028,NC_001664.4,1,97,4
DRR125074,NC_001664.4,2,95,3
DRR191029,NC_001664.4,1,97,7
DRR191030,NC_001664.4,1,97,4
DRR050655,NC_001664.4,1,92,1
DRR140539,NC_001664.4,1,100,1
DRR076628,NC_001664.4,2,82,1
DRR076629,NC_001664.4,4,81,2
DRR191031,NC_001664.4,1,97,5
DRR191032,NC_001664.4,1,97,4
DRR140540,NC_001664.4,1,100,2
DRR191033,NC_001664.4,1,97,2
DRR191034,NC_001664.4,1,96,7
DRR191035,NC_001664.4,1,97,3
DRR191036,NC_001664.4,1,97,4
DRR125075,NC_001664.4,2,93,3
DRR100365,NC_001664.4,1,100,1
DRR191037,NC_001664.4,4,97,10
DRR191038,NC_001664.4,4,97,9
DRR191039,NC_001664.4,1,97,5
DRR191040,NC_001664.4,1,97,6
DRR191041,NC_001664.4,1,97,7
DRR140544,NC_001664.4,1,97,1
DRR191042,NC_001664.4,1,97,5
DRR191043,NC_001664.4,1,97,6
DRR039910,NC_001664.4,2,85,1
DRR076632,NC_001664.4,2,80,1
DRR125077,NC_001664.4,1,96,1
DRR140546,NC_001664.4,1,100,1
DRR039911,NC_001664.4,2,95,2
DRR076634,NC_001664.4,2,81,1
DRR076636,NC_001664.4,2,81,1
DRR076637,NC_001664.4,2,84,1
DRR076638,NC_001664.4,1,89,1
DRR125078,NC_001664.4,2,97,6
DRR191044,NC_001664.4,1,97,3
DRR076643,NC_001664.4,2,77,2
DRR191045,NC_001664.4,1,97,4
DRR125079,NC_001664.4,1,96,1
DRR191046,NC_001664.4,1,97,5
DRR191047,NC_001664.4,1,97,7
DRR191048,NC_001664.4,4,97,11
DRR191049,NC_001664.4,4,97,14
DRR191050,NC_001664.4,4,97,10
DRR076692,NC_001664.4,1,100,1
DRR092916,NC_001664.4,1,93,1
DRR191051,NC_001664.4,4,96,15
DRR191052,NC_001664.4,4,97,13
