run_id,sequence_accession,score,percent_identity,n_reads
ERR1075423,NC_005080.1,1,100,2
DRR068830,NC_005080.1,1,100,1
DRR068832,NC_005080.1,1,100,1
DRR068833,NC_005080.1,1,100,2
DRR068835,NC_005080.1,1,100,1
DRR068842,NC_005080.1,1,100,1
DRR068845,NC_005080.1,1,100,1
DRR068846,NC_005080.1,1,100,1
DRR068850,NC_005080.1,1,100,1
DRR068851,NC_005080.1,1,100,1
ERR1000773,NC_005080.1,1,100,1
DRR075478,NC_005080.1,1,100,1
DRR075480,NC_005080.1,1,100,1
DRR075484,NC_005080.1,1,100,1
DRR134070,NC_005080.1,1,100,1
DRR075498,NC_005080.1,1,100,1
DRR051494,NC_005080.1,1,100,1
DRR031680,NC_005080.1,1,96,1
DRR093577,NC_005080.1,2,86,1
DRR188170,NC_005080.1,1,100,2
DRR179610,NC_005080.1,1,97,3
ERR1095700,NC_005080.1,2,82,1
ERR1779324,NC_005080.1,1,94,1
DRR023308,NC_005080.1,1,90,1
ERR1692679,NC_005080.1,1,100,1
ERR2200666,NC_005080.1,1,94,1
ERR2356577,NC_005080.1,1,97,1
ERR1726543,NC_005080.1,1,100,1
ERR1990455,NC_005080.1,1,100,1
ERR2014715,NC_005080.1,1,97,1
ERR2703295,NC_005080.1,1,100,1
ERR1726573,NC_005080.1,1,95,1
ERR2136560,NC_005080.1,1,97,1
ERR2949958,NC_005080.1,1,100,1
ERR2949959,NC_005080.1,1,100,2
ERR2949960,NC_005080.1,1,100,1
ERR2949961,NC_005080.1,1,100,2
ERR2019414,NC_005080.1,1,97,1
ERR274396,NC_005080.1,1,90,5
ERR274398,NC_005080.1,1,88,3
ERR274399,NC_005080.1,1,91,2
ERR274400,NC_005080.1,1,89,1
ERR2662762,NC_005080.1,1,92,1
ERR274401,NC_005080.1,1,88,1
ERR274402,NC_005080.1,1,91,2
ERR274403,NC_005080.1,1,88,2
ERR2955739,NC_005080.1,1,100,1
ERR274404,NC_005080.1,2,86,2
ERR274405,NC_005080.1,1,90,1
ERR2955742,NC_005080.1,1,100,1
ERR2899905,NC_005080.1,1,97,1
ERR3163357,NC_005080.1,1,100,1
ERR3197467,NC_005080.1,1,96,1
ERR2757184,NC_005080.1,1,96,1
ERR3348810,NC_005080.1,1,97,1
ERR2377179,NC_005080.1,1,97,2
ERR3499050,NC_005080.1,1,100,1
ERR3500119,NC_005080.1,1,100,4
ERR2983946,NC_005080.1,1,100,1
DRR017592,NC_005080.1,1,96,1
ERR3500466,NC_005080.1,1,100,1
ERR3928741,NC_005080.1,1,96,1
ERR3140248,NC_005080.1,2,79,1
ERR346275,NC_005080.1,1,100,1
SRR10003691,NC_005080.1,1,100,1
SRR10003692,NC_005080.1,1,100,1
ERR1726716,NC_005080.1,1,100,6
SRR10051137,NC_005080.1,1,94,1
SRR10394594,NC_005080.1,1,100,1
SRR10010831,NC_005080.1,1,100,1
ERR1712051,NC_005080.1,1,95,1
SRR10108605,NC_005080.1,1,100,1
SRR10051165,NC_005080.1,1,94,1
ERR969496,NC_005080.1,1,95,1
ERR3580621,NC_005080.1,1,100,1
ERR3580622,NC_005080.1,1,100,1
SRR1040497,NC_005080.1,1,100,5
SRR10379765,NC_005080.1,1,100,1
SRR019181,NC_005080.1,1,96,1
SRR1032873,NC_005080.1,1,96,1
SRR1048078,NC_005080.1,2,77,1
SRR1039197,NC_005080.1,1,100,1
SRR1032880,NC_005080.1,1,93,1
SRR10340990,NC_005080.1,1,100,1
SRR1040764,NC_005080.1,1,100,1
SRR1040765,NC_005080.1,1,100,2
SRR1040766,NC_005080.1,1,100,1
SRR1040768,NC_005080.1,1,100,1
SRR10340996,NC_005080.1,1,100,1
SRR10163226,NC_005080.1,1,91,1
SRR10493412,NC_005080.1,1,100,1
SRR10493417,NC_005080.1,1,100,1
SRR10060953,NC_005080.1,1,100,3
SRR10060955,NC_005080.1,1,100,1
SRR10103780,NC_005080.1,2,84,2
SRR10103782,NC_005080.1,2,84,2
SRR10545264,NC_005080.1,1,100,2
SRR10545265,NC_005080.1,1,100,4
SRR10545266,NC_005080.1,1,100,4
SRR10545267,NC_005080.1,1,100,5
SRR10545268,NC_005080.1,1,100,1
SRR10545269,NC_005080.1,1,100,4
SRR10545270,NC_005080.1,1,100,5
SRR10545271,NC_005080.1,1,100,2
SRR1028281,NC_005080.1,1,100,1
ERR4181790,NC_005080.1,1,92,1
ERR4181794,NC_005080.1,1,95,2
SRR1038700,NC_005080.1,1,100,1
SRR10007976,NC_005080.1,1,100,2
SRR10205426,NC_005080.1,1,88,1
SRR10205427,NC_005080.1,2,86,2
SRR10205428,NC_005080.1,1,91,1
SRR10205429,NC_005080.1,1,88,1
SRR10278233,NC_005080.1,1,100,1
SRR10007979,NC_005080.1,1,100,1
SRR10401473,NC_005080.1,1,100,1
SRR10205445,NC_005080.1,2,81,1
SRR10603341,NC_005080.1,1,100,1
SRR10545399,NC_005080.1,1,100,3
SRR10205495,NC_005080.1,1,96,1
SRR10760758,NC_005080.1,1,100,1
SRR10545401,NC_005080.1,1,100,1
SRR10466238,NC_005080.1,1,100,1
SRR1043732,NC_005080.1,2,85,1
SRR10205517,NC_005080.1,1,95,2
SRR10205519,NC_005080.1,2,86,2
SRR10948790,NC_005080.1,1,97,1
SRR1043770,NC_005080.1,2,84,1
SRR10916597,NC_005080.1,1,100,1
SRR10668456,NC_005080.1,1,100,1
SRR10205616,NC_005080.1,2,86,1
SRR10205626,NC_005080.1,1,88,1
SRR1044399,NC_005080.1,1,90,1
ERR2603881,NC_005080.1,1,94,1
SRR10916604,NC_005080.1,1,100,1
ERR1726823,NC_005080.1,1,98,2
SRR10205658,NC_005080.1,1,91,1
SRR1057716,NC_005080.1,1,93,1
SRR1055058,NC_005080.1,1,96,1
SRR10668474,NC_005080.1,1,100,1
SRR10545011,NC_005080.1,1,100,1
SRR11241754,NC_005080.1,1,100,1
SRR10908523,NC_005080.1,1,97,1
SRR11241775,NC_005080.1,1,100,1
SRR10338080,NC_005080.1,1,100,1
SRR11102431,NC_005080.1,1,100,1
SRR10545077,NC_005080.1,1,100,1
SRR11202571,NC_005080.1,1,100,1
SRR10338087,NC_005080.1,1,100,1
SRR1043865,NC_005080.1,1,89,1
SRR10916643,NC_005080.1,1,100,1
SRR11348439,NC_005080.1,1,96,1
SRR11113487,NC_005080.1,1,100,1
SRR10916650,NC_005080.1,1,100,1
SRR11036028,NC_005080.1,1,100,1
SRR11202922,NC_005080.1,1,100,1
SRR11348449,NC_005080.1,1,100,1
SRR10433221,NC_005080.1,1,100,1
SRR10545110,NC_005080.1,1,100,1
SRR10433222,NC_005080.1,1,100,1
SRR10433223,NC_005080.1,1,100,1
SRR10916752,NC_005080.1,1,100,1
SRR11036036,NC_005080.1,1,100,1
SRR11009488,NC_005080.1,1,100,1
SRR10916771,NC_005080.1,1,100,1
SRR1066062,NC_005080.1,1,100,1
SRR11402967,NC_005080.1,1,100,4
SRR1030203,NC_005080.1,1,89,1
SRR1066063,NC_005080.1,1,88,1
SRR11408798,NC_005080.1,1,96,1
SRR1039921,NC_005080.1,1,97,1
SRR11312047,NC_005080.1,1,100,1
SRR11312049,NC_005080.1,1,100,1
SRR11312051,NC_005080.1,1,100,1
SRR11143075,NC_005080.1,1,92,1
SRR10401572,NC_005080.1,1,96,1
SRR10883966,NC_005080.1,1,100,1
SRR1058027,NC_005080.1,1,97,1
SRR1030216,NC_005080.1,1,96,1
SRR11603947,NC_005080.1,1,97,1
SRR11742306,NC_005080.1,1,100,1
