run_id,sequence_accession,score,percent_identity,n_reads
DRR059688,NC_024070.1,1,94,1
DRR125080,NC_024070.1,1,96,1
DRR060386,NC_024070.1,1,96,1
DRR053752,NC_024070.1,1,100,1
DRR027327,NC_024070.1,1,100,2
ERR1097475,NC_024070.1,1,88,5
DRR053754,NC_024070.1,1,100,1
DRR089561,NC_024070.1,1,100,2
DRR013857,NC_024070.1,1,96,1
DRR089562,NC_024070.1,1,100,1
DRR053761,NC_024070.1,1,100,2
DRR168564,NC_024070.1,1,100,2
DRR093579,NC_024070.1,1,90,1
ERR1462498,NC_024070.1,2,83,2
ERR1346598,NC_024070.1,2,84,1
DRR053787,NC_024070.1,1,100,1
ERR1363352,NC_024070.1,2,87,1
DRR132195,NC_024070.1,1,100,1
ERR1122797,NC_024070.1,1,96,1
DRR031875,NC_024070.1,2,82,1
DRR053805,NC_024070.1,1,100,1
DRR053809,NC_024070.1,1,100,1
DRR028975,NC_024070.1,2,83,2
ERR1413349,NC_024070.1,1,100,1
DRR028989,NC_024070.1,2,83,2
ERR1301592,NC_024070.1,6,88,376
DRR180748,NC_024070.1,1,100,1
ERR1679854,NC_024070.1,2,83,1
ERR1594786,NC_024070.1,2,83,2
ERR1654726,NC_024070.1,2,84,4
ERR185152,NC_024070.1,1,100,1
DRR053839,NC_024070.1,1,100,1
ERR1301607,NC_024070.1,1,88,4
ERR1654737,NC_024070.1,2,83,2
DRR053840,NC_024070.1,1,100,1
DRR029105,NC_024070.1,2,83,2
ERR1527163,NC_024070.1,2,83,2
ERR1527166,NC_024070.1,2,83,2
ERR033744,NC_024070.1,1,100,2
ERR1663041,NC_024070.1,1,97,1
DRR134686,NC_024070.1,1,100,1
DRR134704,NC_024070.1,1,100,1
DRR109864,NC_024070.1,1,100,1
DRR014319,NC_024070.1,1,100,1
ERR2109471,NC_024070.1,1,96,1
ERR1813646,NC_024070.1,1,100,2
ERR1813647,NC_024070.1,1,100,4
ERR1813648,NC_024070.1,1,100,1
ERR1813650,NC_024070.1,1,100,1
ERR1813651,NC_024070.1,1,100,2
ERR1121469,NC_024070.1,1,97,1
DRR014700,NC_024070.1,1,91,1
ERR188405,NC_024070.1,1,100,1
DRR001797,NC_024070.1,2,84,6
DRR109960,NC_024070.1,2,85,1
ERR2142829,NC_024070.1,2,83,2
ERR257770,NC_024070.1,2,87,1
ERR1663158,NC_024070.1,1,94,1
ERR2019335,NC_024070.1,1,97,1
ERR1726548,NC_024070.1,1,95,1
ERR2192553,NC_024070.1,2,80,1
ERR2437230,NC_024070.1,1,100,2
ERR2636234,NC_024070.1,2,85,2
ERR2752145,NC_024070.1,2,86,1
ERR2001076,NC_024070.1,1,88,2
ERR1719282,NC_024070.1,1,97,1
ERR2737974,NC_024070.1,2,83,2
ERR2737978,NC_024070.1,2,86,2
ERR2737987,NC_024070.1,2,83,4
ERR2949968,NC_024070.1,1,100,2
ERR2949969,NC_024070.1,1,100,1
ERR1993131,NC_024070.1,1,100,1
ERR2820952,NC_024070.1,2,83,2
ERR3143223,NC_024070.1,2,84,3
ERR2588396,NC_024070.1,1,94,1
ERR2737741,NC_024070.1,2,86,2
ERR2019913,NC_024070.1,1,97,1
ERR2737743,NC_024070.1,6,85,8
ERR1726619,NC_024070.1,1,97,1
ERR2737744,NC_024070.1,2,84,4
ERR2737755,NC_024070.1,5,86,9
ERR2737756,NC_024070.1,2,81,2
DRR017563,NC_024070.1,1,100,1
ERR3179189,NC_024070.1,2,85,2
ERR1916583,NC_024070.1,1,92,1
ERR2737868,NC_024070.1,2,87,2
ERR2737883,NC_024070.1,2,86,4
ERR2737884,NC_024070.1,2,86,2
DRR017571,NC_024070.1,1,100,1
ERR3450421,NC_024070.1,1,100,1
ERR3179213,NC_024070.1,12,88,25
ERR3179219,NC_024070.1,5,85,12
ERR3179223,NC_024070.1,2,86,3
DRR003379,NC_024070.1,1,96,1
ERR3500129,NC_024070.1,1,100,2
DRR017588,NC_024070.1,1,100,2
ERR3928740,NC_024070.1,1,100,1
ERR3773813,NC_024070.1,1,100,1
ERR3500480,NC_024070.1,1,100,2
ERR1726668,NC_024070.1,1,100,1
ERR3179284,NC_024070.1,7,84,8
ERR3179285,NC_024070.1,1,88,2
ERR3179286,NC_024070.1,2,86,2
ERR3179301,NC_024070.1,2,86,2
ERR3201760,NC_024070.1,2,84,2
ERR3179308,NC_024070.1,13,89,24
ERR3179314,NC_024070.1,3,84,4
ERR523066,NC_024070.1,1,94,1
ERR411648,NC_024070.1,2,83,2
ERR3179318,NC_024070.1,4,88,10
ERR566216,NC_024070.1,1,97,1
ERR498134,NC_024070.1,1,94,1
ERR759378,NC_024070.1,1,97,1
ERR1726698,NC_024070.1,1,100,1
ERR1301444,NC_024070.1,1,88,2
ERR1719524,NC_024070.1,1,100,4
ERR1719525,NC_024070.1,4,98,14
ERR1719526,NC_024070.1,4,99,10
ERR1719527,NC_024070.1,4,98,16
ERR1301450,NC_024070.1,6,88,124
ERR1719528,NC_024070.1,1,95,2
ERR1719530,NC_024070.1,4,99,16
ERR962914,NC_024070.1,1,97,1
ERR303251,NC_024070.1,2,83,2
ERR1301453,NC_024070.1,1,88,4
ERR844275,NC_024070.1,1,100,1
ERR1301473,NC_024070.1,1,88,2
SRR10018150,NC_024070.1,1,100,3
ERR3180649,NC_024070.1,2,85,2
ERR3180650,NC_024070.1,6,85,8
ERR3180651,NC_024070.1,2,86,2
SRR10095967,NC_024070.1,1,100,1
SRR10180914,NC_024070.1,1,97,1
ERR844303,NC_024070.1,1,100,1
ERR3180673,NC_024070.1,2,83,4
ERR1301487,NC_024070.1,6,88,520
ERR3180679,NC_024070.1,2,86,4
ERR844304,NC_024070.1,1,100,1
ERR3180683,NC_024070.1,5,86,9
ERR436387,NC_024070.1,1,89,1
ERR659913,NC_024070.1,1,98,2
ERR844307,NC_024070.1,1,100,1
ERR440224,NC_024070.1,1,100,1
ERR1301496,NC_024070.1,6,87,14
ERR659938,NC_024070.1,1,96,1
SRR10115921,NC_024070.1,2,84,4
SRR10115922,NC_024070.1,2,84,4
ERR673372,NC_024070.1,1,88,1
SRR10115924,NC_024070.1,2,84,4
SRR10115928,NC_024070.1,7,83,8
SRR10115929,NC_024070.1,2,84,6
ERR712429,NC_024070.1,1,91,1
SRR10115930,NC_024070.1,2,84,2
SRR10115931,NC_024070.1,2,84,6
ERR3180734,NC_024070.1,2,86,2
SRR10115933,NC_024070.1,7,84,10
ERR3180735,NC_024070.1,3,86,8
SRR10115934,NC_024070.1,2,84,6
ERR659982,NC_024070.1,1,96,1
SRR10115935,NC_024070.1,7,84,18
ERR1301503,NC_024070.1,6,88,378
SRR10115936,NC_024070.1,7,85,9
ERR3586957,NC_024070.1,1,97,1
SRR1040516,NC_024070.1,1,100,1
ERR3180736,NC_024070.1,2,84,4
SRR10396875,NC_024070.1,1,99,7
SRR031950,NC_024070.1,1,100,1
SRR1045015,NC_024070.1,1,96,1
SRR10196174,NC_024070.1,1,97,1
ERR2592615,NC_024070.1,1,97,1
ERR1301511,NC_024070.1,2,86,2
ERR3180752,NC_024070.1,2,86,2
ERR3180754,NC_024070.1,2,83,2
SRR1045019,NC_024070.1,1,96,1
SRR10011486,NC_024070.1,2,83,2
ERR423671,NC_024070.1,1,94,1
SRR10011489,NC_024070.1,2,83,2
SRR10011492,NC_024070.1,2,85,2
ERR3180763,NC_024070.1,2,87,2
ERR3180765,NC_024070.1,2,86,2
ERR3180769,NC_024070.1,2,81,2
ERR1301518,NC_024070.1,1,88,2
SRR10248427,NC_024070.1,1,97,1
ERR321572,NC_024070.1,1,94,1
SRR073093,NC_024070.1,1,97,1
SRR10348720,NC_024070.1,1,100,1
SRR1003018,NC_024070.1,1,96,1
SRR10173283,NC_024070.1,1,96,1
SRR10268019,NC_024070.1,1,100,1
SRR019185,NC_024070.1,1,94,1
ERR1301524,NC_024070.1,1,88,2
ERR668348,NC_024070.1,1,93,1
ERR844256,NC_024070.1,1,100,1
SRR019207,NC_024070.1,1,90,1
SRR10606340,NC_024070.1,1,94,1
ERR1301539,NC_024070.1,6,88,160
ERR668386,NC_024070.1,1,94,1
ERR1301542,NC_024070.1,1,88,6
SRR10581497,NC_024070.1,1,91,1
SRR10428256,NC_024070.1,1,94,1
SRR10597146,NC_024070.1,1,100,1
SRR10007638,NC_024070.1,1,94,2
SRR10123884,NC_024070.1,2,83,2
SRR1048232,NC_024070.1,1,93,1
SRR10007641,NC_024070.1,2,83,2
ERR1301554,NC_024070.1,1,88,2
ERR653341,NC_024070.1,1,100,1
ERR653342,NC_024070.1,1,100,2
SRR10597184,NC_024070.1,1,97,1
SRR1015438,NC_024070.1,1,100,1
SRR10307413,NC_024070.1,2,83,2
SRR10596678,NC_024070.1,2,85,4
SRR10322809,NC_024070.1,1,94,1
SRR1041802,NC_024070.1,2,75,1
ERR1301564,NC_024070.1,1,88,2
ERR571500,NC_024070.1,1,100,1
SRR1041804,NC_024070.1,2,82,1
SRR1041805,NC_024070.1,2,85,1
SRR1041806,NC_024070.1,2,82,1
DRR006462,NC_024070.1,1,100,1
SRR10079439,NC_024070.1,1,100,1
ERR571504,NC_024070.1,1,100,2
SRR1041809,NC_024070.1,2,82,1
ERR776812,NC_024070.1,2,82,1
SRR1041813,NC_024070.1,2,84,1
SRR1041815,NC_024070.1,2,82,1
SRR10493811,NC_024070.1,2,85,2
SRR10587809,NC_024070.1,1,100,1
ERR571507,NC_024070.1,1,100,3
SRR10401471,NC_024070.1,1,100,7
ERR1301576,NC_024070.1,6,88,498
ERR571510,NC_024070.1,1,97,1
SRR1047464,NC_024070.1,1,100,1
SRR1047468,NC_024070.1,1,90,1
SRR1058333,NC_024070.1,2,84,4
ERR1301585,NC_024070.1,6,88,30
SRR1047473,NC_024070.1,2,85,1
SRR1028336,NC_024070.1,1,94,1
SRR1058342,NC_024070.1,2,84,2
SRR1047480,NC_024070.1,1,96,1
SRR1047481,NC_024070.1,1,91,1
SRR11107300,NC_024070.1,1,100,6
SRR11107302,NC_024070.1,1,100,1
SRR061984,NC_024070.1,1,100,1
SRR10401490,NC_024070.1,1,100,2
SRR1047499,NC_024070.1,1,93,1
SRR10502338,NC_024070.1,1,100,2
SRR10887782,NC_024070.1,1,100,1
SRR1047500,NC_024070.1,1,90,1
SRR10849374,NC_024070.1,2,87,2
SRR1044375,NC_024070.1,1,94,1
SRR10806517,NC_024070.1,1,100,1
SRR085451,NC_024070.1,1,94,1
DRR006489,NC_024070.1,2,96,2
SRR10950331,NC_024070.1,1,95,5
SRR10842914,NC_024070.1,1,100,1
SRR10401509,NC_024070.1,1,100,4
SRR1047624,NC_024070.1,1,100,1
SRR1047625,NC_024070.1,1,100,1
SRR10315776,NC_024070.1,2,85,2
SRR10292235,NC_024070.1,2,82,2
SRR1055079,NC_024070.1,1,96,1
SRR10401524,NC_024070.1,1,100,2
SRR11113485,NC_024070.1,1,100,1
DRR006568,NC_024070.1,2,78,1
SRR11348330,NC_024070.1,1,100,2
SRR11348331,NC_024070.1,1,100,1
SRR11113486,NC_024070.1,1,100,1
SRR10540288,NC_024070.1,1,92,1
SRR11040638,NC_024070.1,1,100,1
SRR11040639,NC_024070.1,1,100,1
SRR10401537,NC_024070.1,1,100,1
SRR10401542,NC_024070.1,1,100,1
SRR10401543,NC_024070.1,1,100,1
SRR1138456,NC_024070.1,1,100,1
SRR1138415,NC_024070.1,1,93,1
SRR10572662,NC_024070.1,2,85,2
SRR10523131,NC_024070.1,1,96,1
ERR637973,NC_024070.1,1,91,1
SRR11349588,NC_024070.1,1,100,1
SRR11312024,NC_024070.1,1,100,1
SRR10319926,NC_024070.1,1,94,1
SRR10401553,NC_024070.1,1,100,2
SRR11451771,NC_024070.1,1,100,1
SRR1119290,NC_024070.1,1,93,1
SRR10401559,NC_024070.1,1,100,7
SRR10983472,NC_024070.1,1,100,1
SRR1058011,NC_024070.1,1,93,1
SRR10401563,NC_024070.1,1,100,1
SRR11088628,NC_024070.1,1,100,1
SRR10401567,NC_024070.1,1,100,2
SRR10574044,NC_024070.1,1,94,1
SRR11550118,NC_024070.1,1,100,1
SRR11088636,NC_024070.1,1,100,2
SRR10883834,NC_024070.1,1,97,1
SRR11393303,NC_024070.1,1,100,1
SRR10401575,NC_024070.1,1,100,3
ERR599064,NC_024070.1,1,97,1
SRR10485873,NC_024070.1,1,100,1
SRR10039162,NC_024070.1,1,100,1
SRR10523207,NC_024070.1,1,96,1
SRR10036037,NC_024070.1,1,95,1
SRR11587794,NC_024070.1,1,100,1
SRR11587795,NC_024070.1,1,100,1
SRR11410003,NC_024070.1,1,100,2
SRR11587796,NC_024070.1,1,100,1
SRR11410004,NC_024070.1,1,100,1
SRR11410006,NC_024070.1,1,100,1
ERR868430,NC_024070.1,1,90,1
SRR10868436,NC_024070.1,1,100,1
SRR11712345,NC_024070.1,1,94,1
SRR11574725,NC_024070.1,1,97,1
SRR10401609,NC_024070.1,1,100,1
SRR11554704,NC_024070.1,1,100,1
SRR11574727,NC_024070.1,1,97,1
SRR1174338,NC_024070.1,1,89,1
SRR11554707,NC_024070.1,1,100,1
SRR11713579,NC_024070.1,1,100,1
SRR1151086,NC_024070.1,1,100,1
ERR648137,NC_024070.1,2,83,2
ERR648138,NC_024070.1,1,91,1
SRR10668870,NC_024070.1,1,100,1
SRR1173957,NC_024070.1,1,96,1
SRR10668871,NC_024070.1,1,100,1
SRR1173962,NC_024070.1,1,93,1
SRR10668872,NC_024070.1,1,100,1
SRR11268110,NC_024070.1,1,94,1
ERR648142,NC_024070.1,2,83,2
SRR10668875,NC_024070.1,1,99,3
SRR11410024,NC_024070.1,1,100,1
SRR11858928,NC_024070.1,2,85,4
SRR1205736,NC_024070.1,1,100,1
SRR1550945,NC_024070.1,1,91,1
SRR11561728,NC_024070.1,1,94,1
SRR10668878,NC_024070.1,1,100,1
ERR648144,NC_024070.1,1,100,2
SRR1171526,NC_024070.1,1,100,1
SRR035585,NC_024070.1,1,93,1
SRR1171528,NC_024070.1,1,100,1
SRR10668880,NC_024070.1,1,100,1
SRR1283076,NC_024070.1,3,92,2
SRR10668881,NC_024070.1,1,100,1
SRR1550980,NC_024070.1,1,100,2
SRR10668882,NC_024070.1,1,100,1
SRR10668883,NC_024070.1,1,100,1
SRR1124825,NC_024070.1,1,94,1
SRR10668885,NC_024070.1,1,100,2
SRR1525406,NC_024070.1,1,96,1
SRR1146622,NC_024070.1,1,96,1
SRR1146623,NC_024070.1,1,96,1
SRR1146624,NC_024070.1,1,97,1
SRR1146628,NC_024070.1,1,96,1
SRR1146631,NC_024070.1,1,96,1
SRR1146635,NC_024070.1,1,96,1
SRR1146637,NC_024070.1,1,97,1
SRR1146641,NC_024070.1,1,96,2
SRR1146642,NC_024070.1,1,96,1
SRR1146644,NC_024070.1,1,96,1
ERR648152,NC_024070.1,1,100,2
SRR1146648,NC_024070.1,1,96,1
SRR1146650,NC_024070.1,1,96,1
SRR1146651,NC_024070.1,1,96,1
SRR1146653,NC_024070.1,1,96,1
SRR1146662,NC_024070.1,1,96,1
SRR10668888,NC_024070.1,1,100,3
SRR1048649,NC_024070.1,1,91,1
SRR10668889,NC_024070.1,1,100,2
SRR10668891,NC_024070.1,1,100,1
SRR1236023,NC_024070.1,1,94,1
SRR1583546,NC_024070.1,2,85,2
SRR1312365,NC_024070.1,1,100,1
SRR1290421,NC_024070.1,7,82,119
SRR1290422,NC_024070.1,7,82,174
SRR1290423,NC_024070.1,7,82,48
SRR1168675,NC_024070.1,1,93,1
SRR1525514,NC_024070.1,1,96,1
SRR1290424,NC_024070.1,7,83,25
SRR10668898,NC_024070.1,1,100,2
SRR10668899,NC_024070.1,1,100,2
ERR1726943,NC_024070.1,1,100,1
