run_id,sequence_accession,score,percent_identity,n_reads
DRR071072,NC_001959.2,1,100,4
DRR098260,NC_001959.2,1,97,1
DRR059301,NC_001959.2,1,97,1
DRR212341,NC_001959.2,1,97,1
DRR100367,NC_001959.2,2,83,1
DRR125079,NC_001959.2,1,100,1
SRR345618,NC_001959.2,1,90,2
DRR141218,NC_001959.2,4,78,2
DRR091585,NC_001959.2,1,97,1
DRR048380,NC_001959.2,1,97,1
DRR013847,NC_001959.2,1,100,2
DRR013848,NC_001959.2,1,100,1
DRR168543,NC_001959.2,1,100,1
DRR027321,NC_001959.2,1,100,1
ERR1084793,NC_001959.2,1,97,1
DRR013853,NC_001959.2,1,91,1
ERR1084799,NC_001959.2,1,97,1
DRR089561,NC_001959.2,1,100,1
ERR1084805,NC_001959.2,1,97,1
DRR225865,NC_001959.2,1,97,1
DRR226093,NC_001959.2,1,97,1
ERR1144675,NC_001959.2,1,97,1
DRR053765,NC_001959.2,1,94,1
ERR1212667,NC_001959.2,1,97,1
DRR089578,NC_001959.2,1,100,1
ERR1250826,NC_001959.2,1,97,1
DRR108591,NC_001959.2,1,97,1
DRR093575,NC_001959.2,1,96,1
DRR053775,NC_001959.2,1,97,1
DRR109624,NC_001959.2,1,97,1
DRR108116,NC_001959.2,1,97,1
ERR1361085,NC_001959.2,1,88,3
DRR109637,NC_001959.2,1,97,1
ERR1338008,NC_001959.2,1,97,1
ERR1363349,NC_001959.2,1,97,1
ERR103421,NC_001959.2,1,97,1
ERR1338016,NC_001959.2,1,97,1
DRR149919,NC_001959.2,1,97,1
ERR1363369,NC_001959.2,1,97,1
DRR086966,NC_001959.2,1,100,1
DRR109684,NC_001959.2,1,97,1
ERR1108409,NC_001959.2,1,97,1
ERR1389073,NC_001959.2,1,100,1
ERR1389074,NC_001959.2,1,100,5
DRR149927,NC_001959.2,1,94,1
DRR086967,NC_001959.2,1,100,1
ERR1514163,NC_001959.2,1,97,1
DRR013957,NC_001959.2,1,96,1
DRR149935,NC_001959.2,1,97,1
DRR001152,NC_001959.2,1,96,1
DRR108733,NC_001959.2,1,97,1
ERR1427797,NC_001959.2,1,100,1
DRR149978,NC_001959.2,1,97,1
ERR1231411,NC_001959.2,1,97,1
DRR109721,NC_001959.2,1,97,1
ERR1141836,NC_001959.2,1,97,2
ERR1377119,NC_001959.2,1,97,1
ERR1041997,NC_001959.2,1,97,1
ERR1514449,NC_001959.2,1,100,4
ERR1042008,NC_001959.2,1,95,3
ERR1551398,NC_001959.2,1,97,1
ERR1545053,NC_001959.2,1,97,1
ERR1865387,NC_001959.2,1,97,1
DRR022424,NC_001959.2,1,94,1
ERR1755234,NC_001959.2,1,100,2
ERR1631503,NC_001959.2,1,100,1
ERR1735571,NC_001959.2,1,97,1
ERR1248126,NC_001959.2,1,97,2
ERR1631533,NC_001959.2,1,100,1
ERR1377138,NC_001959.2,1,91,1
DRR053835,NC_001959.2,1,100,1
ERR1654726,NC_001959.2,1,97,1
ERR1625530,NC_001959.2,1,100,6
ERR1377147,NC_001959.2,1,97,1
ERR1654735,NC_001959.2,1,97,1
ERR1356699,NC_001959.2,1,93,1
ERR1625586,NC_001959.2,1,100,5
DRR108815,NC_001959.2,1,97,1
ERR1421659,NC_001959.2,1,100,1
ERR1560023,NC_001959.2,1,100,1
ERR1518675,NC_001959.2,1,97,1
DRR121768,NC_001959.2,1,88,1
ERR1389169,NC_001959.2,1,100,4
ERR1655145,NC_001959.2,1,97,1
DRR109781,NC_001959.2,1,97,1
ERR1389172,NC_001959.2,1,100,1
ERR1805214,NC_001959.2,1,96,1
ERR1377163,NC_001959.2,1,97,1
ERR1518716,NC_001959.2,1,97,1
ERR1389180,NC_001959.2,1,100,3
ERR1917117,NC_001959.2,49,81,832
ERR1518724,NC_001959.2,1,97,1
ERR1805248,NC_001959.2,1,97,1
DRR029275,NC_001959.2,1,100,1
DRR108863,NC_001959.2,1,97,1
ERR1042243,NC_001959.2,2,98,2
ERR1839496,NC_001959.2,1,97,1
ERR1300988,NC_001959.2,2,95,2
ERR205016,NC_001959.2,1,97,1
DRR122081,NC_001959.2,1,97,1
SRR4451076,NC_001959.2,1,97,2
ERR1949297,NC_001959.2,1,97,1
ERR1527246,NC_001959.2,1,100,1
SRR4090102,NC_001959.2,1,97,1
DRR133587,NC_001959.2,1,100,1
DRR168523,NC_001959.2,1,100,1
ERR1987790,NC_001959.2,1,97,1
ERR1389224,NC_001959.2,1,100,1
ERR1042329,NC_001959.2,1,100,2
ERR1749801,NC_001959.2,2,80,1
ERR1749802,NC_001959.2,2,85,1
ERR1389235,NC_001959.2,1,100,2
ERR1868832,NC_001959.2,1,100,2
ERR1906789,NC_001959.2,13,80,23
ERR1906806,NC_001959.2,47,80,1061
ERR1906809,NC_001959.2,1,90,2
ERR1906810,NC_001959.2,3,84,3
ERR1906811,NC_001959.2,5,83,3
ERR1906813,NC_001959.2,9,87,21
ERR1906814,NC_001959.2,5,85,7
ERR1906817,NC_001959.2,1,91,1
ERR1906818,NC_001959.2,2,87,2
ERR1906819,NC_001959.2,21,85,107
ERR1906820,NC_001959.2,30,84,273
ERR1906833,NC_001959.2,28,82,86
ERR1906834,NC_001959.2,52,82,918
ERR1868842,NC_001959.2,1,97,2
ERR1802072,NC_001959.2,1,100,1
ERR1452404,NC_001959.2,1,97,1
DRR014253,NC_001959.2,1,100,5
ERR1042374,NC_001959.2,1,100,1
DRR014254,NC_001959.2,1,100,2
ERR1562510,NC_001959.2,1,97,1
ERR1301022,NC_001959.2,28,84,118
DRR108389,NC_001959.2,1,94,1
ERR1802077,NC_001959.2,2,100,2
ERR1802078,NC_001959.2,2,99,2
ERR2130631,NC_001959.2,1,97,1
ERR1352940,NC_001959.2,1,88,2
DRR001628,NC_001959.2,1,97,1
ERR1868860,NC_001959.2,1,97,2
ERR1739842,NC_001959.2,1,100,1
DRR108982,NC_001959.2,1,97,1
DRR108417,NC_001959.2,1,97,1
DRR108989,NC_001959.2,1,97,1
DRR001634,NC_001959.2,1,97,1
ERR1663076,NC_001959.2,1,97,1
SRR5277037,NC_001959.2,1,97,1
ERR1041632,NC_001959.2,1,98,1
DRR108993,NC_001959.2,1,97,1
ERR1823955,NC_001959.2,45,84,352
ERR1042467,NC_001959.2,1,100,1
ERR1823957,NC_001959.2,42,84,1303
ERR2174636,NC_001959.2,1,97,1
DRR001639,NC_001959.2,1,97,1
ERR1960624,NC_001959.2,2,86,2
ERR1577164,NC_001959.2,1,97,1
ERR1830235,NC_001959.2,1,100,2
DRR109011,NC_001959.2,1,97,1
ERR1042487,NC_001959.2,1,100,2
ERR1356759,NC_001959.2,1,93,1
ERR1663867,NC_001959.2,1,97,1
SRR5535075,NC_001959.2,1,97,1
ERR1137924,NC_001959.2,1,100,1
ERR1950196,NC_001959.2,1,97,1
ERR1989775,NC_001959.2,1,97,1
ERR1631260,NC_001959.2,1,100,1
ERR2059978,NC_001959.2,1,100,1
ERR2102732,NC_001959.2,1,99,2
ERR2059979,NC_001959.2,1,97,1
ERR1137929,NC_001959.2,1,100,1
DRR108464,NC_001959.2,1,97,1
ERR2059986,NC_001959.2,1,97,1
ERR1301064,NC_001959.2,2,94,6
ERR1042543,NC_001959.2,1,100,3
ERR1137931,NC_001959.2,1,100,1
DRR108465,NC_001959.2,1,97,1
DRR109929,NC_001959.2,1,97,1
ERR1856007,NC_001959.2,1,95,1
ERR1712105,NC_001959.2,1,100,2
ERR1041693,NC_001959.2,1,100,1
ERR1830424,NC_001959.2,1,97,1
ERR1137937,NC_001959.2,2,99,10
DRR109059,NC_001959.2,1,97,1
ERR1137938,NC_001959.2,1,99,2
ERR1042579,NC_001959.2,1,100,1
ERR1725803,NC_001959.2,1,98,2
SRR521484,NC_001959.2,1,97,1
ERR1137940,NC_001959.2,1,96,1
DRR108499,NC_001959.2,1,97,1
ERR1137942,NC_001959.2,2,98,6
ERR2226497,NC_001959.2,1,97,1
ERR2226498,NC_001959.2,1,97,1
ERR1301098,NC_001959.2,21,85,138
ERR2462667,NC_001959.2,1,100,4
ERR1137944,NC_001959.2,1,100,2
ERR1042639,NC_001959.2,1,100,1
DRR109968,NC_001959.2,1,97,1
ERR1042645,NC_001959.2,1,100,1
ERR1719207,NC_001959.2,1,100,1
DRR023957,NC_001959.2,1,97,1
ERR1110294,NC_001959.2,1,99,3
ERR1110295,NC_001959.2,3,96,4
DRR109980,NC_001959.2,1,97,1
ERR1137948,NC_001959.2,1,100,1
ERR1110296,NC_001959.2,11,99,28
ERR1137949,NC_001959.2,1,98,1
ERR1457391,NC_001959.2,1,97,1
ERR1301110,NC_001959.2,10,84,23
DRR024473,NC_001959.2,1,100,1
ERR1663151,NC_001959.2,1,97,1
ERR1110297,NC_001959.2,3,99,3
ERR1726545,NC_001959.2,1,100,1
ERR1971065,NC_001959.2,1,97,1
ERR1719221,NC_001959.2,1,100,1
ERR2274882,NC_001959.2,1,97,1
DRR109126,NC_001959.2,1,97,1
ERR1042747,NC_001959.2,1,100,1
ERR2218841,NC_001959.2,1,100,1
ERR188462,NC_001959.2,1,97,1
ERR1137959,NC_001959.2,2,87,1
ERR1726548,NC_001959.2,1,100,1
ERR2155299,NC_001959.2,1,94,1
ERR1137961,NC_001959.2,2,99,4
ERR1110301,NC_001959.2,2,100,4
ERR2763146,NC_001959.2,1,97,1
ERR1137962,NC_001959.2,2,100,2
ERR2028449,NC_001959.2,1,97,1
ERR1779522,NC_001959.2,1,97,1
ERR2004844,NC_001959.2,1,97,1
ERR1726551,NC_001959.2,1,94,1
ERR2241207,NC_001959.2,1,97,1
DRR109156,NC_001959.2,1,97,1
ERR1041799,NC_001959.2,1,97,1
DRR109157,NC_001959.2,1,97,1
ERR1137964,NC_001959.2,1,98,1
ERR1110305,NC_001959.2,2,98,2
ERR1041808,NC_001959.2,1,95,1
ERR2400292,NC_001959.2,1,97,2
ERR209108,NC_001959.2,1,100,1
ERR2400293,NC_001959.2,1,97,2
ERR2451339,NC_001959.2,1,100,1
ERR1110307,NC_001959.2,1,100,4
DRR109177,NC_001959.2,1,97,1
ERR1137969,NC_001959.2,1,100,1
ERR1110309,NC_001959.2,1,100,1
DRR029952,NC_001959.2,1,100,1
ERR2457489,NC_001959.2,1,100,2
ERR1726559,NC_001959.2,1,100,1
ERR2639375,NC_001959.2,1,97,1
ERR1110311,NC_001959.2,1,100,2
ERR2287656,NC_001959.2,1,97,1
ERR1301847,NC_001959.2,2,87,2
ERR1885304,NC_001959.2,1,97,1
ERR2632528,NC_001959.2,18,91,4307
ERR2632529,NC_001959.2,12,91,150
ERR2632530,NC_001959.2,34,89,12472
ERR1137972,NC_001959.2,1,100,1
ERR2632531,NC_001959.2,68,90,11973
ERR2632532,NC_001959.2,80,90,5166
ERR1110312,NC_001959.2,1,99,2
ERR1137974,NC_001959.2,7,97,15
ERR1110313,NC_001959.2,1,99,2
ERR2204077,NC_001959.2,7,85,37
ERR2204078,NC_001959.2,6,85,45
ERR2402429,NC_001959.2,1,97,1
ERR2104426,NC_001959.2,1,97,1
ERR1137976,NC_001959.2,1,98,1
ERR1110316,NC_001959.2,4,100,6
ERR2660272,NC_001959.2,23,91,16530
ERR2660273,NC_001959.2,67,88,311
ERR2660274,NC_001959.2,86,90,5271
ERR2660549,NC_001959.2,3,89,4
ERR2660550,NC_001959.2,3,89,4
ERR2660551,NC_001959.2,43,88,3974
ERR2660552,NC_001959.2,100,88,1081
ERR2660553,NC_001959.2,96,90,7942
ERR1137978,NC_001959.2,2,98,3
DRR001972,NC_001959.2,1,100,1
ERR1110317,NC_001959.2,3,98,11
ERR2179999,NC_001959.2,1,100,1
ERR1301172,NC_001959.2,15,84,30
ERR1885327,NC_001959.2,1,97,1
ERR1992768,NC_001959.2,1,98,1
ERR1992769,NC_001959.2,2,100,3
ERR1137982,NC_001959.2,2,98,4
ERR1992770,NC_001959.2,1,100,1
ERR247383,NC_001959.2,1,97,2
ERR1137983,NC_001959.2,1,100,1
ERR1137984,NC_001959.2,8,99,28
ERR2733144,NC_001959.2,21,91,42537
ERR2733145,NC_001959.2,21,91,119072
ERR2733146,NC_001959.2,21,91,24783
ERR2733159,NC_001959.2,18,87,244
ERR2733160,NC_001959.2,52,87,259
ERR2733161,NC_001959.2,16,89,101
ERR2733162,NC_001959.2,62,87,1164
ERR2733163,NC_001959.2,13,89,188
ERR2733164,NC_001959.2,8,91,79
ERR1137985,NC_001959.2,2,99,6
ERR1122343,NC_001959.2,1,97,1
ERR2882500,NC_001959.2,1,97,1
ERR1137989,NC_001959.2,1,100,1
DRR110106,NC_001959.2,1,97,1
ERR2822747,NC_001959.2,100,90,73112
ERR2539187,NC_001959.2,1,94,1
ERR2503182,NC_001959.2,1,100,1
DRR110108,NC_001959.2,1,97,1
ERR1137991,NC_001959.2,2,94,2
ERR2640305,NC_001959.2,18,91,4307
ERR2640306,NC_001959.2,12,91,150
ERR1137993,NC_001959.2,2,99,6
DRR110114,NC_001959.2,1,97,1
DRR109294,NC_001959.2,1,97,1
ERR2715100,NC_001959.2,1,97,1
ERR1137995,NC_001959.2,2,98,3
ERR2791370,NC_001959.2,1,97,1
ERR2662553,NC_001959.2,1,90,1
ERR2486012,NC_001959.2,1,97,1
DRR109318,NC_001959.2,1,97,1
ERR1041949,NC_001959.2,1,100,2
ERR2756740,NC_001959.2,1,97,1
ERR2486023,NC_001959.2,1,97,1
ERR2727688,NC_001959.2,1,100,1
ERR2953239,NC_001959.2,1,100,1
ERR2953240,NC_001959.2,1,100,1
ERR2953242,NC_001959.2,1,100,1
ERR2731440,NC_001959.2,1,97,1
ERR2686252,NC_001959.2,1,92,1
ERR2686253,NC_001959.2,1,100,1
ERR3021149,NC_001959.2,1,97,1
ERR2738049,NC_001959.2,4,88,6
ERR2738050,NC_001959.2,3,86,5
DRR110161,NC_001959.2,1,97,1
DRR109357,NC_001959.2,1,97,1
ERR3021157,NC_001959.2,1,97,1
ERR2588217,NC_001959.2,1,97,1
ERR3138077,NC_001959.2,1,97,1
DRR109366,NC_001959.2,1,97,1
ERR2732033,NC_001959.2,1,97,1
ERR2635191,NC_001959.2,1,100,1
ERR3063013,NC_001959.2,100,89,1320320
ERR3063014,NC_001959.2,100,89,1263513
ERR2635194,NC_001959.2,1,97,1
DRR110170,NC_001959.2,1,97,1
ERR3063016,NC_001959.2,2,81,1
ERR3063017,NC_001959.2,11,91,18
ERR3063019,NC_001959.2,22,87,395
ERR3063020,NC_001959.2,50,90,3137
ERR3063021,NC_001959.2,42,88,1129
ERR3063022,NC_001959.2,6,90,7
ERR3063023,NC_001959.2,24,88,100
ERR3063024,NC_001959.2,26,90,4035
ERR3063025,NC_001959.2,48,91,3367
ERR3063026,NC_001959.2,28,91,165
ERR3063027,NC_001959.2,11,93,5634
ERR3063028,NC_001959.2,27,87,293
DRR030364,NC_001959.2,1,100,1
ERR3021182,NC_001959.2,1,97,1
ERR3063030,NC_001959.2,13,88,50
ERR3063031,NC_001959.2,70,89,1970
DRR110176,NC_001959.2,1,97,1
ERR3063032,NC_001959.2,67,89,591
ERR3063033,NC_001959.2,1,92,2
ERR3063034,NC_001959.2,35,89,159
ERR3063035,NC_001959.2,50,89,1169
ERR1139249,NC_001959.2,1,97,1
ERR3063036,NC_001959.2,73,89,1184
ERR3063037,NC_001959.2,14,90,35
ERR3063038,NC_001959.2,28,90,1012
ERR3063039,NC_001959.2,13,91,8464
ERR3063040,NC_001959.2,29,84,1358
ERR3063042,NC_001959.2,75,90,2382
ERR3063043,NC_001959.2,39,86,1800
ERR3063044,NC_001959.2,44,90,6160
ERR3063045,NC_001959.2,2,87,1
ERR2588398,NC_001959.2,1,97,1
DRR110186,NC_001959.2,1,93,1
ERR3021222,NC_001959.2,1,97,1
ERR2588409,NC_001959.2,1,97,1
ERR1719335,NC_001959.2,1,100,2
ERR266393,NC_001959.2,1,97,1
ERR3021233,NC_001959.2,1,97,1
ERR3025181,NC_001959.2,1,97,1
ERR3040878,NC_001959.2,1,97,1
DRR110197,NC_001959.2,1,97,1
DRR109422,NC_001959.2,1,97,1
ERR3047573,NC_001959.2,11,91,35150
ERR3047574,NC_001959.2,11,91,184424
ERR3047575,NC_001959.2,11,91,224434
ERR3047576,NC_001959.2,11,91,54562
ERR2929083,NC_001959.2,1,97,1
ERR3047577,NC_001959.2,11,90,1174
ERR2812679,NC_001959.2,1,97,1
ERR3047578,NC_001959.2,11,91,2935
ERR3047579,NC_001959.2,65,91,25097
ERR3047580,NC_001959.2,66,91,10422
ERR3047581,NC_001959.2,36,91,1234645
ERR3047582,NC_001959.2,12,91,230835
ERR2695056,NC_001959.2,11,90,90
ERR2813140,NC_001959.2,1,97,1
ERR2539113,NC_001959.2,1,97,1
ERR3047583,NC_001959.2,16,91,363425
ERR3047584,NC_001959.2,27,91,1183974
ERR3047585,NC_001959.2,16,91,47109
ERR3047586,NC_001959.2,11,91,86847
ERR3047587,NC_001959.2,100,90,73112
ERR3333450,NC_001959.2,21,91,119072
ERR1726614,NC_001959.2,1,97,1
ERR3333461,NC_001959.2,21,91,42537
ERR3047588,NC_001959.2,11,91,11914
ERR3333626,NC_001959.2,21,91,24783
ERR2539121,NC_001959.2,1,97,1
ERR1301280,NC_001959.2,1,97,1
ERR1719359,NC_001959.2,1,100,1
ERR274479,NC_001959.2,1,91,1
ERR3094447,NC_001959.2,1,97,1
ERR2813203,NC_001959.2,1,97,1
ERR3274946,NC_001959.2,1,100,1
ERR2929102,NC_001959.2,1,100,1
ERR3237129,NC_001959.2,1,97,1
ERR3266334,NC_001959.2,1,97,1
ERR3503193,NC_001959.2,1,97,1
ERR2813236,NC_001959.2,1,97,1
DRR109501,NC_001959.2,1,97,1
ERR3432965,NC_001959.2,1,100,1
ERR3266347,NC_001959.2,1,97,1
ERR2813279,NC_001959.2,1,97,1
ERR2814277,NC_001959.2,1,94,1
ERR2588547,NC_001959.2,1,97,1
ERR3564155,NC_001959.2,100,89,1320320
ERR3310360,NC_001959.2,1,97,1
ERR3564156,NC_001959.2,100,89,1263513
ERR3098015,NC_001959.2,11,90,362
ERR3098016,NC_001959.2,11,89,939
ERR1726635,NC_001959.2,1,100,1
ERR3564158,NC_001959.2,11,91,18
ERR3564160,NC_001959.2,22,87,395
ERR3564161,NC_001959.2,50,90,3137
ERR3564162,NC_001959.2,42,88,1129
ERR3098017,NC_001959.2,12,88,1011
ERR3519601,NC_001959.2,1,97,1
ERR3098018,NC_001959.2,11,89,407
ERR3098019,NC_001959.2,11,89,187
ERR3098020,NC_001959.2,11,89,240
ERR3098021,NC_001959.2,72,88,616
ERR3564163,NC_001959.2,6,90,7
ERR3098022,NC_001959.2,72,89,410
ERR3564164,NC_001959.2,24,88,100
ERR3564165,NC_001959.2,26,90,4035
ERR3686697,NC_001959.2,2,81,2
ERR3564166,NC_001959.2,48,91,3367
ERR3564167,NC_001959.2,35,89,159
ERR3564168,NC_001959.2,50,89,1169
ERR3098023,NC_001959.2,40,88,2831
ERR3456455,NC_001959.2,1,97,1
ERR3564169,NC_001959.2,73,89,1184
ERR3564170,NC_001959.2,14,90,35
ERR3098024,NC_001959.2,13,88,1045
ERR3564171,NC_001959.2,28,91,165
ERR3456458,NC_001959.2,1,95,2
ERR3098025,NC_001959.2,18,88,1447
ERR3564172,NC_001959.2,11,93,5634
ERR3564173,NC_001959.2,27,87,293
ERR1711922,NC_001959.2,1,100,1
ERR3564175,NC_001959.2,13,88,50
ERR3564176,NC_001959.2,70,89,1970
ERR3179192,NC_001959.2,1,95,1
ERR3564177,NC_001959.2,67,89,591
ERR3564178,NC_001959.2,1,92,2
ERR3564179,NC_001959.2,28,90,1012
ERR338426,NC_001959.2,1,100,1
ERR3564180,NC_001959.2,13,91,8464
ERR3564181,NC_001959.2,29,84,1358
ERR3098026,NC_001959.2,29,88,2990
ERR3098027,NC_001959.2,17,90,491
ERR3379267,NC_001959.2,1,97,1
ERR3098028,NC_001959.2,11,89,529
ERR3098029,NC_001959.2,100,88,2801
ERR3564183,NC_001959.2,75,90,2382
ERR3564184,NC_001959.2,39,86,1800
ERR3564185,NC_001959.2,44,90,6160
ERR3098030,NC_001959.2,11,90,293
ERR2737865,NC_001959.2,1,95,2
ERR3564186,NC_001959.2,2,87,1
ERR3564187,NC_001959.2,2,81,1
